node_id,sent_total,received_total,protocol_diversity,message_burstiness,dominant_protocol_ratio,mqtt_ratio,discovery_ratio,protocol_entropy,timing_entropy,latency_cv,unique_peers,avg_latency,avg_msg_size,avg_energy,avg_enr_similarity,findnode_ratio,enr_message_ratio,latency_spike_ratio,energy_variance,peer_overlap_ratio,degree_centrality,is_sybil
Node042_Sybil01,0,5,3,0.0217,0.6,0.0,0.0,1.371,1.3788,0.5513,5,24.54,943.2,40.04,1.0,0.0,0.2,0.0,33.331,1.0,185,True
Node007_Sybil01,2,3,4,0.03474,0.4,0.6,0.0,1.9219,1.3788,1.3148,5,80.06,647.6,63.22,1.0,0.0,0.2,0.2,106.9245,1.0,185,True
Node032_Sybil01,0,5,5,0.0013,0.2,0.2,0.2,2.3219,1.4488,0.6278,4,69.42,1810.6,56.36,1.0,0.0,0.2,0.0,271.5513,0.8,196,True
Node019_Sybil00,3,2,4,0.0,0.4,0.0,0.0,1.9219,1.1488,0.7827,5,53.33,938.4,58.48,1.0,0.0,0.2,0.0,138.92,1.0,179,True
Node006,4,1,5,0.00043,0.2,0.0,0.2,2.3219,1.3788,0.4771,4,173.46,970.4,65.14,1.0,0.0,0.2,0.0,150.1464,0.8,188,False
Node049_Sybil00,5,0,2,0.0,0.6,0.0,0.4,0.971,1.1488,0.1144,5,44.64,1647.8,54.22,1.0,0.4,0.0,0.0,135.7715,1.0,193,True
Node002_Sybil01,3,2,2,0.0009,0.8,0.0,0.2,0.7219,1.3788,0.4358,5,29.03,1209.0,57.79,1.0,0.2,0.0,0.0,41.6247,1.0,185,True
Node006,2,3,5,0.00043,0.2,0.0,0.0,2.3219,1.3788,0.7269,5,167.22,1473.8,70.15,1.0,0.0,0.2,0.4,198.4936,1.0,188,False
Node002_Sybil01,2,3,4,0.00071,0.4,0.2,0.2,1.9219,1.5567,0.8061,5,60.72,1115.0,60.56,1.0,0.2,0.2,0.0,315.2737,1.0,185,True
Node021,1,4,5,0.00158,0.2,0.2,0.2,2.3219,1.4488,1.0154,5,89.8,856.6,57.1,1.0,0.2,0.0,0.0,170.4783,1.0,201,False
Node039_Sybil00,0,5,5,0.00042,0.2,0.4,0.4,2.3219,1.3788,0.7346,5,148.31,861.6,67.47,1.0,0.4,0.0,0.2,126.9792,1.0,196,True
Node016,3,2,3,0.00138,0.4,0.0,0.0,1.5219,1.4488,0.6243,5,81.78,1608.0,71.58,1.0,0.0,0.0,0.0,300.1232,1.0,184,False
Node007_Sybil01,0,5,2,0.00112,0.8,0.2,0.0,0.7219,1.5567,0.9761,5,86.58,1164.4,66.13,1.0,0.0,0.0,0.0,435.5279,1.0,185,True
Node004_Sybil00,3,2,2,0.00047,0.8,0.8,0.0,0.7219,1.3788,0.4758,5,29.07,1184.6,45.42,1.0,0.0,0.0,0.0,173.8749,1.0,192,True
Node041,5,0,5,0.0,0.2,0.2,0.0,2.3219,1.1488,0.196,5,201.05,910.6,90.66,1.0,0.0,0.2,0.2,58.5537,1.0,182,False
Node014_Sybil00,0,5,5,0.00083,0.2,0.4,0.2,2.3219,1.5567,0.6622,5,45.61,810.0,49.29,1.0,0.2,0.0,0.0,111.8095,1.0,191,True
Node039_Sybil00,0,5,4,0.00082,0.4,0.2,0.0,1.9219,1.5567,1.0259,5,65.93,1018.8,53.74,1.0,0.0,0.0,0.0,279.8978,1.0,196,True
Node012_Sybil01,0,5,3,0.00047,0.4,0.2,0.0,1.5219,1.3788,1.1424,5,81.52,741.4,51.74,1.0,0.0,0.4,0.2,319.7326,1.0,186,True
Node009_Sybil00,0,5,4,0.00109,0.4,0.4,0.2,1.9219,1.5567,1.2128,5,78.4,629.0,59.44,1.0,0.0,0.0,0.2,276.0139,1.0,182,True
Node041,3,2,4,0.0,0.4,0.6,0.0,1.9219,1.1488,0.5639,5,193.63,1143.8,70.67,1.0,0.0,0.2,0.6,528.7539,1.0,182,False
Node036,5,0,5,0.0,0.2,0.0,0.2,2.3219,1.1488,0.4146,5,150.15,1280.6,81.86,1.0,0.0,0.0,0.2,12.6174,1.0,208,False
Node037_Sybil01,5,0,3,0.0,0.4,0.0,0.4,1.5219,1.1488,0.4064,4,17.69,1309.0,47.49,1.0,0.4,0.2,0.0,79.9954,0.8,188,True
Node009_Sybil00,5,0,4,0.0,0.4,0.2,0.0,1.9219,1.1488,0.4539,4,29.88,1183.4,49.71,1.0,0.0,0.0,0.0,149.3112,0.8,182,True
Node039_Sybil00,5,0,2,0.0,0.8,0.8,0.2,0.7219,1.1488,0.3658,5,33.4,1065.0,43.92,1.0,0.0,0.0,0.0,69.8592,1.0,196,True
Node031,3,2,5,0.00205,0.2,0.2,0.0,2.3219,1.5567,0.5929,5,169.63,858.2,80.72,1.0,0.0,0.4,0.4,130.5485,1.0,188,False
Node036,5,0,5,0.0,0.2,0.0,0.2,2.3219,1.1488,0.3023,4,227.13,1122.4,82.7,1.0,0.0,0.0,0.6,220.5869,0.8,208,False
Node001,2,3,3,0.00083,0.4,0.4,0.4,1.5219,1.5567,0.8806,5,133.06,835.0,59.32,1.0,0.0,0.2,0.4,379.2387,1.0,181,False
Node041,0,5,5,0.00043,0.2,0.4,0.2,2.3219,1.3788,0.5706,5,25.32,951.8,48.47,1.0,0.0,0.2,0.0,62.8327,1.0,182,False
Node021,0,5,5,0.0238,0.2,0.4,0.2,2.3219,1.3788,0.66,4,155.9,1547.2,58.27,1.0,0.0,0.0,0.4,263.0614,0.8,201,False
Node036,5,0,4,0.0,0.4,0.0,0.2,1.9219,1.1488,0.1934,5,184.6,1186.0,74.16,1.0,0.2,0.2,0.0,162.5124,1.0,208,False
Node031,5,0,5,0.0,0.2,0.2,0.0,2.3219,1.1488,0.3557,5,178.19,1170.8,85.62,1.0,0.0,0.2,0.2,166.6362,1.0,188,False
Node016,5,0,3,0.0,0.4,0.0,0.0,1.5219,1.1488,0.2591,5,190.29,1336.6,73.75,1.0,0.0,0.4,0.2,149.8352,1.0,184,False
Node046,4,1,3,0.0,0.4,0.2,0.0,1.5219,1.1488,0.474,5,23.38,626.0,51.94,1.0,0.0,0.0,0.0,77.5329,1.0,185,False
Node042_Sybil01,2,3,3,0.00049,0.4,0.6,0.4,1.5219,1.4488,1.1176,5,51.9,1122.4,56.27,1.0,0.0,0.0,0.0,293.0018,1.0,185,True
Node037_Sybil01,0,5,4,0.02739,0.4,0.2,0.6,1.9219,1.3788,1.343,5,74.02,803.4,46.35,1.0,0.4,0.0,0.2,330.5104,1.0,188,True
Node049_Sybil00,5,0,2,0.0,0.8,0.0,0.8,0.7219,1.1488,0.445,5,27.93,1011.8,49.99,1.0,0.8,0.2,0.0,180.249,1.0,193,True
Node011,3,2,5,0.00042,0.2,0.4,0.2,2.3219,1.3788,0.6696,5,163.41,1521.0,67.77,1.0,0.2,0.2,0.2,476.9388,1.0,183,False
Node027_Sybil01,0,5,5,0.00109,0.2,0.2,0.2,2.3219,1.5567,1.1336,5,45.86,1054.0,60.15,1.0,0.2,0.2,0.0,228.0507,1.0,191,True
Node031,5,0,4,0.0,0.4,0.2,0.4,1.9219,1.1488,0.2929,5,197.11,1026.8,78.5,1.0,0.2,0.0,0.2,70.147,1.0,188,False
Node046,1,4,5,0.0005,0.2,0.2,0.4,2.3219,1.4488,0.9413,5,99.18,1221.2,72.13,1.0,0.0,0.0,0.0,343.1624,1.0,185,False
Node017_Sybil01,5,0,3,0.0,0.6,0.6,0.2,1.371,1.1488,0.3294,5,33.41,838.4,50.33,1.0,0.0,0.0,0.0,61.5823,1.0,191,True
Node006,1,4,4,0.02711,0.4,0.0,0.6,1.9219,1.3788,0.4803,5,210.64,983.8,71.38,1.0,0.6,0.0,0.6,494.1307,1.0,188,False
Node027_Sybil01,0,5,5,0.02704,0.2,0.2,0.2,2.3219,1.3788,1.0429,5,83.12,1216.6,52.4,1.0,0.0,0.2,0.0,197.0093,1.0,191,True
Node024_Sybil00,1,4,4,0.0004,0.4,0.2,0.0,1.9219,1.3788,1.1198,5,77.69,385.0,49.69,1.0,0.0,0.0,0.2,321.5125,1.0,180,True
Node041,5,0,4,0.0,0.4,0.0,0.2,1.9219,1.1488,0.234,5,223.24,1468.0,80.38,1.0,0.2,0.0,0.4,167.1734,1.0,182,False
Node021,0,5,4,0.00294,0.4,0.4,0.0,1.9219,1.3788,0.6758,5,100.22,1256.8,66.05,1.0,0.0,0.2,0.0,473.7096,1.0,201,False
Node037_Sybil01,0,5,5,0.0005,0.2,0.2,0.2,2.3219,1.4488,1.4394,4,64.72,865.6,53.19,1.0,0.2,0.0,0.0,317.3171,0.8,188,True
Node031,5,0,5,0.0,0.2,0.2,0.2,2.3219,1.1488,0.2217,5,219.98,1121.0,76.95,1.0,0.0,0.0,0.4,130.1556,1.0,188,False
Node021,5,0,5,0.0,0.2,0.0,0.4,2.3219,1.1488,0.3198,4,174.84,974.8,91.83,1.0,0.2,0.2,0.2,9.9347,0.8,201,False
Node019_Sybil00,5,0,2,0.0,0.6,0.0,0.4,0.971,1.1488,0.3954,5,28.87,1095.0,39.98,1.0,0.4,0.6,0.0,42.5931,1.0,179,True
Node031,5,0,4,0.0,0.4,0.2,0.0,1.9219,1.1488,0.2481,5,201.98,1257.0,83.6,1.0,0.0,0.2,0.2,58.5108,1.0,188,False
Node036,0,5,5,0.00044,0.2,0.4,0.2,2.3219,1.3788,1.0966,4,75.05,877.6,51.83,1.0,0.2,0.0,0.0,389.1212,0.8,208,False
Node016,2,3,5,0.0018,0.2,0.6,0.2,2.3219,1.4488,1.0226,5,115.66,1087.4,62.22,1.0,0.2,0.2,0.2,540.2808,1.0,184,False
Node004_Sybil00,1,4,2,0.00043,0.8,0.8,0.0,0.7219,1.3788,0.3645,5,30.41,941.4,43.34,1.0,0.0,0.0,0.0,81.553,1.0,192,True
Node016,5,0,4,0.0,0.4,0.2,0.2,1.9219,1.1488,0.4169,5,179.32,1169.0,87.48,1.0,0.0,0.0,0.2,91.0105,1.0,184,False
Node012_Sybil01,0,5,5,0.00043,0.2,0.4,0.4,2.3219,1.3788,0.5823,4,156.46,1000.4,74.13,1.0,0.4,0.0,0.2,194.0825,0.8,186,True
Node006,5,0,5,0.0,0.2,0.2,0.0,2.3219,1.1488,0.2084,5,233.71,1085.4,78.54,1.0,0.0,0.4,0.4,98.5377,1.0,188,False
Node011,0,5,5,0.0214,0.2,0.2,0.2,2.3219,1.3788,0.6776,5,158.88,1142.4,68.15,1.0,0.0,0.0,0.2,545.9558,1.0,183,False
Node024_Sybil00,0,5,5,0.0005,0.2,0.2,0.4,2.3219,1.4488,1.3183,5,70.93,1032.2,51.13,1.0,0.2,0.0,0.2,532.5856,1.0,180,True
Node002_Sybil01,5,0,3,0.0,0.6,0.0,0.2,1.371,1.1488,0.6878,5,19.97,847.0,53.28,1.0,0.2,0.6,0.0,255.3108,1.0,185,True
Node044_Sybil00,5,0,3,0.0,0.4,0.0,0.4,1.5219,1.1488,0.3623,5,30.04,886.6,53.06,1.0,0.4,0.4,0.0,74.7727,1.0,190,True
Node014_Sybil00,0,5,5,0.0,0.2,0.4,0.2,2.3219,1.1488,0.8143,5,41.47,1143.0,56.38,1.0,0.0,0.0,0.0,321.5206,1.0,191,True
Node012_Sybil01,5,0,4,0.0,0.4,0.4,0.0,1.9219,1.1488,0.5143,5,24.61,510.6,54.88,1.0,0.0,0.0,0.0,86.9951,1.0,186,True
Node036,5,0,5,0.0,0.2,0.2,0.2,2.3219,1.1488,0.3355,5,173.42,869.0,79.59,1.0,0.2,0.2,0.2,51.0234,1.0,208,False
Node004_Sybil00,0,5,3,0.0021,0.4,0.4,0.0,1.5219,1.3788,0.6858,5,117.38,568.8,71.05,1.0,0.0,0.0,0.0,526.6793,1.0,192,True
Node016,0,5,4,0.00043,0.4,0.4,0.2,1.9219,1.3788,1.156,5,84.0,1175.0,51.1,1.0,0.2,0.0,0.2,154.3878,1.0,184,False
Node049_Sybil00,3,2,4,0.03214,0.4,0.4,0.2,1.9219,1.3788,0.3534,5,21.74,1255.2,48.28,1.0,0.2,0.4,0.0,176.3597,1.0,193,True
Node047_Sybil01,5,0,3,0.0,0.4,0.0,0.4,1.5219,1.1488,0.4924,5,18.47,1125.0,51.58,1.0,0.4,0.4,0.0,91.4184,1.0,185,True
Node009_Sybil00,0,5,5,0.0008,0.2,0.4,0.2,2.3219,1.5567,1.0032,5,100.06,1235.6,67.98,1.0,0.2,0.0,0.2,105.0186,1.0,182,True
Node016,5,0,5,0.0,0.2,0.2,0.4,2.3219,1.1488,0.2339,5,231.56,563.6,76.7,1.0,0.0,0.0,0.4,98.0861,1.0,184,False
Node046,2,3,4,0.00159,0.4,0.4,0.0,1.9219,1.4488,0.7016,5,24.05,969.8,39.97,1.0,0.0,0.4,0.0,39.2941,1.0,185,False
Node021,0,5,4,0.00043,0.4,0.6,0.2,1.9219,1.3788,0.8944,5,136.83,477.8,67.46,1.0,0.0,0.0,0.4,654.3947,1.0,201,False
Node001,5,0,5,0.0,0.2,0.0,0.0,2.3219,1.1488,0.3508,4,194.53,1263.8,69.13,1.0,0.0,0.2,0.4,89.6485,0.8,181,False
Node034_Sybil00,1,4,3,0.00187,0.4,0.6,0.0,1.5219,1.5567,1.0704,4,93.22,1303.4,53.83,1.0,0.0,0.4,0.2,121.6857,0.8,182,True
Node009_Sybil00,0,5,5,0.00079,0.2,0.2,0.0,2.3219,1.5567,0.659,5,21.52,899.6,55.3,1.0,0.0,0.2,0.0,70.7373,1.0,182,True
Node039_Sybil00,0,5,4,0.02207,0.4,0.6,0.0,1.9219,1.3788,1.2312,5,62.72,866.4,55.74,1.0,0.0,0.0,0.0,57.2132,1.0,196,True
Node037_Sybil01,5,0,3,0.0,0.4,0.0,0.4,1.5219,1.1488,0.583,5,24.07,1219.0,44.57,1.0,0.4,0.4,0.0,127.6103,1.0,188,True
Node011,4,1,4,0.0013,0.4,0.2,0.8,1.9219,1.3788,0.5701,5,167.56,1499.2,85.62,1.0,0.2,0.0,0.4,97.6407,1.0,183,False
Node042_Sybil01,3,2,3,0.02592,0.6,0.6,0.0,1.371,1.3788,1.0513,5,50.45,988.8,59.07,1.0,0.0,0.2,0.0,188.0325,1.0,185,True
Node001,0,5,5,0.0015,0.2,0.2,0.4,2.3219,1.3788,1.0499,5,116.58,1143.8,73.22,1.0,0.4,0.2,0.2,133.5214,1.0,181,False
Node026,0,5,5,0.00105,0.2,0.0,0.4,2.3219,1.5567,1.2169,5,77.67,872.6,54.27,1.0,0.2,0.2,0.2,258.9996,1.0,197,False
Node042_Sybil01,4,1,2,0.0,0.8,0.8,0.0,0.7219,1.1488,1.5522,5,67.59,690.8,63.13,1.0,0.0,0.0,0.2,410.2479,1.0,185,True
Node029_Sybil00,0,5,4,0.00083,0.4,0.2,0.2,1.9219,1.5567,1.346,5,64.77,1166.6,58.05,1.0,0.0,0.0,0.0,252.6022,1.0,181,True
Node001,5,0,3,0.0,0.6,0.2,0.6,1.371,1.1488,0.285,5,167.27,1109.8,84.29,1.0,0.6,0.0,0.0,61.1772,1.0,181,False
Node014_Sybil00,5,0,3,0.0,0.4,0.0,0.4,1.5219,1.1488,0.3921,5,26.91,814.4,59.4,1.0,0.4,0.2,0.0,74.2508,1.0,191,True
Node036,0,5,4,0.00112,0.4,0.4,0.2,1.9219,1.5567,0.9185,5,50.16,887.2,50.94,1.0,0.2,0.2,0.0,147.3718,1.0,208,False
Node046,0,5,4,0.00043,0.4,0.4,0.4,1.9219,1.3788,0.7699,4,20.84,1345.2,53.11,1.0,0.4,0.0,0.0,129.3443,0.8,185,False
Node042_Sybil01,0,5,3,0.0,0.4,0.8,0.0,1.5219,1.1488,0.9486,4,93.57,1277.6,56.49,1.0,0.0,0.0,0.2,519.7037,0.8,185,True
Node034_Sybil00,5,0,3,0.0,0.6,0.6,0.2,1.371,1.1488,0.4467,5,26.25,1214.8,45.27,1.0,0.0,0.0,0.0,165.2938,1.0,182,True
Node019_Sybil00,3,2,3,0.00043,0.4,0.2,0.4,1.5219,1.3788,0.234,5,36.31,679.4,47.56,1.0,0.4,0.0,0.0,38.825,1.0,179,True
Node049_Sybil00,2,3,5,0.02711,0.2,0.2,0.2,2.3219,1.3788,0.8946,5,51.96,1213.0,56.35,1.0,0.2,0.2,0.0,214.0344,1.0,193,True
Node021,2,3,3,0.00083,0.6,0.2,0.2,1.371,1.5567,0.4292,4,198.28,1080.0,77.22,1.0,0.2,0.0,0.4,160.0299,0.8,201,False
Node042_Sybil01,4,1,3,0.00087,0.4,0.4,0.6,1.5219,1.3788,0.5587,5,23.97,930.6,42.35,1.0,0.2,0.0,0.0,62.4089,1.0,185,True
Node016,5,0,4,0.0,0.4,0.6,0.2,1.9219,1.1488,0.2285,4,195.05,952.0,79.7,1.0,0.2,0.0,0.0,138.5277,0.8,184,False
Node029_Sybil00,5,0,2,0.0,0.8,0.0,0.2,0.7219,1.1488,0.3396,5,27.11,890.8,57.2,1.0,0.2,0.8,0.0,72.9096,1.0,181,True
Node036,0,5,4,0.00071,0.4,0.2,0.0,1.9219,1.5567,0.9031,5,109.7,1051.2,56.56,1.0,0.0,0.2,0.2,262.3652,1.0,208,False
Node007_Sybil01,4,1,3,0.0,0.4,0.4,0.0,1.5219,1.1488,0.4562,5,25.34,1006.4,52.65,1.0,0.0,0.0,0.0,184.8759,1.0,185,True
Node024_Sybil00,3,2,3,0.03345,0.6,0.6,0.2,1.371,1.3788,0.6213,5,25.48,995.4,47.72,1.0,0.2,0.0,0.0,240.526,1.0,180,True
Node037_Sybil01,5,0,2,0.0,0.6,0.0,0.6,0.971,1.1488,0.2729,5,28.17,1242.0,49.62,1.0,0.6,0.4,0.0,241.3711,1.0,188,True
Node002_Sybil01,5,0,3,0.0,0.4,0.0,0.4,1.5219,1.1488,0.5032,5,29.34,1169.4,45.68,1.0,0.4,0.2,0.0,71.1743,1.0,185,True
Node032_Sybil01,0,5,4,0.0263,0.4,0.6,0.0,1.9219,1.3788,0.4324,4,23.21,913.8,54.6,1.0,0.0,0.0,0.0,168.1958,0.8,196,True
Node021,5,0,5,0.0,0.2,0.4,0.2,2.3219,1.1488,0.1724,4,190.4,641.4,69.99,1.0,0.2,0.2,0.0,46.5561,0.8,201,False
Node026,0,5,5,0.02309,0.2,0.4,0.0,2.3219,1.3788,0.2739,5,34.44,1007.0,48.66,1.0,0.0,0.2,0.0,202.0833,1.0,197,False
Node007_Sybil01,5,0,2,0.0,0.8,0.8,0.2,0.7219,1.1488,0.4171,5,32.56,1105.8,52.14,1.0,0.0,0.0,0.0,65.1526,1.0,185,True
Node042_Sybil01,5,0,2,0.0,0.6,0.6,0.0,0.971,1.1488,0.2997,5,13.82,1311.6,42.93,1.0,0.0,0.0,0.0,60.1704,1.0,185,True
Node009_Sybil00,1,4,4,0.00087,0.4,0.2,0.4,1.9219,1.3788,0.4384,5,16.32,1409.6,46.67,1.0,0.4,0.0,0.0,49.769,1.0,182,True
Node014_Sybil00,5,0,3,0.0,0.4,0.0,0.4,1.5219,1.1488,0.3142,5,35.23,629.6,48.39,1.0,0.4,0.4,0.0,142.4069,1.0,191,True
Node049_Sybil00,1,4,4,0.00141,0.4,0.4,0.4,1.9219,1.5567,1.0959,5,73.53,1283.8,55.83,1.0,0.4,0.2,0.0,145.35,1.0,193,True
Node006,0,5,3,0.0013,0.4,0.4,0.2,1.5219,1.3788,0.8547,5,80.98,1199.6,62.41,1.0,0.2,0.4,0.0,288.8285,1.0,188,False
Node026,1,4,3,0.02791,0.6,0.0,0.6,1.371,1.3788,1.0735,5,93.67,874.4,63.57,1.0,0.6,0.0,0.2,413.1974,1.0,197,False
Node046,1,4,5,0.00043,0.2,0.6,0.2,2.3219,1.3788,1.0111,5,83.96,845.2,56.4,1.0,0.0,0.2,0.2,411.3911,1.0,185,False
Node034_Sybil00,5,0,2,0.0,0.6,0.6,0.4,0.971,1.1488,0.614,5,25.74,1053.0,59.55,1.0,0.0,0.0,0.0,61.6423,1.0,182,True
Node019_Sybil00,3,2,3,0.0,0.6,0.0,0.0,1.371,1.1488,1.2532,5,43.07,1740.6,54.11,1.0,0.0,0.6,0.0,208.287,1.0,179,True
Node031,4,1,5,0.00043,0.2,0.0,0.4,2.3219,1.3788,0.4632,5,217.38,1509.2,78.01,1.0,0.4,0.0,0.8,490.2816,1.0,188,False
Node041,2,3,5,0.00043,0.2,0.0,0.2,2.3219,1.3788,0.4713,5,136.84,734.0,72.25,1.0,0.2,0.2,0.0,404.2136,1.0,182,False
Node024_Sybil00,5,0,4,0.0,0.4,0.4,0.0,1.9219,1.1488,0.5322,5,18.42,1218.8,44.0,1.0,0.0,0.0,0.0,64.7571,1.0,180,True
Node031,0,5,4,0.00105,0.4,0.6,0.2,1.9219,1.5567,1.0024,5,118.33,1035.0,64.19,1.0,0.2,0.0,0.2,401.7387,1.0,188,False
Node004_Sybil00,5,0,2,0.0,0.8,0.8,0.0,0.7219,1.1488,0.4242,5,27.5,975.8,42.19,1.0,0.0,0.0,0.0,19.6997,1.0,192,True
Node041,1,4,5,0.0005,0.2,0.2,0.0,2.3219,1.4488,0.6844,5,70.79,1029.4,62.66,1.0,0.0,0.4,0.0,223.2998,1.0,182,False
Node001,1,4,4,0.02288,0.4,0.2,0.2,1.9219,1.3788,0.9055,5,75.26,986.6,60.98,1.0,0.0,0.0,0.0,550.5214,1.0,181,False
Node039_Sybil00,5,0,2,0.0,0.8,0.8,0.2,0.7219,1.1488,0.502,5,27.03,933.8,54.28,1.0,0.0,0.0,0.0,106.3617,1.0,196,True
Node001,0,5,3,0.00048,0.4,0.6,0.0,1.5219,1.4488,1.0167,3,46.1,998.8,55.81,1.0,0.0,0.0,0.0,150.1072,0.6,181,False
Node042_Sybil01,1,4,5,0.0,0.2,0.2,0.2,2.3219,1.1488,0.7372,5,123.01,1144.2,68.7,1.0,0.2,0.2,0.0,395.9849,1.0,185,True
Node007_Sybil01,5,0,2,0.0,0.8,0.8,0.0,0.7219,1.1488,0.6263,5,14.58,1077.4,45.5,1.0,0.0,0.0,0.0,95.3149,1.0,185,True
Node002_Sybil01,5,0,3,0.0,0.6,0.0,0.2,1.371,1.1488,0.3936,5,18.84,1335.6,50.15,1.0,0.2,0.2,0.0,143.9508,1.0,185,True
Node022_Sybil01,1,4,5,0.00043,0.2,0.4,0.2,2.3219,1.3788,0.8836,4,78.65,710.4,70.15,1.0,0.0,0.2,0.0,417.4624,0.8,190,True
Node031,0,5,5,0.0,0.2,0.2,0.6,2.3219,1.1488,0.4789,5,181.71,1161.6,79.93,1.0,0.4,0.0,0.2,125.708,1.0,188,False
Node016,4,1,4,0.00237,0.4,0.0,0.4,1.9219,1.3788,0.2198,5,222.56,1341.2,86.35,1.0,0.0,0.2,0.4,99.8318,1.0,184,False
Node002_Sybil01,5,0,2,0.0,0.8,0.0,0.8,0.7219,1.1488,0.2943,5,37.8,1110.4,48.59,1.0,0.8,0.0,0.0,101.157,1.0,185,True
Node011,0,5,4,0.0,0.4,0.6,0.2,1.9219,1.1488,0.2844,5,30.22,591.2,47.51,1.0,0.2,0.0,0.0,228.1954,1.0,183,False
Node022_Sybil01,4,1,3,0.0,0.6,0.6,0.0,1.371,1.1488,1.1001,5,56.25,659.0,49.26,1.0,0.0,0.2,0.0,131.251,1.0,190,True
Node021,0,5,5,0.0,0.2,0.2,0.4,2.3219,1.1488,1.6427,5,58.77,711.2,50.96,1.0,0.2,0.0,0.2,191.2797,1.0,201,False
Node017_Sybil01,3,2,3,0.0,0.6,0.6,0.2,1.371,1.1488,1.2263,5,78.52,924.6,53.36,1.0,0.0,0.0,0.2,690.4888,1.0,191,True
Node004_Sybil00,3,2,4,0.02361,0.4,0.0,0.2,1.9219,1.3788,0.9621,5,59.87,1083.4,54.9,1.0,0.0,0.0,0.0,500.2466,1.0,192,True
