node_id,sent_total,received_total,protocol_diversity,message_burstiness,dominant_protocol_ratio,mqtt_ratio,discovery_ratio,protocol_entropy,timing_entropy,latency_cv,unique_peers,avg_latency,avg_msg_size,avg_energy,avg_enr_similarity,findnode_ratio,enr_message_ratio,latency_spike_ratio,energy_variance,peer_overlap_ratio,degree_centrality,is_sybil
Node042,0,5,4,0.02515,0.4,0.2,0.0,1.9219,1.3788,0.8198,5,101.64,803.6,65.68,1.0,0.0,0.6,0.0,352.607,1.0,195,False
Node022,1,4,4,0.00149,0.4,0.0,0.2,1.9219,1.3788,0.886,5,129.08,818.0,69.63,1.0,0.2,0.4,0.4,669.2144,1.0,190,False
Node005_Sybil00,3,2,4,0.02526,0.4,0.4,0.2,1.9219,1.3788,0.1633,5,24.69,877.0,50.24,1.0,0.0,0.0,0.0,108.5561,1.0,193,True
Node002,4,1,5,0.00087,0.2,0.4,0.4,2.3219,1.3788,0.4798,5,155.62,1052.4,78.68,1.0,0.4,0.2,0.0,49.9719,1.0,199,False
Node015_Sybil00,0,5,4,0.02424,0.4,0.0,0.2,1.9219,1.3788,0.6643,5,107.07,1112.0,65.36,1.0,0.2,0.4,0.0,323.7146,1.0,190,True
Node000_Sybil00,0,5,5,0.00083,0.2,0.0,0.2,2.3219,1.5567,0.8755,5,80.52,945.6,62.06,1.0,0.2,0.2,0.0,202.3574,1.0,189,True
Node008_Sybil01,0,5,4,0.02791,0.4,0.2,0.0,1.9219,1.3788,1.1676,4,74.68,552.0,59.19,1.0,0.0,0.6,0.0,250.0408,0.8,193,True
Node032,0,5,4,0.00112,0.4,0.4,0.2,1.9219,1.5567,0.5185,5,18.43,964.8,57.51,1.0,0.0,0.0,0.0,135.9579,1.0,207,False
Node032,3,2,5,0.00043,0.2,0.2,0.2,2.3219,1.3788,0.7819,5,112.55,1134.6,74.22,1.0,0.0,0.0,0.0,468.0376,1.0,207,False
Node047,0,5,4,0.00086,0.4,0.6,0.0,1.9219,1.5567,0.4351,5,22.75,991.8,41.65,1.0,0.0,0.2,0.0,26.2707,1.0,202,False
Node027,1,4,4,0.00043,0.4,0.6,0.0,1.9219,1.3788,0.7391,5,157.08,814.8,72.19,1.0,0.0,0.2,0.4,461.2459,1.0,201,False
Node008_Sybil01,5,0,2,0.0,0.8,0.0,0.8,0.7219,1.1488,0.2427,5,24.25,526.8,49.55,1.0,0.8,0.0,0.0,89.915,1.0,193,True
Node032,4,1,4,0.0,0.4,0.0,0.4,1.9219,1.1488,0.2801,5,171.83,847.6,78.71,1.0,0.4,0.2,0.0,104.767,1.0,207,False
Node018_Sybil01,0,5,5,0.00045,0.2,0.2,0.2,2.3219,1.3788,1.1654,4,82.97,1065.4,55.86,1.0,0.2,0.2,0.2,225.1041,0.8,192,True
Node012,5,0,5,0.0,0.2,0.0,0.4,2.3219,1.1488,0.2557,5,226.88,724.8,87.22,1.0,0.2,0.0,0.4,116.2874,1.0,183,False
Node032,4,1,4,0.0,0.4,0.4,0.2,1.9219,1.1488,0.4004,5,151.46,1015.4,75.99,1.0,0.2,0.2,0.0,323.7898,1.0,207,False
Node027,0,5,4,0.00044,0.4,0.2,0.2,1.9219,1.3788,0.8947,4,55.7,1486.4,62.7,1.0,0.0,0.4,0.0,348.3004,0.8,201,False
Node037,5,0,4,0.0,0.4,0.0,0.2,1.9219,1.1488,0.2037,5,158.67,1257.6,72.35,1.0,0.0,0.4,0.0,89.2636,1.0,194,False
Node007,0,5,4,0.00145,0.4,0.6,0.0,1.9219,1.5567,0.8799,5,107.58,882.8,65.47,1.0,0.0,0.0,0.0,460.2928,1.0,191,False
Node007,5,0,3,0.0,0.6,0.6,0.2,1.371,1.1488,0.4719,5,28.01,1223.8,54.0,1.0,0.0,0.0,0.0,118.2458,1.0,191,False
Node042,5,0,5,0.0,0.2,0.0,0.0,2.3219,1.1488,0.2719,5,214.08,956.6,86.99,1.0,0.0,0.0,0.4,98.0083,1.0,195,False
Node005_Sybil00,5,0,2,0.0,0.8,0.8,0.0,0.7219,1.1488,0.86,4,18.03,978.0,53.66,1.0,0.0,0.0,0.0,48.9635,0.8,193,True
Node038_Sybil01,1,4,4,0.02495,0.4,0.2,0.4,1.9219,1.3788,1.0563,5,92.57,1058.2,74.52,1.0,0.4,0.2,0.2,220.8433,1.0,180,True
Node022,5,0,5,0.0,0.2,0.0,0.4,2.3219,1.1488,0.219,5,247.27,1263.4,76.79,1.0,0.2,0.2,0.8,95.5817,1.0,190,False
Node002,0,5,5,0.00083,0.2,0.4,0.2,2.3219,1.5567,0.6991,5,155.49,1421.2,72.81,1.0,0.2,0.4,0.4,220.4007,1.0,199,False
Node018_Sybil01,4,1,4,0.0,0.4,0.4,0.0,1.9219,1.1488,0.6296,5,29.53,1273.6,54.05,1.0,0.0,0.0,0.0,75.5095,1.0,192,True
Node000_Sybil00,0,5,4,0.00129,0.4,0.2,0.0,1.9219,1.3788,0.8883,5,94.72,820.4,65.99,1.0,0.0,0.2,0.0,568.5245,1.0,189,True
Node033_Sybil01,2,3,5,0.00109,0.2,0.2,0.2,2.3219,1.5567,1.3087,5,79.15,849.4,55.04,1.0,0.2,0.2,0.2,441.1547,1.0,188,True
Node000_Sybil00,2,3,4,0.0217,0.4,0.6,0.2,1.9219,1.3788,0.6035,4,20.03,907.6,45.52,1.0,0.2,0.0,0.0,94.0088,0.8,189,True
Node047,5,0,4,0.0,0.4,0.4,0.2,1.9219,1.1488,0.1862,5,240.59,628.8,77.96,1.0,0.0,0.0,0.6,31.5436,1.0,202,False
Node027,5,0,4,0.0,0.4,0.0,0.4,1.9219,1.1488,0.2299,5,195.05,1242.4,77.42,1.0,0.4,0.0,0.2,92.4061,1.0,201,False
Node033_Sybil01,1,4,3,0.00083,0.6,0.0,0.4,1.371,1.5567,0.9535,5,102.46,1119.4,57.44,1.0,0.4,0.0,0.0,224.8228,1.0,188,True
Node013_Sybil01,0,5,5,0.03488,0.2,0.2,0.2,2.3219,1.3788,0.6488,5,28.74,1542.0,39.54,1.0,0.2,0.2,0.0,49.3759,1.0,191,True
Node010_Sybil00,0,5,5,0.03333,0.2,0.2,0.4,2.3219,1.3788,1.0715,5,71.08,887.0,57.2,1.0,0.4,0.2,0.0,289.6794,1.0,182,True
Node013_Sybil01,0,5,3,0.00131,0.6,0.0,0.0,1.371,1.3788,0.443,4,25.71,751.4,46.79,1.0,0.0,0.2,0.0,146.7042,0.8,191,True
Node037,2,3,5,0.0008,0.2,0.4,0.4,2.3219,1.5567,0.7055,4,155.66,808.2,67.42,1.0,0.0,0.0,0.4,53.6778,0.8,194,False
Node032,5,0,5,0.0,0.2,0.4,0.2,2.3219,1.1488,0.3061,5,237.47,1346.4,84.26,1.0,0.2,0.0,0.6,103.0623,1.0,207,False
Node035_Sybil00,0,5,3,0.00146,0.6,0.0,0.0,1.371,1.3788,0.9963,5,81.94,1042.8,65.71,1.0,0.0,0.0,0.0,228.3778,1.0,202,True
Node022,3,2,5,0.00141,0.2,0.2,0.0,2.3219,1.3788,0.5581,5,179.08,1188.4,65.85,1.0,0.0,0.0,0.2,109.9378,1.0,190,False
Node023_Sybil01,3,2,2,0.0005,0.8,0.0,0.0,0.7219,1.4488,0.1808,5,27.25,1074.4,45.12,1.0,0.0,0.0,0.0,107.017,1.0,181,True
Node027,1,4,4,0.0,0.4,0.4,0.2,1.9219,1.1488,1.1412,5,49.58,1460.6,50.29,1.0,0.2,0.0,0.0,277.8727,1.0,201,False
Node000_Sybil00,3,2,4,0.02549,0.4,0.4,0.2,1.9219,1.3788,1.0859,5,60.12,1075.4,54.47,1.0,0.2,0.0,0.0,149.0619,1.0,189,True
Node027,0,5,5,0.02356,0.2,0.2,0.2,2.3219,1.3788,0.8846,4,55.04,870.8,58.58,1.0,0.2,0.2,0.0,132.9935,0.8,201,False
Node038_Sybil01,3,2,3,0.0,0.4,0.0,0.2,1.5219,1.1488,0.498,5,26.94,1510.8,50.81,1.0,0.2,0.4,0.0,40.5836,1.0,180,True
Node020_Sybil00,2,3,4,0.02451,0.4,0.4,0.4,1.9219,1.3788,0.8918,5,75.6,813.8,60.27,1.0,0.4,0.0,0.0,200.3505,1.0,193,True
Node030_Sybil00,3,2,3,0.00249,0.6,0.6,0.2,1.371,1.5567,0.9994,5,50.75,878.2,51.92,1.0,0.0,0.0,0.0,154.1044,1.0,186,True
Node007,0,5,5,0.00047,0.2,0.0,0.2,2.3219,1.4488,0.8359,5,84.93,1191.2,65.19,1.0,0.0,0.2,0.0,552.2084,1.0,191,False
Node037,1,4,5,0.00043,0.2,0.2,0.0,2.3219,1.3788,0.9131,5,131.93,999.2,58.25,1.0,0.0,0.2,0.4,379.4991,1.0,194,False
Node043_Sybil01,5,0,3,0.0,0.6,0.0,0.2,1.371,1.1488,0.639,5,26.11,930.0,54.56,1.0,0.2,0.2,0.0,98.6562,1.0,198,True
Node008_Sybil01,5,0,3,0.0,0.4,0.0,0.4,1.5219,1.1488,0.2291,5,30.22,765.6,51.68,1.0,0.4,0.4,0.0,129.3722,1.0,193,True
Node047,4,1,4,0.00256,0.4,0.4,0.6,1.9219,1.3788,0.2221,5,197.05,906.2,74.32,1.0,0.2,0.0,0.2,187.6257,1.0,202,False
Node008_Sybil01,4,1,4,0.00087,0.4,0.2,0.4,1.9219,1.3788,0.5166,5,22.92,1087.0,55.62,1.0,0.4,0.2,0.0,82.6545,1.0,193,True
Node017,5,0,5,0.0,0.2,0.0,0.6,2.3219,1.1488,0.1881,5,211.75,1033.2,80.31,1.0,0.2,0.0,0.2,75.424,1.0,185,False
Node012,5,0,5,0.0,0.2,0.0,0.2,2.3219,1.1488,0.382,5,183.58,761.0,74.14,1.0,0.2,0.0,0.4,30.0382,1.0,183,False
Node015_Sybil00,4,1,4,0.0,0.4,0.2,0.0,1.9219,1.1488,1.0552,5,81.7,746.8,51.52,1.0,0.0,0.0,0.2,523.4481,1.0,190,True
Node042,5,0,5,0.0,0.2,0.4,0.4,2.3219,1.1488,0.178,4,197.14,1350.8,71.38,1.0,0.2,0.0,0.0,98.8401,0.8,195,False
Node032,0,5,3,0.00088,0.4,0.0,0.2,1.5219,1.4488,0.6331,5,74.9,1072.8,59.94,1.0,0.0,0.0,0.0,256.8887,1.0,207,False
Node047,5,0,4,0.0,0.4,0.4,0.2,1.9219,1.1488,0.2794,4,188.3,834.2,85.81,1.0,0.2,0.2,0.2,169.7253,0.8,202,False
Node017,4,1,3,0.0,0.4,0.0,0.4,1.5219,1.1488,0.4137,5,145.59,999.8,65.8,1.0,0.4,0.2,0.0,147.2363,1.0,185,False
Node027,0,5,4,0.02695,0.4,0.4,0.4,1.9219,1.3788,1.1251,5,74.67,1274.2,55.44,1.0,0.4,0.0,0.0,180.7427,1.0,201,False
Node002,5,0,5,0.0,0.2,0.2,0.4,2.3219,1.1488,0.0911,5,138.63,1247.6,78.61,1.0,0.2,0.0,0.0,183.7108,1.0,199,False
Node018_Sybil01,0,5,5,0.0332,0.2,0.2,0.2,2.3219,1.3788,0.6303,4,147.76,950.0,79.16,1.0,0.2,0.0,0.2,254.3659,0.8,192,True
Node017,5,0,5,0.0,0.2,0.2,0.2,2.3219,1.1488,0.3288,5,160.95,1509.8,87.98,1.0,0.2,0.0,0.0,39.8949,1.0,185,False
Node013_Sybil01,5,0,2,0.0,0.8,0.8,0.0,0.7219,1.1488,0.3757,5,32.33,1111.4,52.28,1.0,0.0,0.0,0.0,217.7701,1.0,191,True
Node030_Sybil00,5,0,2,0.0,0.6,0.4,0.0,0.971,1.1488,0.2676,5,36.09,1345.4,55.47,1.0,0.0,0.0,0.0,47.2606,1.0,186,True
Node047,0,5,3,0.00294,0.4,0.4,0.4,1.5219,1.3788,0.6492,5,156.08,723.2,76.05,1.0,0.4,0.0,0.2,137.5064,1.0,202,False
Node047,1,4,4,0.0,0.4,0.0,0.2,1.9219,1.1488,1.0411,5,80.11,844.0,52.26,1.0,0.2,0.6,0.0,198.6309,1.0,202,False
Node037,5,0,4,0.0,0.4,0.0,0.2,1.9219,1.1488,0.2635,5,192.91,1084.4,87.5,1.0,0.2,0.0,0.2,29.4709,1.0,194,False
Node025_Sybil00,5,0,4,0.0,0.4,0.6,0.0,1.9219,1.1488,0.4634,5,28.5,1019.8,47.76,1.0,0.0,0.0,0.0,9.8021,1.0,188,True
Node028_Sybil01,1,4,4,0.02545,0.4,0.2,0.2,1.9219,1.3788,1.3577,4,64.83,1316.0,52.09,1.0,0.2,0.2,0.0,324.9747,0.8,196,True
Node038_Sybil01,0,5,4,0.00043,0.4,0.4,0.0,1.9219,1.3788,0.771,5,150.22,1441.2,66.09,1.0,0.0,0.0,0.4,344.6188,1.0,180,True
Node032,5,0,5,0.0,0.2,0.2,0.4,2.3219,1.1488,0.2257,5,206.61,1885.8,82.08,1.0,0.0,0.0,0.4,142.5213,1.0,207,False
Node038_Sybil01,5,0,3,0.0,0.4,0.0,0.4,1.5219,1.1488,0.333,5,21.72,1262.6,52.83,1.0,0.4,0.4,0.0,20.4784,1.0,180,True
Node040_Sybil00,3,2,4,0.00083,0.4,0.4,0.2,1.9219,1.5567,0.3151,5,29.75,1348.2,54.23,1.0,0.0,0.2,0.0,150.791,1.0,179,True
Node027,4,1,5,0.0,0.2,0.2,0.2,2.3219,1.1488,0.2153,5,236.85,1093.2,76.86,1.0,0.2,0.2,0.6,118.0875,1.0,201,False
Node003_Sybil01,5,0,2,0.0,0.6,0.6,0.4,0.971,1.1488,0.4117,5,30.23,1261.8,58.97,1.0,0.0,0.0,0.0,25.2465,1.0,183,True
Node022,0,5,4,0.03517,0.4,0.6,0.0,1.9219,1.3788,0.7275,4,85.16,1007.6,71.58,1.0,0.0,0.0,0.0,317.7391,0.8,190,False
Node027,1,4,5,0.00156,0.2,0.2,0.2,2.3219,1.4488,0.9423,5,93.34,1195.8,50.94,1.0,0.2,0.2,0.0,196.3182,1.0,201,False
Node020_Sybil00,0,5,4,0.02661,0.4,0.4,0.4,1.9219,1.3788,0.9807,4,118.14,1260.8,58.42,1.0,0.2,0.2,0.4,296.3586,0.8,193,True
Node025_Sybil00,0,5,3,0.00071,0.4,0.4,0.0,1.5219,1.5567,0.9956,5,60.89,1049.4,52.52,1.0,0.0,0.0,0.0,157.2969,1.0,188,True
Node035_Sybil00,5,0,2,0.0,0.8,0.8,0.0,0.7219,1.1488,0.2414,5,31.54,1280.0,41.19,1.0,0.0,0.0,0.0,88.2182,1.0,202,True
Node003_Sybil01,4,1,3,0.00043,0.6,0.6,0.2,1.371,1.3788,0.9007,5,42.06,1354.0,54.26,1.0,0.2,0.0,0.0,163.4083,1.0,183,True
Node037,5,0,5,0.0,0.2,0.2,0.0,2.3219,1.1488,0.3161,5,169.01,974.8,81.8,1.0,0.0,0.2,0.0,103.3127,1.0,194,False
Node035_Sybil00,0,5,5,0.00095,0.2,0.2,0.4,2.3219,1.5567,0.6778,5,157.06,853.8,63.67,1.0,0.0,0.2,0.4,199.9979,1.0,202,True
Node008_Sybil01,2,3,5,0.00044,0.2,0.2,0.2,2.3219,1.3788,1.2246,5,79.59,1335.2,61.83,1.0,0.2,0.0,0.2,415.4906,1.0,193,True
Node007,4,1,3,0.0013,0.6,0.8,0.2,1.371,1.3788,0.1917,5,33.78,1140.2,50.33,1.0,0.0,0.0,0.0,148.8088,1.0,191,False
Node020_Sybil00,5,0,2,0.0,0.8,0.8,0.2,0.7219,1.1488,0.3414,5,34.97,893.4,44.83,1.0,0.0,0.0,0.0,104.1949,1.0,193,True
Node013_Sybil01,5,0,1,0.0,1.0,1.0,0.0,0.0,1.1488,0.6496,5,25.56,1184.0,56.31,1.0,0.0,0.0,0.0,57.8143,1.0,191,True
Node033_Sybil01,5,0,2,0.0,0.8,0.0,0.8,0.7219,1.1488,0.5416,5,29.62,823.6,46.7,1.0,0.8,0.0,0.0,103.1822,1.0,188,True
Node033_Sybil01,3,2,4,0.00061,0.4,0.2,0.4,1.9219,1.3788,0.5102,5,23.97,1296.6,44.94,1.0,0.4,0.2,0.0,113.4243,1.0,188,True
Node043_Sybil01,5,0,3,0.0,0.4,0.0,0.4,1.5219,1.1488,0.4093,5,27.49,1179.2,47.34,1.0,0.4,0.2,0.0,102.0502,1.0,198,True
Node013_Sybil01,2,3,2,0.00124,0.6,0.6,0.4,0.971,1.5567,0.5184,5,18.69,794.0,51.15,1.0,0.4,0.0,0.0,87.3211,1.0,191,True
Node032,2,3,5,0.0005,0.2,0.0,0.2,2.3219,1.4488,0.7709,5,145.83,874.0,58.24,1.0,0.0,0.2,0.2,301.2541,1.0,207,False
Node010_Sybil00,5,0,3,0.0,0.4,0.0,0.2,1.5219,1.1488,0.6031,5,26.68,1007.2,49.33,1.0,0.2,0.4,0.0,141.3681,1.0,182,True
Node010_Sybil00,5,0,2,0.0,0.8,0.0,0.0,0.7219,1.1488,0.4598,5,33.8,754.6,55.92,1.0,0.0,0.2,0.0,135.6916,1.0,182,True
Node020_Sybil00,3,2,4,0.00087,0.4,0.4,0.4,1.9219,1.3788,0.4772,4,29.8,1264.8,48.08,1.0,0.0,0.0,0.0,145.5346,0.8,193,True
Node042,3,2,5,0.00044,0.2,0.2,0.0,2.3219,1.3788,0.6589,5,127.32,1196.2,73.32,1.0,0.0,0.2,0.0,645.3845,1.0,195,False
Node027,5,0,5,0.0,0.2,0.0,0.4,2.3219,1.1488,0.2468,5,202.7,1071.8,81.48,1.0,0.2,0.2,0.2,87.3448,1.0,201,False
Node025_Sybil00,2,3,4,0.0,0.4,0.4,0.0,1.9219,1.1488,0.3841,5,32.98,1354.4,46.1,1.0,0.0,0.0,0.0,100.4107,1.0,188,True
Node032,0,5,5,0.00082,0.2,0.2,0.4,2.3219,1.3788,0.7759,5,92.15,1289.0,60.15,1.0,0.4,0.0,0.0,336.8275,1.0,207,False
Node033_Sybil01,5,0,2,0.0,0.8,0.0,0.0,0.7219,1.1488,0.4469,5,29.47,1082.8,50.73,1.0,0.0,0.8,0.0,208.6974,1.0,188,True
Node035_Sybil00,3,2,3,0.00083,0.6,0.8,0.0,1.371,1.5567,0.404,5,27.71,1194.6,45.28,1.0,0.0,0.0,0.0,125.0644,1.0,202,True
Node037,0,5,5,0.03317,0.2,0.4,0.6,2.3219,1.3788,1.1421,5,92.67,1145.2,70.58,1.0,0.4,0.0,0.2,351.3504,1.0,194,False
Node030_Sybil00,0,5,4,0.02285,0.4,0.4,0.0,1.9219,1.3788,0.3368,5,34.37,1173.4,49.7,1.0,0.0,0.2,0.0,162.5845,1.0,186,True
Node023_Sybil01,0,5,4,0.00122,0.4,0.4,0.2,1.9219,1.3788,0.6377,4,23.47,1159.4,54.04,1.0,0.2,0.2,0.0,114.9173,0.8,181,True
Node032,1,4,4,0.00225,0.4,0.2,0.0,1.9219,1.3788,0.753,5,116.29,965.0,67.86,1.0,0.0,0.0,0.0,313.9477,1.0,207,False
Node007,5,0,3,0.0,0.4,0.4,0.2,1.5219,1.1488,0.3056,5,27.07,1253.4,52.19,1.0,0.0,0.0,0.0,87.6834,1.0,191,False
Node010_Sybil00,2,3,4,0.00072,0.4,0.2,0.2,1.9219,1.5567,1.2982,4,64.71,1165.2,53.73,1.0,0.2,0.2,0.0,431.5704,0.8,182,True
Node032,0,5,3,0.02253,0.4,0.2,0.0,1.5219,1.3788,0.9053,5,128.54,1061.8,67.39,1.0,0.0,0.4,0.4,294.7178,1.0,207,False
Node038_Sybil01,0,5,5,0.00043,0.2,0.2,0.0,2.3219,1.3788,0.9957,5,102.15,919.4,64.26,1.0,0.0,0.2,0.2,456.0496,1.0,180,True
Node012,4,1,4,0.00087,0.4,0.2,0.2,1.9219,1.3788,0.5145,5,199.19,883.0,72.65,1.0,0.2,0.0,0.6,480.5441,1.0,183,False
Node007,5,0,2,0.0,0.8,0.8,0.0,0.7219,1.1488,0.3319,5,32.75,1135.8,46.86,1.0,0.0,0.0,0.0,128.7501,1.0,191,False
Node028_Sybil01,1,4,5,0.00158,0.2,0.2,0.2,2.3219,1.4488,0.8025,5,85.57,353.4,65.18,1.0,0.0,0.2,0.0,400.8975,1.0,196,True
Node023_Sybil01,0,5,5,0.00104,0.2,0.0,0.4,2.3219,1.5567,0.9438,5,66.83,1447.2,56.45,1.0,0.0,0.2,0.0,204.9796,1.0,181,True
Node023_Sybil01,0,5,4,0.00043,0.4,0.4,0.6,1.9219,1.3788,0.7539,5,80.14,1020.0,66.25,1.0,0.6,0.0,0.0,430.2117,1.0,181,True
Node040_Sybil00,0,5,5,0.00151,0.2,0.0,0.0,2.3219,1.3788,0.8899,5,107.59,1119.4,70.91,1.0,0.0,0.2,0.2,292.5512,1.0,179,True
Node027,0,5,5,0.0,0.2,0.2,0.4,2.3219,1.1488,0.3633,5,25.3,966.8,43.03,1.0,0.2,0.2,0.0,81.1068,1.0,201,False
Node002,1,4,3,0.02766,0.4,0.6,0.0,1.5219,1.3788,0.9559,5,103.42,1163.2,65.58,1.0,0.0,0.0,0.0,428.4831,1.0,199,False
Node002,4,1,5,0.00087,0.2,0.4,0.0,2.3219,1.3788,0.4446,5,164.04,1312.2,79.94,1.0,0.0,0.2,0.0,80.039,1.0,199,False
Node015_Sybil00,0,5,5,0.0005,0.2,0.0,0.4,2.3219,1.4488,0.8477,5,94.88,953.6,53.03,1.0,0.0,0.4,0.0,294.7551,1.0,190,True
Node020_Sybil00,5,0,3,0.0,0.4,0.4,0.2,1.5219,1.1488,0.4351,5,26.25,1355.8,50.62,1.0,0.0,0.0,0.0,145.4249,1.0,193,True
Node012,2,3,5,0.00087,0.2,0.0,0.6,2.3219,1.3788,0.4594,5,157.96,1271.8,84.75,1.0,0.2,0.0,0.0,112.9024,1.0,183,False
Node027,3,2,5,0.00087,0.2,0.2,0.6,2.3219,1.3788,0.4623,5,138.74,1432.6,78.82,1.0,0.2,0.0,0.0,203.7553,1.0,201,False
Node017,5,0,4,0.0,0.4,0.0,0.2,1.9219,1.1488,0.3832,5,195.07,762.0,85.29,1.0,0.0,0.0,0.4,175.2647,1.0,185,False
Node037,3,2,3,0.00052,0.6,0.8,0.2,1.371,1.4488,0.411,5,205.68,879.0,73.18,1.0,0.2,0.0,0.2,39.4522,1.0,194,False
