node_id,sent_total,received_total,protocol_diversity,message_burstiness,dominant_protocol_ratio,mqtt_ratio,discovery_ratio,protocol_entropy,unique_peers,avg_latency,avg_msg_size,avg_energy,avg_enr_similarity_realistic,is_sybil
Node017_Sybil01,0,5,4,0.02608,0.4,0.0,0.4,1.9219,5,80.32,1157.8,56.36,1.0,True
Node017_Sybil01,5,0,4,0.0,0.4,0.2,0.0,1.9219,5,27.96,1115.4,52.59,1.0,True
Node017_Sybil01,5,0,3,0.0,0.4,0.6,0.0,1.5219,5,32.49,943.0,53.04,1.0,True
Node017_Sybil01,0,5,4,0.02765,0.4,0.4,0.2,1.9219,4,129.69,1258.0,59.07,1.0,True
Node017_Sybil01,3,2,3,0.0005,0.6,0.4,0.0,1.371,5,35.49,1228.8,49.25,1.0,True
Node017_Sybil01,5,0,4,0.0,0.4,0.6,0.0,1.9219,4,26.92,1143.8,49.87,1.0,True
Node017_Sybil01,2,3,4,0.00083,0.4,0.0,0.0,1.9219,5,68.82,701.2,56.17,1.0,True
Node017_Sybil01,0,5,5,0.00071,0.2,0.2,0.2,2.3219,5,86.03,1171.6,61.06,1.0,True
Node017_Sybil01,0,5,4,0.02278,0.4,0.2,0.2,1.9219,5,30.26,1380.0,52.44,1.0,True
Node017_Sybil01,3,2,4,0.0005,0.4,0.2,0.2,1.9219,5,38.73,821.8,52.47,1.0,True
Node017_Sybil01,5,0,4,0.0,0.4,0.4,0.0,1.9219,5,20.3,1128.0,47.87,1.0,True
Node017_Sybil01,2,3,3,0.00043,0.4,0.2,0.4,1.5219,4,88.65,883.4,60.48,1.0,True
Node017_Sybil01,0,5,5,0.00225,0.2,0.2,0.2,2.3219,4,183.46,931.2,82.22,1.0,True
Node017_Sybil01,0,5,5,0.02792,0.2,0.4,0.0,2.3219,5,100.85,727.0,60.85,1.0,True
Node017_Sybil01,3,2,5,0.00044,0.2,0.2,0.0,2.3219,4,63.39,661.0,59.51,1.0,True
Node017_Sybil01,5,0,5,0.0,0.2,0.4,0.0,2.3219,5,26.08,1114.2,42.06,1.0,True
Node017_Sybil01,2,3,4,0.00164,0.4,0.6,0.2,1.9219,5,19.81,1516.8,48.22,1.0,True
Node017_Sybil01,1,4,4,0.02426,0.4,0.6,0.0,1.9219,5,25.38,1001.8,36.48,1.0,True
Node017_Sybil01,5,0,3,0.0,0.6,1.0,0.0,1.371,5,21.57,1454.6,52.89,1.0,True
Node017_Sybil01,4,1,5,0.0,0.2,0.4,0.0,2.3219,5,27.97,1108.0,54.54,1.0,True
Node017_Sybil01,0,5,5,0.00168,0.2,0.2,0.6,2.3219,5,136.09,1198.8,68.42,1.0,True
Node017_Sybil01,0,5,4,0.02236,0.4,0.4,0.2,1.9219,5,97.76,1500.6,62.89,1.0,True
Node017_Sybil01,3,2,4,0.00043,0.4,0.4,0.2,1.9219,4,89.11,1669.0,59.97,1.0,True
Node017_Sybil01,5,0,2,0.0,0.6,0.6,0.0,0.971,5,32.72,630.2,42.6,1.0,True
Node017_Sybil01,2,3,4,0.00164,0.4,0.6,0.0,1.9219,5,125.61,883.4,74.5,1.0,True
Node024_Sybil01,0,5,4,0.00043,0.4,0.4,0.2,1.9219,5,114.19,720.4,68.79,1.0,True
Node024_Sybil01,1,4,5,0.00071,0.2,0.2,0.2,2.3219,5,102.08,914.0,59.26,1.0,True
Node024_Sybil01,5,0,4,0.0,0.4,0.4,0.0,1.9219,5,36.29,738.6,62.42,1.0,True
Node024_Sybil01,4,1,4,0.00087,0.4,0.6,0.0,1.9219,5,38.43,1255.2,46.53,1.0,True
Node024_Sybil01,0,5,5,0.02641,0.2,0.2,0.2,2.3219,4,123.14,1099.6,63.56,1.0,True
Node024_Sybil01,4,1,4,0.00169,0.4,0.4,0.0,1.9219,5,57.19,929.4,56.5,1.0,True
Node024_Sybil01,5,0,3,0.0,0.6,0.2,0.0,1.371,5,26.61,823.0,43.44,1.0,True
Node024_Sybil01,3,2,4,0.02589,0.4,0.6,0.0,1.9219,5,25.3,673.2,53.78,1.0,True
Node024_Sybil01,5,0,4,0.0,0.4,0.4,0.0,1.9219,5,36.77,1306.8,48.35,1.0,True
Node024_Sybil01,3,2,4,0.0009,0.4,0.6,0.0,1.9219,5,29.75,1058.6,42.25,1.0,True
Node024_Sybil01,0,5,5,0.02225,0.2,0.0,0.2,2.3219,5,31.89,1182.0,49.72,1.0,True
Node024_Sybil01,3,2,5,0.00118,0.2,0.4,0.0,2.3219,5,61.19,1054.6,50.63,1.0,True
Node024_Sybil01,5,0,4,0.0,0.4,0.4,0.0,1.9219,5,24.51,1172.8,51.75,1.0,True
Node024_Sybil01,2,3,4,0.00044,0.4,0.4,0.0,1.9219,5,28.59,927.2,54.0,1.0,True
Node024_Sybil01,0,5,4,0.02551,0.4,0.6,0.2,1.9219,5,57.15,1310.6,50.62,1.0,True
Node024_Sybil01,3,2,4,0.00126,0.4,0.4,0.0,1.9219,5,27.27,1043.4,57.45,1.0,True
Node024_Sybil01,5,0,3,0.0,0.4,0.4,0.0,1.5219,5,23.83,809.6,63.4,1.0,True
Node024_Sybil01,2,3,4,0.00068,0.4,0.6,0.2,1.9219,5,28.12,1377.4,67.76,1.0,True
Node024_Sybil01,1,4,5,0.02591,0.2,0.2,0.0,2.3219,5,88.42,1142.2,67.07,1.0,True
Node024_Sybil01,5,0,4,0.0,0.4,0.4,0.0,1.9219,5,21.5,923.8,44.02,1.0,True
Node024_Sybil01,4,1,2,0.00044,0.6,0.4,0.0,0.971,5,24.25,926.8,47.71,1.0,True
Node024_Sybil01,0,5,4,0.02653,0.4,0.4,0.2,1.9219,5,74.25,1087.4,55.95,1.0,True
Node024_Sybil01,3,2,4,0.0,0.4,0.4,0.0,1.9219,5,33.15,990.0,48.27,1.0,True
Node024_Sybil01,5,0,4,0.0,0.4,0.4,0.0,1.9219,5,26.73,1038.0,42.2,1.0,True
Node024_Sybil01,2,3,3,0.0,0.6,0.2,0.0,1.371,4,35.64,1619.0,52.83,1.0,True
Node024_Sybil01,0,5,5,0.0263,0.2,0.2,0.2,2.3219,5,93.13,1071.2,70.14,1.0,True
Node024_Sybil01,5,0,4,0.0,0.4,0.6,0.0,1.9219,5,32.68,1015.6,54.7,1.0,True
Node024_Sybil01,5,0,4,0.0,0.4,0.4,0.0,1.9219,5,32.12,1060.6,43.28,1.0,True
Node024_Sybil01,0,5,5,0.0016,0.2,0.2,0.2,2.3219,5,31.06,1099.8,55.13,1.0,True
Node024_Sybil01,0,5,5,0.03404,0.2,0.2,0.2,2.3219,5,148.33,1011.6,73.86,1.0,True
Node024_Sybil01,0,5,3,0.00043,0.6,0.6,0.0,1.371,5,66.21,1647.6,69.22,1.0,True
Node024_Sybil01,5,0,4,0.0,0.4,0.2,0.0,1.9219,5,30.95,926.2,51.14,1.0,True
Node024_Sybil01,5,0,4,0.0,0.4,0.4,0.0,1.9219,5,26.22,1086.4,52.17,1.0,True
Node024_Sybil01,0,5,4,0.001,0.4,0.2,0.2,1.9219,5,127.63,861.8,68.63,1.0,True
Node024_Sybil01,0,5,4,0.00043,0.4,0.4,0.2,1.9219,5,26.31,1394.0,37.76,1.0,True
Node024_Sybil01,5,0,4,0.0,0.4,0.4,0.0,1.9219,5,28.28,1145.6,42.13,1.0,True
Node024_Sybil01,5,0,3,0.0,0.4,0.2,0.0,1.5219,5,22.66,1377.4,42.57,1.0,True
Node024_Sybil01,0,5,4,0.02793,0.4,0.4,0.2,1.9219,5,133.93,834.6,60.41,1.0,True
Node024_Sybil01,1,4,4,0.00043,0.4,0.4,0.0,1.9219,5,58.97,953.4,54.23,1.0,True
Node024_Sybil01,5,0,4,0.0,0.4,0.6,0.0,1.9219,5,22.86,965.4,52.66,1.0,True
Node024_Sybil01,4,1,4,0.0,0.4,0.8,0.0,1.9219,5,62.17,1388.8,57.3,1.0,True
Node024_Sybil01,0,5,3,0.02322,0.4,0.4,0.2,1.5219,5,152.94,1306.0,65.38,1.0,True
Node024_Sybil01,4,1,5,0.0,0.2,0.4,0.2,2.3219,5,29.46,1038.8,52.02,1.0,True
Node024_Sybil01,5,0,4,0.0,0.4,0.6,0.0,1.9219,5,38.48,1317.0,43.92,1.0,True
Node024_Sybil01,1,4,4,0.02925,0.4,0.2,0.0,1.9219,5,35.03,680.2,45.42,1.0,True
Node024_Sybil01,2,3,4,0.00087,0.4,0.6,0.2,1.9219,5,28.79,887.4,54.39,1.0,True
Node024_Sybil01,5,0,4,0.0,0.4,0.4,0.0,1.9219,5,25.82,1711.2,45.1,1.0,True
Node024_Sybil01,3,2,4,0.00128,0.4,0.8,0.2,1.9219,4,54.07,745.4,49.42,1.0,True
Node024_Sybil01,0,5,3,0.0242,0.4,0.4,0.2,1.5219,5,75.88,960.6,52.23,1.0,True
Node024_Sybil01,5,0,3,0.0,0.6,1.0,0.0,1.371,5,17.82,1283.6,42.39,1.0,True
Node024_Sybil01,5,0,5,0.0,0.2,0.4,0.0,2.3219,5,33.8,680.2,47.46,1.0,True
Node024_Sybil01,0,5,5,0.00043,0.2,0.2,0.2,2.3219,5,86.59,1154.0,57.45,1.0,True
Node024_Sybil01,0,5,4,0.02333,0.4,0.2,0.0,1.9219,5,142.28,921.0,62.3,1.0,True
Node024_Sybil01,4,1,4,0.0005,0.4,0.8,0.0,1.9219,5,26.5,1267.4,54.81,1.0,True
Node024_Sybil01,5,0,2,0.0,0.8,0.0,0.0,0.7219,5,30.28,1042.2,49.8,1.0,True
Node024_Sybil01,1,4,4,0.00109,0.4,0.2,0.6,1.9219,5,133.44,917.6,61.09,1.0,True
Node001,4,1,4,0.0,0.4,0.2,0.0,1.9219,5,167.2,979.6,84.74,1.0,False
Node001,5,0,5,0.0,0.2,0.2,0.2,2.3219,4,212.07,1066.0,82.65,1.0,False
Node001,1,4,3,0.00145,0.6,0.8,0.0,1.371,5,56.18,1884.6,56.02,1.0,False
Node001,0,5,4,0.00071,0.4,0.0,0.2,1.9219,5,65.69,1112.4,42.93,1.0,False
Node001,1,4,4,0.02598,0.4,0.2,0.0,1.9219,4,92.58,1216.2,56.53,1.0,False
Node001,5,0,5,0.0,0.2,0.2,0.2,2.3219,5,191.98,1399.4,83.59,1.0,False
Node001,4,1,4,0.00039,0.4,0.4,0.2,1.9219,5,150.96,1472.0,69.32,1.0,False
Node001,0,5,5,0.00255,0.2,0.4,0.4,2.3219,5,112.28,1164.6,65.23,1.0,False
Node001,3,2,4,0.02423,0.4,0.0,0.4,1.9219,5,190.88,1195.0,76.68,1.0,False
Node001,5,0,3,0.0,0.4,0.6,0.0,1.5219,5,205.69,1094.2,80.4,1.0,False
Node001,2,3,3,0.00056,0.6,0.0,0.6,1.371,5,155.82,1173.8,66.24,1.0,False
Node001,0,5,4,0.00237,0.4,0.2,0.0,1.9219,5,88.63,973.6,67.02,1.0,False
Node001,2,3,5,0.02278,0.2,0.4,0.2,2.3219,5,99.43,580.2,54.76,1.0,False
Node001,5,0,4,0.0,0.4,0.0,0.0,1.9219,5,174.67,806.0,81.16,1.0,False
Node001,3,2,5,0.00086,0.2,0.2,0.0,2.3219,5,169.64,612.4,73.17,1.0,False
Node001,0,5,4,0.00168,0.4,0.2,0.2,1.9219,5,130.79,1232.0,64.21,1.0,False
Node001,0,5,5,0.00086,0.2,0.2,0.2,2.3219,4,141.14,1160.6,74.15,1.0,False
Node001,4,1,4,0.02478,0.4,0.2,0.6,1.9219,5,146.42,1045.2,73.06,1.0,False
Node001,5,0,4,0.00043,0.4,0.0,0.4,1.9219,5,197.62,1310.0,78.6,1.0,False
Node001,1,4,4,0.00128,0.4,0.0,0.4,1.9219,5,57.75,807.0,56.92,1.0,False
Node001,3,2,5,0.02676,0.2,0.4,0.0,2.3219,5,134.13,1278.2,73.34,1.0,False
Node001,5,0,5,0.0,0.2,0.2,0.2,2.3219,5,206.45,1262.8,89.1,1.0,False
Node001,2,3,5,0.00133,0.2,0.2,0.0,2.3219,5,106.0,1095.2,52.37,1.0,False
Node001,1,4,5,0.02826,0.2,0.2,0.4,2.3219,5,123.07,981.0,77.34,1.0,False
Node001,5,0,4,0.0,0.4,0.0,0.4,1.9219,5,177.54,1418.4,74.67,1.0,False
Node001,4,1,4,0.00126,0.4,0.4,0.4,1.9219,5,207.61,1028.4,71.3,1.0,False
Node001,0,5,3,0.00044,0.6,0.6,0.0,1.371,5,92.32,1142.6,56.36,1.0,False
Node001,3,2,5,0.02613,0.2,0.0,0.4,2.3219,5,115.38,1300.0,69.0,1.0,False
Node001,5,0,4,0.0,0.4,0.0,0.0,1.9219,5,211.8,1518.4,79.08,1.0,False
Node001,2,3,5,0.00085,0.2,0.2,0.2,2.3219,5,202.41,562.0,67.28,1.0,False
Node001,0,5,3,0.0016,0.6,0.4,0.6,1.371,4,39.1,1547.6,56.45,1.0,False
Node001,1,4,5,0.03243,0.2,0.0,0.4,2.3219,4,71.52,1269.4,62.45,1.0,False
Node001,5,0,5,0.0,0.2,0.0,0.2,2.3219,5,220.76,1119.8,86.2,1.0,False
Node001,4,1,3,0.00044,0.6,0.0,0.2,1.371,5,209.97,1457.8,80.14,1.0,False
Node001,0,5,5,0.00071,0.2,0.0,0.4,2.3219,5,162.86,1344.4,70.63,1.0,False
Node001,5,0,5,0.0,0.2,0.2,0.2,2.3219,5,181.46,870.6,88.3,1.0,False
Node001,5,0,4,0.0,0.4,0.0,0.2,1.9219,4,152.5,1363.4,79.21,1.0,False
Node001,0,5,3,0.00071,0.6,0.6,0.0,1.371,5,66.78,1412.0,57.36,1.0,False
Node001,0,5,4,0.0,0.4,0.2,0.2,1.9219,5,96.12,1459.8,56.21,1.0,False
Node001,5,0,5,0.0,0.2,0.2,0.2,2.3219,5,152.53,1440.4,79.28,1.0,False
Node001,5,0,4,0.0,0.4,0.2,0.0,1.9219,5,185.36,1483.6,83.33,1.0,False
Node001,0,5,4,0.0011,0.4,0.2,0.0,1.9219,5,100.15,978.8,55.76,1.0,False
Node001,0,5,4,0.00098,0.4,0.2,0.2,1.9219,5,35.69,827.0,53.15,1.0,False
Node001,4,1,4,0.0229,0.4,0.6,0.2,1.9219,5,154.97,1471.8,82.26,1.0,False
Node001,5,0,4,0.0,0.4,0.2,0.4,1.9219,5,177.08,1236.4,72.2,1.0,False
Node001,1,4,4,0.00164,0.4,0.4,0.2,1.9219,4,71.72,932.4,55.1,1.0,False
Node001,1,4,4,0.02834,0.4,0.2,0.0,1.9219,5,89.91,871.8,49.25,1.0,False
Node001,5,0,5,0.0,0.2,0.0,0.4,2.3219,5,196.69,1163.6,85.73,1.0,False
Node001,4,1,3,0.0004,0.4,0.4,0.2,1.5219,5,172.22,591.6,77.52,1.0,False
Node001,0,5,4,0.00132,0.4,0.0,0.2,1.9219,5,213.07,865.2,71.58,1.0,False
Node001,4,1,5,0.02411,0.2,0.2,0.2,2.3219,5,123.12,829.6,76.32,1.0,False
Node001,5,0,5,0.0,0.2,0.2,0.2,2.3219,4,210.95,1375.2,74.7,1.0,False
Node001,1,4,4,0.00098,0.4,0.4,0.0,1.9219,4,88.44,909.8,60.28,1.0,False
Node001,0,5,4,0.0005,0.4,0.4,0.2,1.9219,5,61.89,953.6,58.65,1.0,False
Node001,1,4,5,0.02384,0.2,0.0,0.0,2.3219,5,60.16,1248.6,58.03,1.0,False
Node001,5,0,5,0.0,0.2,0.2,0.2,2.3219,5,170.2,1192.2,91.48,1.0,False
Node001,4,1,4,0.0004,0.4,0.4,0.4,1.9219,5,190.74,1139.6,74.26,1.0,False
Node009_Sybil01,2,3,4,0.00082,0.4,0.4,0.4,1.9219,5,97.77,1020.8,65.68,1.0,True
Node009_Sybil01,5,0,5,0.0,0.2,0.4,0.0,2.3219,5,25.71,1435.4,47.88,1.0,True
Node009_Sybil01,3,2,4,0.00087,0.4,0.4,0.2,1.9219,5,41.83,1145.0,53.93,1.0,True
Node009_Sybil01,0,5,4,0.00164,0.4,0.4,0.0,1.9219,5,82.16,1095.8,64.92,1.0,True
Node009_Sybil01,0,5,4,0.02666,0.4,0.6,0.4,1.9219,5,65.53,679.6,58.83,1.0,True
Node009_Sybil01,5,0,4,0.0,0.4,0.4,0.0,1.9219,5,21.11,1283.2,51.38,1.0,True
Node009_Sybil01,5,0,3,0.0,0.4,0.6,0.0,1.5219,5,31.22,1038.8,39.08,1.0,True
Node009_Sybil01,0,5,4,0.00231,0.4,0.4,0.2,1.9219,5,74.32,1250.2,58.24,1.0,True
Node009_Sybil01,2,3,4,0.02587,0.4,0.4,0.0,1.9219,5,48.78,1246.4,52.29,1.0,True
Node009_Sybil01,5,0,4,0.0,0.4,0.6,0.0,1.9219,5,31.7,824.0,41.97,1.0,True
Node009_Sybil01,3,2,4,0.00082,0.4,0.4,0.0,1.9219,5,27.21,1300.2,52.81,1.0,True
Node009_Sybil01,0,5,3,0.00124,0.4,0.0,0.2,1.5219,5,70.59,839.0,67.61,1.0,True
Node009_Sybil01,3,2,5,0.00174,0.2,0.6,0.0,2.3219,5,65.74,1084.6,50.51,1.0,True
Node009_Sybil01,5,0,4,0.0,0.4,0.6,0.0,1.9219,5,25.48,862.0,57.81,1.0,True
Node009_Sybil01,2,3,4,0.001,0.4,0.2,0.0,1.9219,5,117.09,818.4,58.16,1.0,True
Node009_Sybil01,0,5,4,0.0005,0.4,0.2,0.6,1.9219,4,125.98,778.8,71.42,1.0,True
Node009_Sybil01,1,4,4,0.02625,0.4,0.2,0.0,1.9219,5,80.01,826.8,51.8,1.0,True
