node_id,sent_total,received_total,protocol_diversity,message_burstiness,dominant_protocol_ratio,mqtt_ratio,discovery_ratio,protocol_entropy,unique_peers,avg_latency,avg_msg_size,avg_energy,avg_enr_similarity,latency_spike_ratio,energy_variance,peer_overlap_ratio,severity
Node000,3,12,10,0.00172,0.2,0.2667,0.2,3.1899,14,124.14,966.13,59.61,1.0,0.0667,1500.4249,0.9333,honest
Node000,10,5,9,0.00105,0.2,0.1333,0.2667,3.0062,15,225.58,993.6,81.16,1.0,0.5333,1076.1781,1.0,honest
Node000,7,8,13,0.01557,0.1333,0.2,0.2667,3.6402,15,188.64,1112.87,69.34,1.0,0.4667,1372.5062,1.0,honest
Node000,3,12,9,0.00089,0.2667,0.5333,0.2,2.9232,13,141.56,1043.2,57.67,1.0,0.3333,1892.0145,0.8667,honest
Node011_LowSybil00,10,5,6,0.0011,0.2667,0.0667,0.4,2.3899,15,109.35,1063.07,48.93,1.0,0.2,832.3358,1.0,low
Node011_LowSybil00,10,5,6,0.01682,0.3333,0.0667,0.3333,2.2826,15,90.78,1187.6,42.63,1.0,0.0667,493.9365,1.0,low
Node011_LowSybil00,5,10,8,0.01651,0.2667,0.3333,0.1333,2.7899,15,113.56,926.93,46.88,1.0,0.2,944.7116,1.0,low
Node011_LowSybil00,6,9,8,0.01682,0.2667,0.4,0.2667,2.7899,14,92.11,1126.73,38.79,1.0,0.1333,788.0574,0.9333,low
Node011_LowSybil00,9,6,7,0.0013,0.3333,0.0667,0.2667,2.4662,15,101.08,993.2,47.09,0.9999,0.1333,663.9963,1.0,low
Node011_LowSybil00,10,5,7,0.00128,0.5333,0.0667,0.2667,2.1736,13,125.28,1210.93,52.13,1.0,0.2,647.1633,0.8667,low
Node011_LowSybil00,7,8,6,0.01813,0.4,0.1333,0.4,2.2892,13,106.84,1281.07,48.1,1.0,0.2,851.2546,0.8667,low
Node011_LowSybil00,6,9,5,0.01336,0.4667,0.4667,0.2,2.0131,15,110.11,1070.0,41.39,0.9999,0.1333,697.1158,1.0,low
Node011_LowSybil00,7,8,6,0.00085,0.3333,0.2667,0.1333,2.3656,14,81.73,1300.67,45.09,1.0,0.0667,464.5471,0.9333,low
Node011_LowSybil00,9,6,6,0.0135,0.2667,0.2667,0.1333,2.3899,15,85.99,1247.87,41.99,1.0,0.0667,576.1475,1.0,low
Node011_LowSybil00,1,14,6,0.01441,0.2667,0.4,0.1333,2.4729,14,89.68,935.67,35.18,1.0,0.2,1183.8826,0.9333,low
Node011_LowSybil00,10,5,6,0.00157,0.3333,0.0,0.3333,2.2826,15,105.13,1114.87,42.41,1.0,0.0667,333.5729,1.0,low
Node011_LowSybil00,6,9,8,0.01626,0.2,0.1333,0.2667,2.8729,15,135.23,1233.53,57.1,1.0,0.3333,1001.2904,1.0,low
Node011_LowSybil00,7,8,5,0.01584,0.3333,0.2,0.3333,2.1819,15,88.69,952.0,38.44,1.0,0.1333,808.7171,1.0,low
Node011_LowSybil00,7,8,6,0.00087,0.4,0.2667,0.2667,2.2892,14,100.97,993.67,51.08,1.0,0.1333,577.3415,0.9333,low
Node011_LowSybil00,10,5,6,0.01797,0.3333,0.2667,0.4,2.3656,14,86.74,1089.73,36.57,1.0,0.0,222.6842,0.9333,low
Node011_LowSybil00,5,10,7,0.01404,0.2667,0.5333,0.2667,2.6062,13,110.96,1153.8,48.7,1.0,0.1333,625.9373,0.8667,low
Node011_LowSybil00,5,10,9,0.01648,0.2,0.2667,0.3333,3.0062,15,132.13,1138.87,57.81,1.0,0.2667,712.2579,1.0,low
Node011_LowSybil00,10,5,6,0.00098,0.4,0.2667,0.0667,2.2892,14,111.79,1011.93,42.89,1.0,0.1333,646.3756,0.9333,low
Node011_LowSybil00,7,8,8,0.01562,0.2667,0.2667,0.1333,2.8402,14,132.87,1214.53,54.0,1.0,0.2667,845.0534,0.9333,low
Node021,10,5,8,0.00192,0.2667,0.0667,0.0667,2.7899,14,241.5,1045.93,85.66,1.0,0.6,926.1855,0.9333,honest
Node021,10,5,9,0.01711,0.2,0.2,0.1333,3.0566,14,203.74,1236.67,83.94,1.0,0.2667,827.9821,0.9333,honest
Node021,5,10,10,0.01734,0.2,0.1333,0.2667,3.1396,15,186.39,1181.0,67.69,1.0,0.4,1211.9043,1.0,honest
Node021,9,6,10,0.01735,0.2667,0.4,0.2667,3.1069,15,228.06,1203.87,82.47,1.0,0.4,731.842,1.0,honest
Node021,6,9,8,0.0142,0.2,0.0,0.3333,2.8729,15,185.15,929.8,66.72,1.0,0.4,1571.6473,1.0,honest
Node021,10,5,10,0.00062,0.2,0.3333,0.1333,3.1899,15,203.96,995.47,82.87,1.0,0.3333,691.567,1.0,honest
Node021,7,8,10,0.01672,0.2667,0.3333,0.2,3.0566,13,203.96,1005.13,78.82,1.0,0.4667,1119.0929,0.8667,honest
Node021,3,12,9,0.01315,0.2667,0.5333,0.2,2.9232,14,131.7,1016.47,59.9,1.0,0.2667,1561.2127,0.9333,honest
Node021,10,5,11,0.00097,0.2667,0.1333,0.4667,3.2402,14,278.05,1162.6,87.93,1.0,0.6667,381.6913,0.9333,honest
Node021,5,10,8,0.01364,0.2667,0.5333,0.0667,2.7899,14,184.7,1186.27,71.57,1.0,0.3333,1104.5945,0.9333,honest
Node021,5,10,10,0.01379,0.2,0.2667,0.0667,3.1899,13,164.72,1258.07,67.77,1.0,0.2667,1432.5179,0.8667,honest
Node021,10,5,9,0.00184,0.1333,0.1333,0.1333,3.1069,14,256.58,979.4,93.11,1.0,0.5333,249.1754,0.9333,honest
Node021,10,5,10,0.00301,0.2,0.3333,0.3333,3.1899,14,230.14,1293.6,80.8,1.0,0.4667,888.9844,0.9333,honest
Node021,8,7,12,0.01515,0.2,0.1333,0.4667,3.4566,15,201.0,1145.53,72.59,1.0,0.4,1348.3076,1.0,honest
Node021,9,6,10,0.01772,0.2667,0.3333,0.0667,3.1069,15,189.04,1004.6,67.17,1.0,0.4,1426.8929,1.0,honest
Node021,6,9,8,0.01422,0.2667,0.3333,0.2667,2.7899,15,198.1,895.13,66.08,1.0,0.4,1153.4085,1.0,honest
Node021,8,7,12,0.01749,0.1333,0.2,0.2667,3.5069,15,197.81,995.93,68.53,1.0,0.5333,1627.6491,1.0,honest
Node021,9,6,10,0.00146,0.1333,0.2667,0.2667,3.2402,15,253.98,1194.93,84.27,1.0,0.6,764.8175,1.0,honest
Node021,10,5,9,0.00157,0.2,0.3333,0.2,3.0566,15,214.34,1155.87,79.06,1.0,0.5333,1353.994,1.0,honest
Node032,9,6,10,0.00146,0.2,0.2667,0.2,3.1899,14,183.23,1190.87,72.73,1.0,0.3333,1661.959,0.9333,honest
Node032,8,7,8,0.01643,0.2,0.3333,0.3333,2.8729,15,189.45,991.8,64.14,1.0,0.4667,1806.8155,1.0,honest
Node032,5,10,8,0.01622,0.2,0.3333,0.1333,2.9232,14,214.67,1012.67,70.13,1.0,0.4667,1538.583,0.9333,honest
Node032,8,7,10,0.00067,0.2,0.2,0.2,3.1899,13,180.67,1128.53,72.18,1.0,0.3333,1402.5515,0.8667,honest
Node032,9,6,8,0.01808,0.2,0.4667,0.1333,2.8729,15,196.64,1352.33,74.73,1.0,0.3333,1427.1821,1.0,honest
Node032,5,10,9,0.01393,0.2667,0.4,0.2,2.9736,14,228.31,1081.87,66.33,1.0,0.6,1917.9542,0.9333,honest
Node032,6,9,7,0.01694,0.2667,0.5333,0.1333,2.6566,13,171.91,1347.93,58.89,1.0,0.4,1962.5295,0.8667,honest
Node032,10,5,9,0.0137,0.2,0.2,0.3333,3.0566,15,239.8,822.53,88.84,1.0,0.5333,617.204,1.0,honest
Node032,10,5,10,0.01431,0.3333,0.4667,0.1333,2.9996,13,199.93,1023.6,68.37,1.0,0.4,1742.9834,0.8667,honest
Node032,10,5,9,0.00258,0.2,0.2,0.2,3.0566,15,191.47,915.73,73.43,1.0,0.3333,1592.3574,1.0,honest
Node032,8,7,12,0.00194,0.1333,0.2,0.0667,3.5069,14,219.16,1157.67,88.02,1.0,0.4667,666.1741,0.9333,honest
Node032,6,9,9,0.01615,0.3333,0.4667,0.1333,2.8662,15,199.7,1139.4,71.34,1.0,0.4,1121.1686,1.0,honest
Node032,8,7,10,0.01643,0.2667,0.0667,0.3333,3.1069,13,202.77,1093.47,72.45,1.0,0.4667,1397.9682,0.8667,honest
Node032,8,7,10,0.0174,0.1333,0.2667,0.2667,3.2402,14,216.34,1026.13,74.6,1.0,0.4,1221.8818,0.9333,honest
Node032,10,5,8,0.00068,0.2667,0.4667,0.0667,2.7899,15,223.05,972.27,79.91,1.0,0.4667,943.0351,1.0,honest
Node032,1,14,9,0.01511,0.2667,0.4,0.2,2.9736,15,222.16,943.87,76.04,1.0,0.4667,1081.4436,1.0,honest
Node032,9,6,12,0.01733,0.2,0.3333,0.2,3.4566,14,264.06,1074.13,87.51,1.0,0.6667,652.5653,0.9333,honest
Node032,10,5,9,0.00172,0.2,0.3333,0.2667,3.0566,14,208.65,1235.67,71.72,1.0,0.4667,1348.7458,0.9333,honest
Node032,7,8,8,0.01545,0.2667,0.2,0.0667,2.7899,15,220.59,1146.2,74.85,1.0,0.4667,915.5693,1.0,honest
Node018_HighSybil00,10,5,8,0.00176,0.3333,0.5333,0.0667,2.6826,15,72.05,1415.0,29.05,1.0,0.3333,1303.7937,1.0,high
Node018_HighSybil00,10,5,7,0.01466,0.3333,0.6667,0.1333,2.5493,14,43.82,1269.73,19.95,1.0,0.2,680.5192,0.9333,high
Node018_HighSybil00,6,9,7,0.01678,0.2667,0.5333,0.2667,2.6062,15,92.62,942.33,39.44,1.0,0.3333,1758.4306,1.0,high
Node018_HighSybil00,6,9,7,0.0174,0.2667,0.6,0.1333,2.6062,15,69.47,1267.87,28.89,1.0,0.2667,1291.4746,1.0,high
Node018_HighSybil00,8,7,7,0.00264,0.2667,0.4,0.0667,2.6062,14,86.04,1189.73,39.46,1.0,0.4,1768.317,0.9333,high
Node018_HighSybil00,9,6,6,0.01407,0.4,0.7333,0.1333,2.2892,14,57.48,1023.07,27.2,1.0,0.3333,1061.6809,0.9333,high
Node018_HighSybil00,2,13,10,0.01825,0.3333,0.3333,0.2667,2.9996,13,145.14,964.8,58.16,1.0,0.7333,1522.2544,0.8667,high
Node018_HighSybil00,9,6,7,0.00129,0.2667,0.4667,0.1333,2.6566,12,94.62,1109.13,31.26,1.0,0.2667,1615.4976,0.8,high
Node018_HighSybil00,10,5,6,0.00132,0.3333,0.5333,0.0,2.3656,14,45.03,1280.47,20.02,1.0,0.2,672.0604,0.9333,high
Node018_HighSybil00,3,12,7,0.0136,0.4,0.5333,0.0667,2.4226,15,81.98,944.27,31.37,1.0,0.4,987.1264,1.0,high
Node018_HighSybil00,8,7,7,0.01448,0.3333,0.4,0.1333,2.4662,15,65.49,943.33,30.77,1.0,0.4667,1003.2123,1.0,high
Node018_HighSybil00,9,6,6,0.01892,0.4,0.8,0.0667,2.2389,14,45.5,1143.27,20.36,1.0,0.3333,580.8034,0.9333,high
Node018_HighSybil00,10,5,6,0.00202,0.2667,0.6667,0.0,2.4729,14,26.05,1192.2,12.78,1.0,0.0667,533.137,0.9333,high
Node018_HighSybil00,10,5,8,0.01658,0.2667,0.5333,0.1333,2.7396,15,42.25,1036.6,22.04,1.0,0.1333,1034.5338,1.0,high
Node018_HighSybil00,7,8,7,0.01659,0.3333,0.7333,0.1333,2.4662,15,47.98,1124.93,21.38,1.0,0.2,934.4742,1.0,high
Node018_HighSybil00,5,10,8,0.0149,0.2,0.5333,0.2,2.8729,15,136.9,1270.0,48.29,1.0,0.5333,1784.9592,1.0,high
Node018_HighSybil00,8,7,9,0.01773,0.2,0.4667,0.0667,3.0062,14,113.3,925.47,41.8,1.0,0.4667,1776.4301,0.9333,high
Node018_HighSybil00,10,5,6,0.00049,0.3333,0.4667,0.1333,2.4159,15,54.01,1314.07,25.87,1.0,0.2667,1044.1972,1.0,high
Node018_HighSybil00,5,10,6,0.01666,0.3333,0.7333,0.1333,2.3656,13,77.1,1024.47,34.57,1.0,0.4667,1213.0397,0.8667,high
Node041_HighSybil00,6,9,5,0.00144,0.4667,0.5333,0.3333,1.8228,14,83.78,926.93,36.27,1.0,0.5333,1156.9791,0.9333,high
Node041_HighSybil00,7,8,6,0.01487,0.4,0.4,0.2,2.3396,15,76.78,1278.2,33.3,1.0,0.3333,967.2066,1.0,high
Node041_HighSybil00,7,8,6,0.01653,0.5333,0.5333,0.2,2.0402,14,64.38,1115.0,29.56,1.0,0.3333,1027.2443,0.9333,high
Node041_HighSybil00,10,5,4,0.01889,0.7333,0.7333,0.0667,1.2366,14,56.38,1018.27,20.99,1.0,0.2,1057.5337,0.9333,high
Node041_HighSybil00,7,8,7,0.00132,0.4667,0.6,0.0667,2.3301,14,63.38,616.8,33.89,1.0,0.4,1011.1586,0.9333,high
Node041_HighSybil00,6,9,7,0.01705,0.5333,0.6,0.1333,2.1736,14,102.32,1038.33,38.8,1.0,0.4,1789.0042,0.9333,high
Node041_HighSybil00,7,8,6,0.01701,0.5333,0.5333,0.2,2.0402,13,90.51,1367.67,36.28,1.0,0.3333,1853.4955,0.8667,high
Node041_HighSybil00,10,5,5,0.01343,0.7333,0.8,0.0,1.37,15,30.43,651.0,16.58,1.0,0.2,582.5134,1.0,high
Node041_HighSybil00,10,5,6,0.00152,0.5333,0.5333,0.0667,2.0402,14,55.67,852.07,22.61,1.0,0.2,1035.2769,0.9333,high
Node041_HighSybil00,4,11,6,0.00266,0.5333,0.6,0.2,2.0402,15,93.41,1196.6,38.79,1.0,0.4667,1252.9249,1.0,high
Node041_HighSybil00,6,9,8,0.01437,0.5333,0.5333,0.1333,2.3069,15,99.39,779.87,42.58,1.0,0.4667,1681.7768,1.0,high
Node041_HighSybil00,10,5,5,0.00086,0.6667,0.7333,0.1333,1.5589,15,31.76,987.33,16.62,1.0,0.2,564.019,1.0,high
Node041_HighSybil00,6,9,7,0.00255,0.4,0.5333,0.2,2.4226,15,58.45,1208.87,31.12,1.0,0.4,1102.6054,1.0,high
Node041_HighSybil00,4,11,8,0.0165,0.4667,0.4667,0.2667,2.4635,15,100.09,1069.4,33.98,1.0,0.4667,1210.5967,1.0,high
Node041_HighSybil00,10,5,6,0.01755,0.6,0.6667,0.2,1.8716,15,35.45,1341.93,20.57,1.0,0.2,953.0773,1.0,high
Node041_HighSybil00,8,7,6,0.00171,0.5333,0.6,0.0,2.0402,15,70.43,1248.33,29.71,1.0,0.3333,1335.3676,1.0,high
Node041_HighSybil00,8,7,5,0.0149,0.5333,0.6667,0.2,1.8566,14,80.08,994.87,33.65,1.0,0.3333,1497.1773,0.9333,high
Node041_HighSybil00,7,8,6,0.01739,0.4667,0.4667,0.3333,2.0635,15,79.55,857.93,34.86,1.0,0.4,1503.6034,1.0,high
Node041_HighSybil00,7,8,6,0.01665,0.4667,0.4667,0.0667,2.0635,15,63.24,1265.2,30.3,1.0,0.2667,1323.5086,1.0,high
Node041_HighSybil00,10,5,6,0.00073,0.5333,0.6,0.2,2.0402,14,45.54,997.27,23.25,1.0,0.2,1008.9047,0.9333,high
Node002_LowSybil00,10,5,11,0.00096,0.2,0.1333,0.3333,3.3232,14,135.81,1070.0,51.05,1.0,0.2,781.5649,0.9333,low
Node002_LowSybil00,10,5,8,0.01439,0.2667,0.2,0.5333,2.7899,15,103.64,1185.53,43.39,1.0,0.0667,437.7417,1.0,low
Node002_LowSybil00,3,12,11,0.01547,0.1333,0.3333,0.1333,3.3736,14,189.52,859.4,67.03,1.0,0.4667,921.7975,0.9333,low
Node002_LowSybil00,7,8,8,0.00338,0.2,0.3333,0.0,2.9232,13,130.29,1175.53,58.73,1.0,0.2667,741.9347,0.8667,low
Node002_LowSybil00,10,5,11,0.00202,0.2,0.2,0.1333,3.3232,14,101.33,1047.13,45.0,1.0,0.0667,275.5084,0.9333,low
Node002_LowSybil00,10,5,12,0.01468,0.1333,0.2667,0.2,3.5069,15,103.82,1116.6,50.06,1.0,0.1333,574.6192,1.0,low
Node002_LowSybil00,4,11,8,0.01665,0.2,0.2667,0.0667,2.8729,14,90.14,922.4,40.3,1.0,0.1333,874.9402,0.9333,low
Node002_LowSybil00,7,8,10,0.01475,0.2,0.3333,0.1333,3.1396,15,122.96,1014.8,53.51,1.0,0.2667,909.3742,1.0,low
Node002_LowSybil00,9,6,9,0.002,0.2667,0.3333,0.2,2.9232,15,112.97,989.67,48.14,1.0,0.2,849.3239,1.0,low
Node002_LowSybil00,9,6,11,0.01494,0.2667,0.3333,0.1333,3.2402,14,79.01,978.2,40.41,1.0,0.0667,528.0468,0.9333,low
Node002_LowSybil00,5,10,9,0.01534,0.1333,0.2,0.3333,3.1069,13,106.04,929.6,43.6,1.0,0.1333,805.7878,0.8667,low
Node002_LowSybil00,6,9,7,0.0025,0.3333,0.3333,0.3333,2.5493,15,121.21,1001.73,49.76,1.0,0.2,793.1789,1.0,low
Node002_LowSybil00,10,5,9,0.01665,0.2,0.1333,0.2667,3.0566,13,95.42,749.6,43.18,1.0,0.0667,343.6209,0.8667,low
Node002_LowSybil00,5,10,10,0.01534,0.1333,0.3333,0.2,3.2402,14,138.83,1124.33,57.04,1.0,0.3333,965.1996,0.9333,low
Node002_LowSybil00,10,5,10,0.01909,0.2667,0.4667,0.1333,3.1069,14,116.39,996.6,47.57,1.0,0.1333,515.0807,0.9333,low
Node002_LowSybil00,6,9,11,0.01491,0.1333,0.2667,0.0667,3.3736,15,114.43,1402.6,48.62,1.0,0.2,766.5555,1.0,low
Node002_LowSybil00,9,6,11,0.00107,0.1333,0.1333,0.2667,3.3736,15,136.02,818.6,49.4,1.0,0.2,691.9313,1.0,low
Node002_LowSybil00,9,6,9,0.01887,0.2667,0.4,0.0,2.9232,12,53.99,1202.73,27.19,1.0,0.0,309.3409,0.8,low
Node002_LowSybil00,4,11,10,0.01598,0.2,0.1333,0.2667,3.1396,14,150.88,1130.13,58.64,1.0,0.4,1289.3301,0.9333,low
Node002_LowSybil00,7,8,9,0.0009,0.2667,0.2,0.2667,2.9736,15,84.37,1068.13,37.65,1.0,0.0667,622.6553,1.0,low
Node040_LowSybil00,10,5,6,0.00302,0.4667,0.0667,0.3333,2.1465,15,136.79,1172.27,58.02,1.0,0.2667,717.313,1.0,low
Node040_LowSybil00,7,8,6,0.01646,0.3333,0.2,0.3333,2.3329,14,109.58,1106.8,50.75,1.0,0.2667,1038.8269,0.9333,low
Node040_LowSybil00,7,8,7,0.01755,0.2,0.3333,0.2,2.6892,14,119.9,1183.53,52.2,1.0,0.2,719.4252,0.9333,low
Node040_LowSybil00,7,8,6,0.01801,0.2667,0.4,0.2667,2.3899,15,77.82,1126.2,43.95,1.0,0.0,269.809,1.0,low
Node040_LowSybil00,9,6,7,0.01465,0.3333,0.1333,0.1333,2.4662,15,89.5,881.8,46.28,1.0,0.1333,685.014,1.0,low
Node040_LowSybil00,10,5,6,0.00081,0.3333,0.0,0.4667,2.2256,15,118.89,1225.33,61.58,1.0,0.2667,484.1233,1.0,low
Node040_LowSybil00,8,7,9,0.01739,0.2,0.0667,0.2,3.0062,15,141.62,1021.4,49.51,1.0,0.2,689.2063,1.0,low
Node040_LowSybil00,6,9,9,0.01404,0.2667,0.1333,0.2,2.9232,12,129.69,1103.8,49.46,1.0,0.2,800.3137,0.8,low
Node040_LowSybil00,8,7,7,0.01375,0.4,0.2,0.2,2.4226,15,127.13,1171.47,50.14,1.0,0.2,760.0999,1.0,low
Node040_LowSybil00,8,7,7,0.01462,0.2667,0.3333,0.2,2.5736,14,102.4,1170.33,46.22,1.0,0.1333,564.3766,0.9333,low
Node040_LowSybil00,9,6,6,0.00095,0.2667,0.2,0.2667,2.4226,14,106.79,1078.07,41.93,1.0,0.1333,700.4924,0.9333,low
Node040_LowSybil00,3,12,8,0.01733,0.2667,0.4,0.3333,2.7899,14,118.45,916.2,50.71,1.0,0.2,671.8289,0.9333,low
Node040_LowSybil00,10,5,6,0.01754,0.4,0.2,0.4,2.2062,15,90.57,1064.4,43.55,1.0,0.0667,501.6052,1.0,low
Node040_LowSybil00,8,7,5,0.01937,0.4,0.2,0.0,2.0226,15,97.31,1080.0,43.76,1.0,0.0667,414.0347,1.0,low
Node040_LowSybil00,10,5,6,0.01416,0.4,0.0667,0.2667,2.2389,15,103.74,1170.07,40.49,1.0,0.1333,664.2709,1.0,low
Node040_LowSybil00,8,7,7,0.00253,0.2667,0.2667,0.1333,2.6566,15,80.87,753.33,35.09,1.0,0.0,261.5352,1.0,low
Node040_LowSybil00,7,8,8,0.01768,0.2667,0.1333,0.3333,2.7899,14,110.71,1238.2,43.06,1.0,0.2,978.6491,0.9333,low
Node040_LowSybil00,5,10,8,0.01548,0.2667,0.0667,0.4,2.7069,13,118.27,1273.6,47.74,1.0,0.1333,606.3181,0.8667,low
Node020,10,5,12,0.00161,0.2,0.1333,0.2667,3.4566,15,209.83,1188.4,83.65,1.0,0.4667,953.3471,1.0,honest
Node020,8,7,10,0.01555,0.2667,0.2,0.2667,3.1069,15,234.94,1155.4,91.5,1.0,0.5333,522.1932,1.0,honest
Node020,7,8,10,0.0172,0.2,0.0667,0.3333,3.1396,14,274.71,1073.33,87.06,1.0,0.7333,696.9644,0.9333,honest
Node020,5,10,9,0.0172,0.2667,0.4,0.2,2.9232,14,154.14,859.13,61.34,1.0,0.3333,1085.5303,0.9333,honest
Node020,10,5,9,0.00081,0.2,0.2667,0.2667,3.0062,15,206.53,1293.67,74.6,1.0,0.4,1230.556,1.0,honest
Node020,7,8,8,0.01422,0.2,0.4,0.4,2.8226,14,177.19,901.93,58.57,1.0,0.4,1826.6477,0.9333,honest
Node020,3,12,7,0.0177,0.2667,0.3333,0.0667,2.5736,15,111.62,878.93,49.08,1.0,0.2,1405.5618,1.0,honest
Node020,10,5,9,0.00169,0.2667,0.3333,0.0,2.9736,14,246.56,1246.53,83.07,1.0,0.5333,871.3705,0.9333,honest
Node020,4,11,10,0.01296,0.2,0.3333,0.3333,3.1899,14,142.72,1013.0,55.62,1.0,0.2667,1826.601,0.9333,honest
Node020,9,6,10,0.0148,0.2,0.3333,0.3333,3.1899,14,199.9,825.8,79.73,1.0,0.2667,1278.7628,0.9333,honest
Node020,9,6,10,0.01476,0.2,0.2667,0.1333,3.1899,14,222.46,1108.53,82.22,1.0,0.5333,808.2062,0.9333,honest
Node020,8,7,11,0.00163,0.2,0.2667,0.3333,3.3232,14,187.37,1026.53,70.17,1.0,0.3333,1325.8875,0.9333,honest
Node020,5,10,10,0.01648,0.2,0.2,0.3333,3.1899,13,185.92,1002.47,65.23,1.0,0.4,1632.9519,0.8667,honest
Node020,7,8,11,0.01574,0.2,0.3333,0.1333,3.3232,15,144.38,1315.6,65.73,1.0,0.2,1621.4045,1.0,honest
Node020,8,7,9,0.00115,0.2667,0.3333,0.1333,2.9736,15,204.27,1004.27,66.5,1.0,0.4,1481.9582,1.0,honest
Node020,10,5,12,0.01758,0.1333,0.2667,0.2667,3.5069,15,243.15,1197.53,88.12,1.0,0.5333,628.0537,1.0,honest
Node020,2,13,10,0.01403,0.2,0.4,0.2,3.1899,15,163.74,1116.53,66.38,1.0,0.3333,1317.2878,1.0,honest
Node020,8,7,10,0.00159,0.2667,0.2667,0.1333,3.1069,14,197.21,1340.73,79.4,1.0,0.3333,807.0607,0.9333,honest
Node020,10,5,10,0.00156,0.1333,0.1333,0.1333,3.2402,13,205.52,1078.07,75.1,1.0,0.4,1417.5262,0.8667,honest
Node020,8,7,9,0.01555,0.2,0.1333,0.2667,3.0566,15,211.8,984.0,76.4,1.0,0.5333,1333.8689,1.0,honest
Node015,9,6,9,0.00122,0.2667,0.2,0.4667,2.9232,15,204.38,1051.87,76.02,1.0,0.4667,1399.1282,1.0,honest
Node015,10,5,9,0.01643,0.2,0.2667,0.2,3.0566,15,252.95,1046.0,88.65,1.0,0.5333,607.3392,1.0,honest
Node015,1,14,9,0.01617,0.3333,0.4,0.2,2.8662,12,136.9,1066.93,52.76,1.0,0.3333,1800.6032,0.8,honest
Node015,10,5,10,0.0021,0.2667,0.2,0.2667,3.1069,13,221.44,900.53,75.53,1.0,0.5333,1364.8848,0.8667,honest
Node015,8,7,8,0.01734,0.2,0.3333,0.1333,2.9232,14,189.84,1051.07,72.58,1.0,0.4,1370.6319,0.9333,honest
Node015,3,12,10,0.01402,0.2,0.2,0.1333,3.1899,14,178.31,953.0,74.14,1.0,0.2667,1260.9507,0.9333,honest
Node015,9,6,9,0.0012,0.2667,0.2667,0.2,2.9736,15,232.3,937.4,87.42,1.0,0.4,768.4725,1.0,honest
Node015,10,5,10,0.01701,0.2,0.2,0.2,3.1899,14,246.51,965.93,82.81,1.0,0.6,826.6749,0.9333,honest
Node015,8,7,12,0.01321,0.1333,0.2667,0.2,3.5069,14,211.9,1177.47,74.86,1.0,0.4667,1405.4904,0.9333,honest
Node015,7,8,8,0.01445,0.2667,0.4,0.2,2.7899,15,178.15,1116.07,61.7,1.0,0.3333,1604.3286,1.0,honest
