node_id,sent_total,received_total,protocol_diversity,message_burstiness,dominant_protocol_ratio,mqtt_ratio,discovery_ratio,protocol_entropy,unique_peers,avg_latency,avg_msg_size,avg_energy,avg_enr_similarity_realistic,is_sybil
Node005_Sybil00,0,5,3,0.00089,0.6,1.0,0.0,1.371,5,49.96,1184.0,46.38,1.0,True
Node032,5,0,5,0.0,0.2,0.2,0.2,2.3219,5,167.0,1262.4,77.35,1.0,False
Node012,2,3,5,0.02447,0.2,0.0,0.2,2.3219,5,143.78,1010.8,63.56,1.0,False
Node048_Sybil01,1,4,5,0.00071,0.2,0.4,0.0,2.3219,5,77.21,979.6,49.72,1.0,True
Node015_Sybil00,5,0,1,0.0,1.0,1.0,0.0,0.0,5,24.5,653.2,53.48,1.0,True
Node025_Sybil00,0,5,4,0.00083,0.4,0.4,0.6,1.9219,5,107.07,943.0,66.02,1.0,True
Node042,0,5,4,0.02645,0.4,0.2,0.0,1.9219,5,116.7,1379.8,65.34,1.0,False
Node018_Sybil01,2,3,4,0.02828,0.4,0.6,0.2,1.9219,5,32.68,1526.8,48.16,1.0,True
Node022,0,5,3,0.0,0.4,0.4,0.0,1.5219,5,119.31,1512.6,63.84,1.0,False
Node022,0,5,3,0.02322,0.6,0.6,0.0,1.371,5,90.91,820.4,57.1,1.0,False
Node022,3,2,4,0.00129,0.4,0.0,0.0,1.9219,5,181.84,807.6,79.94,1.0,False
Node012,4,1,4,0.0,0.4,0.4,0.2,1.9219,5,143.59,1201.2,68.57,1.0,False
Node018_Sybil01,3,2,5,0.00132,0.2,0.4,0.2,2.3219,5,38.49,1275.8,58.59,1.0,True
Node022,0,5,5,0.00133,0.2,0.2,0.6,2.3219,5,99.2,1164.8,62.88,1.0,False
Node005_Sybil00,3,2,4,0.02765,0.4,0.2,0.6,1.9219,5,25.07,1602.0,49.29,1.0,True
Node038_Sybil01,3,2,3,0.00086,0.6,0.6,0.2,1.371,5,47.39,1233.4,54.36,1.0,True
Node022,3,2,4,0.00086,0.4,0.6,0.2,1.9219,5,169.78,973.0,79.31,1.0,False
Node028_Sybil01,5,0,5,0.0,0.2,0.4,0.0,2.3219,5,21.07,777.8,58.28,1.0,True
Node032,1,4,4,0.0016,0.4,0.4,0.0,1.9219,4,109.66,849.6,60.75,1.0,False
Node018_Sybil01,5,0,4,0.0,0.4,0.4,0.0,1.9219,5,38.78,1543.8,49.08,1.0,True
Node032,5,0,4,0.0,0.4,0.0,0.0,1.9219,5,185.67,1019.0,91.23,1.0,False
Node012,0,5,4,0.02696,0.4,0.0,0.6,1.9219,4,92.2,1114.0,65.8,1.0,False
Node035_Sybil00,4,1,3,0.00043,0.6,0.6,0.2,1.371,5,59.11,1328.4,57.1,1.0,True
Node015_Sybil00,3,2,2,0.00101,0.8,0.8,0.2,0.7219,5,57.76,1148.2,52.98,1.0,True
Node022,2,3,5,0.00122,0.2,0.2,0.4,2.3219,5,137.58,1188.2,59.92,1.0,False
Node012,5,0,5,0.0,0.2,0.2,0.2,2.3219,5,238.69,858.0,85.96,1.0,False
Node032,5,0,5,0.0,0.2,0.0,0.4,2.3219,5,201.05,1077.0,84.73,1.0,False
Node022,5,0,5,0.0,0.2,0.0,0.4,2.3219,4,226.88,1115.6,79.7,1.0,False
Node005_Sybil00,1,4,5,0.00152,0.2,0.4,0.0,2.3219,5,97.92,818.0,60.09,1.0,True
Node005_Sybil00,2,3,4,0.00205,0.4,0.6,0.0,1.9219,5,32.21,1243.0,35.61,1.0,True
Node032,3,2,4,0.001,0.4,0.2,0.2,1.9219,5,180.37,1085.0,68.19,1.0,False
Node002,1,4,4,0.02399,0.4,0.0,0.2,1.9219,4,124.36,1180.8,64.81,1.0,False
Node002,5,0,5,0.0,0.2,0.2,0.2,2.3219,5,151.67,1310.4,79.09,1.0,False
Node005_Sybil00,0,5,2,0.03247,0.8,0.8,0.0,0.7219,3,25.57,1617.8,55.61,1.0,True
Node008_Sybil01,0,5,4,0.00228,0.4,0.6,0.0,1.9219,5,64.24,887.0,60.37,1.0,True
Node008_Sybil01,0,5,2,0.00086,0.8,1.0,0.0,0.7219,5,99.9,897.6,67.82,1.0,True
Node032,0,5,5,0.00071,0.2,0.6,0.0,2.3219,4,138.37,1312.2,69.09,1.0,False
Node045_Sybil00,5,0,4,0.0,0.4,0.2,0.0,1.9219,5,22.45,1109.0,48.37,1.0,True
Node002,5,0,5,0.00043,0.2,0.2,0.2,2.3219,5,229.8,763.2,91.51,1.0,False
Node042,5,0,4,0.0,0.4,0.0,0.4,1.9219,5,160.41,1429.4,78.96,1.0,False
Node042,2,3,4,0.02309,0.4,0.4,0.6,1.9219,5,93.41,1170.6,70.25,1.0,False
Node022,3,2,4,0.00043,0.4,0.2,0.2,1.9219,5,133.02,926.4,69.63,1.0,False
Node002,4,1,4,0.02449,0.4,0.2,0.0,1.9219,5,138.48,1205.4,69.48,1.0,False
Node028_Sybil01,5,0,4,0.0,0.4,0.6,0.0,1.9219,5,24.56,1339.0,50.06,1.0,True
Node018_Sybil01,5,0,4,0.0,0.4,0.6,0.0,1.9219,5,40.61,1154.2,44.36,1.0,True
Node042,0,5,4,0.00109,0.4,0.2,0.6,1.9219,5,41.1,990.6,59.85,1.0,False
Node008_Sybil01,5,0,4,0.0,0.4,0.4,0.0,1.9219,5,21.62,1366.0,53.21,1.0,True
Node012,0,5,4,0.00165,0.4,0.6,0.2,1.9219,5,77.55,1260.8,57.01,1.0,False
Node005_Sybil00,5,0,1,0.0,1.0,1.0,0.0,0.0,5,39.15,1025.4,49.93,1.0,True
Node022,5,0,4,0.0,0.4,0.0,0.2,1.9219,5,152.36,1097.0,80.37,1.0,False
Node022,2,3,4,0.00043,0.4,0.2,0.6,1.9219,4,95.16,931.4,55.01,1.0,False
Node045_Sybil00,0,5,5,0.00052,0.2,0.6,0.0,2.3219,5,101.95,899.8,61.91,1.0,True
Node025_Sybil00,2,3,5,0.02364,0.2,0.4,0.2,2.3219,5,56.73,1149.6,51.14,1.0,True
Node002,5,0,4,0.0,0.4,0.0,0.2,1.9219,5,226.14,639.4,82.81,1.0,False
Node022,2,3,4,0.00082,0.4,0.6,0.0,1.9219,5,180.15,979.8,65.0,1.0,False
Node032,0,5,3,0.00122,0.4,0.4,0.0,1.5219,4,49.56,646.0,56.72,1.0,False
Node012,5,0,4,0.0,0.4,0.0,0.2,1.9219,5,236.39,600.6,73.81,1.0,False
Node038_Sybil01,4,1,2,0.0,0.8,0.8,0.2,0.7219,5,29.19,906.6,65.28,1.0,True
Node038_Sybil01,2,3,4,0.00048,0.4,0.2,0.4,1.9219,4,36.2,1230.8,55.46,1.0,True
Node028_Sybil01,0,5,3,0.02268,0.4,0.0,0.0,1.5219,5,100.59,397.0,55.25,1.0,True
Node015_Sybil00,3,2,4,0.00043,0.4,0.4,0.0,1.9219,5,66.8,1056.8,50.11,1.0,True
Node042,2,3,4,0.00043,0.4,0.0,0.2,1.9219,5,113.57,670.4,71.62,1.0,False
Node035_Sybil00,5,0,2,0.0,0.8,0.8,0.2,0.7219,5,34.59,823.0,51.24,1.0,True
Node012,0,5,4,0.00083,0.4,0.4,0.0,1.9219,5,131.75,1481.0,66.85,1.0,False
Node048_Sybil01,5,0,3,0.0,0.6,0.0,0.6,1.371,5,25.58,979.2,58.22,1.0,True
Node018_Sybil01,3,2,4,0.00253,0.4,0.8,0.0,1.9219,5,65.98,764.6,58.49,1.0,True
Node002,5,0,4,0.0,0.4,0.4,0.2,1.9219,5,219.33,1085.4,88.73,1.0,False
Node048_Sybil01,3,2,5,0.0,0.2,0.2,0.4,2.3219,5,62.49,1277.2,62.29,1.0,True
Node005_Sybil00,3,2,2,0.00071,0.6,0.6,0.4,0.971,5,28.19,599.4,48.13,1.0,True
Node048_Sybil01,4,1,3,0.03189,0.4,0.0,0.6,1.5219,5,81.54,1352.8,55.41,1.0,True
Node032,5,0,5,0.0,0.2,0.4,0.0,2.3219,5,217.53,1093.4,69.71,1.0,False
Node012,4,1,5,0.0,0.2,0.2,0.4,2.3219,5,161.66,763.0,81.67,1.0,False
Node042,1,4,5,0.0,0.2,0.0,0.2,2.3219,5,106.15,1272.2,53.49,1.0,False
Node025_Sybil00,5,0,3,0.0,0.6,0.0,0.2,1.371,5,22.92,1685.0,46.54,1.0,True
Node032,3,2,5,0.02924,0.2,0.4,0.2,2.3219,5,148.11,1345.4,78.22,1.0,False
Node035_Sybil00,0,5,5,0.00043,0.2,0.2,0.4,2.3219,5,54.2,1234.2,50.7,1.0,True
Node022,5,0,4,0.0,0.4,0.4,0.0,1.9219,5,195.38,865.8,81.06,1.0,False
Node018_Sybil01,1,4,5,0.00043,0.2,0.2,0.0,2.3219,5,118.67,886.2,66.71,1.0,True
Node028_Sybil01,2,3,5,0.00087,0.2,0.4,0.2,2.3219,5,63.1,1416.4,51.14,1.0,True
Node002,0,5,4,0.00127,0.4,0.4,0.0,1.9219,5,95.37,1305.2,65.68,1.0,False
Node008_Sybil01,5,0,4,0.0,0.4,0.6,0.0,1.9219,5,24.34,1173.6,53.11,1.0,True
Node025_Sybil00,5,0,3,0.0,0.4,0.0,0.2,1.5219,5,19.32,923.8,57.34,1.0,True
Node005_Sybil00,1,4,5,0.02757,0.2,0.0,0.6,2.3219,4,89.04,605.6,58.66,1.0,True
Node012,0,5,5,0.00043,0.2,0.4,0.2,2.3219,5,146.71,1060.8,74.8,1.0,False
Node005_Sybil00,4,1,2,0.00052,0.8,0.8,0.0,0.7219,5,21.44,1205.8,44.47,1.0,True
Node045_Sybil00,0,5,3,0.0005,0.6,0.0,0.6,1.371,5,71.82,911.4,48.12,1.0,True
Node045_Sybil00,5,0,3,0.0,0.4,0.4,0.0,1.5219,5,26.91,1210.6,45.43,1.0,True
Node035_Sybil00,1,4,3,0.02428,0.4,0.2,0.0,1.5219,5,37.79,1062.0,53.96,1.0,True
Node005_Sybil00,0,5,5,0.0008,0.2,0.4,0.2,2.3219,5,58.03,950.8,49.26,1.0,True
Node018_Sybil01,0,5,4,0.00042,0.4,0.4,0.2,1.9219,5,125.66,968.8,59.55,1.0,True
Node038_Sybil01,5,0,3,0.0,0.4,0.4,0.2,1.5219,4,18.82,1091.2,50.53,1.0,True
Node015_Sybil00,5,0,2,0.0,0.8,0.8,0.2,0.7219,5,19.64,1003.0,53.44,1.0,True
Node002,3,2,4,0.00123,0.4,0.0,0.0,1.9219,5,151.46,1418.4,74.68,1.0,False
Node012,3,2,4,0.00206,0.4,0.4,0.0,1.9219,5,158.01,1286.8,79.84,1.0,False
Node012,5,0,4,0.0,0.4,0.0,0.0,1.9219,5,167.99,870.8,77.91,1.0,False
Node005_Sybil00,5,0,2,0.0,0.8,0.8,0.2,0.7219,5,36.02,1003.6,43.3,1.0,True
Node018_Sybil01,0,5,3,0.02319,0.6,0.0,0.2,1.371,3,30.25,1229.4,61.43,1.0,True
Node038_Sybil01,2,3,4,0.02657,0.4,0.4,0.2,1.9219,5,62.29,1331.0,58.45,1.0,True
Node025_Sybil00,4,1,3,0.00043,0.4,0.0,0.4,1.5219,5,19.81,1108.4,58.86,1.0,True
Node022,4,1,5,0.00083,0.2,0.2,0.2,2.3219,5,163.05,866.4,87.09,1.0,False
Node042,5,0,4,0.0,0.4,0.0,0.4,1.9219,5,166.08,1139.2,74.95,1.0,False
Node002,5,0,5,0.0,0.2,0.4,0.2,2.3219,4,200.9,1314.6,72.56,1.0,False
Node022,5,0,4,0.0,0.4,0.2,0.4,1.9219,5,240.26,959.4,89.83,1.0,False
Node012,4,1,3,0.0,0.6,0.0,0.0,1.371,5,205.5,1075.8,82.75,1.0,False
Node012,5,0,5,0.0,0.2,0.2,0.2,2.3219,5,207.47,1354.0,84.46,1.0,False
Node012,3,2,4,0.00043,0.4,0.2,0.2,1.9219,5,205.49,999.6,83.16,1.0,False
Node002,5,0,3,0.0,0.6,0.0,0.8,1.371,5,197.6,865.2,84.25,1.0,False
Node048_Sybil01,0,5,5,0.00192,0.2,0.2,0.2,2.3219,5,145.37,1524.6,65.41,1.0,True
Node022,0,5,5,0.02871,0.2,0.4,0.0,2.3219,5,83.23,1001.4,56.91,1.0,False
Node005_Sybil00,5,0,3,0.0,0.6,0.6,0.2,1.371,4,32.42,1239.2,55.85,1.0,True
Node048_Sybil01,0,5,5,0.00118,0.2,0.4,0.0,2.3219,5,84.56,1150.6,55.96,1.0,True
Node012,5,0,4,0.0,0.4,0.0,0.0,1.9219,5,165.95,1454.4,87.33,1.0,False
Node008_Sybil01,0,5,5,0.00126,0.2,0.2,0.4,2.3219,5,62.65,1209.6,57.91,1.0,True
Node008_Sybil01,5,0,3,0.0,0.6,0.2,0.0,1.371,5,20.62,1175.0,43.75,1.0,True
Node022,2,3,5,0.00083,0.2,0.4,0.2,2.3219,5,130.92,1070.8,59.52,1.0,False
Node008_Sybil01,3,2,4,0.02637,0.4,0.6,0.2,1.9219,5,50.27,1106.8,62.81,1.0,True
Node022,2,3,4,0.0016,0.4,0.4,0.2,1.9219,5,107.49,1484.8,57.54,1.0,False
Node005_Sybil00,0,5,5,0.0,0.2,0.0,0.0,2.3219,5,113.15,1013.0,63.96,1.0,True
Node045_Sybil00,0,5,4,0.00044,0.4,0.6,0.2,1.9219,5,26.66,786.2,44.62,1.0,True
Node032,5,0,4,0.0,0.4,0.2,0.6,1.9219,5,164.7,995.6,76.9,1.0,False
Node012,5,0,5,0.0,0.2,0.2,0.2,2.3219,5,212.76,1564.0,84.15,1.0,False
Node048_Sybil01,5,0,2,0.0,0.6,0.0,0.4,0.971,5,38.02,1024.8,41.86,1.0,True
Node025_Sybil00,5,0,2,0.0,0.6,0.0,0.6,0.971,5,30.9,717.8,51.21,1.0,True
Node042,0,5,4,0.00109,0.4,0.4,0.4,1.9219,4,25.93,1560.6,41.0,1.0,False
Node025_Sybil00,0,5,5,0.02864,0.2,0.2,0.6,2.3219,5,103.97,1305.6,63.78,1.0,True
Node028_Sybil01,5,0,3,0.0,0.4,0.2,0.0,1.5219,5,35.35,1261.0,50.05,1.0,True
Node042,4,1,5,0.0,0.2,0.2,0.4,2.3219,5,162.58,700.0,78.0,1.0,False
Node002,0,5,5,0.00072,0.2,0.2,0.4,2.3219,5,108.88,1125.6,61.95,1.0,False
Node028_Sybil01,0,5,5,0.0005,0.2,0.2,0.0,2.3219,5,127.9,623.8,61.94,1.0,True
Node008_Sybil01,0,5,5,0.0,0.2,0.0,0.4,2.3219,5,203.07,811.6,74.11,1.0,True
Node032,0,5,4,0.00211,0.4,0.6,0.2,1.9219,5,116.82,1058.4,70.91,1.0,False
Node042,2,3,5,0.00051,0.2,0.4,0.0,2.3219,5,142.62,985.8,66.14,1.0,False
Node005_Sybil00,0,5,5,0.00125,0.2,0.4,0.2,2.3219,5,152.97,1392.4,69.38,1.0,True
Node002,5,0,4,0.0,0.4,0.2,0.4,1.9219,5,210.81,1274.6,75.84,1.0,False
Node028_Sybil01,1,4,3,0.00042,0.4,0.6,0.0,1.5219,5,105.21,1125.8,64.64,1.0,True
Node032,1,4,3,0.02506,0.6,0.0,0.8,1.371,5,78.55,1120.2,61.5,1.0,False
Node008_Sybil01,5,0,4,0.0,0.4,0.2,0.0,1.9219,5,32.54,1226.8,56.57,1.0,True
Node002,5,0,5,0.0,0.2,0.0,0.4,2.3219,4,206.26,1212.6,86.27,1.0,False
Node038_Sybil01,0,5,4,0.00166,0.4,0.4,0.0,1.9219,5,120.39,1243.8,62.27,1.0,True
Node032,3,2,5,0.02611,0.2,0.2,0.2,2.3219,5,143.35,1017.4,62.47,1.0,False
Node022,3,2,4,0.00087,0.4,0.4,0.2,1.9219,5,132.47,1376.8,72.82,1.0,False
Node008_Sybil01,2,3,3,0.0243,0.4,0.4,0.0,1.5219,5,32.87,1261.8,52.21,1.0,True
Node015_Sybil00,4,1,2,0.0,0.6,0.6,0.4,0.971,5,31.48,966.6,48.18,1.0,True
Node028_Sybil01,4,1,4,0.0,0.4,0.8,0.0,1.9219,5,32.01,1141.6,49.77,1.0,True
Node042,1,4,5,0.00208,0.2,0.2,0.6,2.3219,4,89.7,1016.6,54.29,1.0,False
Node045_Sybil00,5,0,3,0.0,0.4,0.0,0.0,1.5219,5,33.19,1037.8,51.59,1.0,True
Node002,0,5,5,0.00043,0.2,0.2,0.2,2.3219,5,144.97,522.0,67.93,1.0,False
Node012,5,0,5,0.0,0.2,0.0,0.2,2.3219,5,176.19,1340.8,75.36,1.0,False
Node002,0,5,4,0.00126,0.4,0.0,0.8,1.9219,5,103.58,951.0,62.66,1.0,False
Node048_Sybil01,4,1,4,0.02535,0.4,0.2,0.4,1.9219,5,28.11,1246.6,48.96,1.0,True
Node008_Sybil01,0,5,4,0.00189,0.4,0.6,0.2,1.9219,5,135.84,963.4,59.42,1.0,True
Node038_Sybil01,3,2,4,0.0005,0.4,0.0,0.2,1.9219,5,82.69,904.8,51.0,1.0,True
Node042,0,5,3,0.02814,0.6,0.0,0.6,1.371,5,74.85,844.8,62.82,1.0,False
Node012,0,5,5,0.02394,0.2,0.4,0.0,2.3219,5,93.37,1053.8,71.21,1.0,False
Node032,0,5,3,0.0005,0.4,0.4,0.2,1.5219,3,119.96,1197.8,71.89,1.0,False
Node032,0,5,3,0.0011,0.4,0.6,0.0,1.5219,5,94.23,948.2,58.25,1.0,False
Node008_Sybil01,3,2,5,0.00083,0.2,0.4,0.2,2.3219,5,109.57,936.4,57.21,1.0,True
Node018_Sybil01,3,2,5,0.02862,0.2,0.4,0.0,2.3219,5,59.58,1232.4,55.38,1.0,True
Node018_Sybil01,1,4,5,0.0005,0.2,0.2,0.2,2.3219,4,97.63,1009.0,60.76,1.0,True
Node032,5,0,4,0.0,0.4,0.0,0.6,1.9219,5,193.12,1273.4,78.84,1.0,False
Node018_Sybil01,0,5,3,0.024,0.4,0.4,0.0,1.5219,5,68.44,925.6,50.34,1.0,True
Node012,5,0,4,0.0,0.4,0.0,0.2,1.9219,5,219.65,1272.8,78.18,1.0,False
Node038_Sybil01,2,3,3,0.00229,0.6,0.8,0.2,1.371,5,47.11,916.0,58.76,1.0,True
Node035_Sybil00,5,0,3,0.0,0.4,0.4,0.2,1.5219,5,34.38,1441.8,45.88,1.0,True
Node045_Sybil00,2,3,4,0.00084,0.4,0.8,0.0,1.9219,5,33.93,1262.4,55.53,1.0,True
Node042,3,2,5,0.03148,0.2,0.6,0.0,2.3219,5,180.18,838.2,74.66,1.0,False
Node012,0,5,5,0.02313,0.2,0.4,0.4,2.3219,5,136.3,737.2,70.74,1.0,False
Node025_Sybil00,5,0,3,0.0,0.4,0.0,0.4,1.5219,5,37.48,991.8,47.73,1.0,True
Node018_Sybil01,0,5,4,0.00112,0.4,0.0,0.2,1.9219,5,52.76,736.2,52.79,1.0,True
Node032,1,4,5,0.00086,0.2,0.0,0.0,2.3219,5,146.6,1159.8,74.47,1.0,False
Node042,5,0,5,0.0,0.2,0.4,0.2,2.3219,5,168.6,1316.2,74.65,1.0,False
Node002,5,0,3,0.0,0.6,0.2,0.6,1.371,5,164.42,1312.6,76.91,1.0,False
Node045_Sybil00,0,5,4,0.0005,0.4,0.6,0.0,1.9219,5,32.26,1215.6,41.07,1.0,True
Node035_Sybil00,2,3,4,0.02833,0.4,0.6,0.0,1.9219,5,78.87,751.8,50.51,1.0,True
Node032,5,0,4,0.0,0.4,0.0,0.2,1.9219,4,174.96,905.6,83.62,1.0,False
Node002,0,5,4,0.00043,0.4,0.6,0.2,1.9219,5,137.94,881.4,70.16,1.0,False
Node035_Sybil00,0,5,5,0.02775,0.2,0.4,0.2,2.3219,5,111.73,1698.0,49.92,1.0,True
Node032,5,0,4,0.0,0.4,0.2,0.0,1.9219,5,192.53,1202.0,85.47,1.0,False
Node022,5,0,5,0.0,0.2,0.0,0.2,2.3219,5,166.98,876.6,74.86,1.0,False
Node002,0,5,3,0.0007,0.4,0.4,0.4,1.5219,5,106.46,1266.8,59.9,1.0,False
Node042,0,5,4,0.02436,0.4,0.2,0.4,1.9219,5,34.82,1084.2,47.12,1.0,False
Node042,0,5,5,0.00356,0.2,0.2,0.2,2.3219,5,111.21,1152.2,71.59,1.0,False
Node032,2,3,5,0.00283,0.2,0.2,0.2,2.3219,4,109.93,1266.0,70.67,1.0,False
Node012,4,1,4,0.0013,0.4,0.2,0.2,1.9219,5,220.55,1255.0,87.87,1.0,False
Node038_Sybil01,1,4,4,0.02452,0.4,0.4,0.6,1.9219,5,37.61,1125.8,50.97,1.0,True
Node032,5,0,5,0.00043,0.2,0.0,0.4,2.3219,5,166.49,1161.2,81.41,1.0,False
Node005_Sybil00,3,2,3,0.02698,0.6,0.6,0.2,1.371,5,26.73,748.0,40.06,1.0,True
Node018_Sybil01,5,0,3,0.0,0.4,0.4,0.0,1.5219,5,23.36,1139.2,49.34,1.0,True
Node015_Sybil00,5,0,1,0.0,1.0,1.0,0.0,0.0,5,19.41,849.4,56.09,1.0,True
Node022,0,5,4,0.00043,0.4,0.4,0.0,1.9219,4,58.23,1041.0,53.75,1.0,False
Node022,3,2,5,0.0016,0.2,0.2,0.2,2.3219,4,125.22,963.6,71.2,1.0,False
Node048_Sybil01,3,2,3,0.02381,0.6,0.2,0.2,1.371,5,31.5,1452.0,47.65,1.0,True
Node048_Sybil01,5,0,3,0.0,0.6,0.0,0.6,1.371,5,29.34,1064.4,40.58,1.0,True
Node042,2,3,4,0.0,0.4,0.6,0.0,1.9219,4,107.74,882.6,71.96,1.0,False
Node022,5,0,4,0.0,0.4,0.0,0.0,1.9219,5,211.75,1188.8,87.02,1.0,False
Node042,5,0,4,0.0,0.4,0.2,0.2,1.9219,5,247.09,968.8,75.24,1.0,False
Node025_Sybil00,1,4,4,0.0,0.4,0.2,0.2,1.9219,5,73.97,1039.2,53.01,1.0,True
Node005_Sybil00,0,5,5,0.00088,0.2,0.4,0.2,2.3219,5,123.92,869.8,62.72,1.0,True
Node012,0,5,3,0.0007,0.6,0.2,0.8,1.371,5,155.98,1671.6,66.44,1.0,False
Node015_Sybil00,4,1,2,0.00043,0.8,0.8,0.0,0.7219,5,88.36,1202.8,57.37,1.0,True
Node045_Sybil00,5,0,3,0.0,0.6,0.8,0.0,1.371,5,21.58,1106.2,45.94,1.0,True
Node015_Sybil00,5,0,3,0.0,0.6,0.6,0.2,1.371,5,27.96,1260.2,50.25,1.0,True
Node015_Sybil00,0,5,4,0.02291,0.4,0.0,0.2,1.9219,5,111.62,827.6,62.2,1.0,True
Node042,0,5,5,0.00075,0.2,0.2,0.2,2.3219,5,69.74,783.2,58.44,1.0,False
Node042,2,3,4,0.00298,0.4,0.4,0.4,1.9219,5,108.93,925.0,71.5,1.0,False
Node022,1,4,4,0.02608,0.4,0.0,0.4,1.9219,5,133.72,1214.6,63.35,1.0,False
Node008_Sybil01,2,3,5,0.02555,0.2,0.4,0.0,2.3219,5,100.37,884.8,58.6,1.0,True
Node042,0,5,5,0.02793,0.2,0.2,0.2,2.3219,4,99.16,1038.6,63.07,1.0,False
Node012,2,3,5,0.02757,0.2,0.2,0.2,2.3219,5,132.78,1151.4,65.43,1.0,False
Node002,1,4,4,0.00122,0.4,0.4,0.4,1.9219,5,42.54,1198.2,50.29,1.0,False
Node018_Sybil01,5,0,3,0.00043,0.6,0.2,0.0,1.371,5,28.51,1290.6,47.31,1.0,True
Node048_Sybil01,5,0,3,0.0,0.4,0.0,0.4,1.5219,5,21.8,1290.4,62.77,1.0,True
Node015_Sybil00,0,5,5,0.00045,0.2,0.2,0.2,2.3219,5,73.59,1115.6,60.7,1.0,True
Node042,0,5,4,0.00089,0.4,0.4,0.0,1.9219,5,98.78,1122.6,61.18,1.0,False
Node032,5,0,4,0.0,0.4,0.0,0.2,1.9219,5,168.29,1150.0,79.45,1.0,False
Node008_Sybil01,5,0,2,0.0,0.6,1.0,0.0,0.971,5,27.61,1026.6,49.61,1.0,True
Node012,4,1,5,0.0,0.2,0.2,0.6,2.3219,5,152.27,740.6,71.34,1.0,False
Node012,1,4,4,0.00177,0.4,0.2,0.0,1.9219,5,207.89,562.4,75.58,1.0,False
Node042,3,2,4,0.00043,0.4,0.0,0.6,1.9219,5,156.1,1335.2,71.81,1.0,False
Node032,4,1,4,0.00087,0.4,0.0,0.2,1.9219,5,173.14,628.4,74.99,1.0,False
Node012,3,2,3,0.00047,0.4,0.4,0.4,1.5219,5,190.64,1107.4,67.91,1.0,False
