node_id,sent_total,received_total,protocol_diversity,message_burstiness,dominant_protocol_ratio,mqtt_ratio,discovery_ratio,protocol_entropy,unique_peers,avg_latency,avg_msg_size,avg_energy,avg_enr_similarity_realistic,is_sybil
Node003,1,4,3,0.02779,0.4,0.2,0.0,1.5219,5,139.39,1513.6,67.62,1.0,False
Node026_Sybil00,5,0,3,0.0,0.6,0.6,0.2,1.371,5,27.03,1282.4,39.1,1.0,True
Node043,0,5,4,0.00054,0.4,0.4,0.2,1.9219,5,108.04,1564.4,59.52,1.0,False
Node026_Sybil00,5,0,3,0.0,0.6,0.6,0.2,1.371,5,33.84,1020.6,49.92,1.0,True
Node016_Sybil00,5,0,2,0.0,0.8,0.8,0.2,0.7219,5,21.56,605.6,50.51,1.0,True
Node023,0,5,5,0.0005,0.2,0.2,0.2,2.3219,5,129.64,1510.6,76.09,1.0,False
Node016_Sybil00,5,0,3,0.0,0.4,0.4,0.4,1.5219,5,23.97,951.6,49.17,1.0,True
Node023,1,4,4,0.00274,0.4,0.2,0.2,1.9219,5,58.12,902.8,49.82,1.0,False
Node003,5,0,4,0.0,0.4,0.4,0.4,1.9219,5,207.23,1041.8,75.47,1.0,False
Node003,5,0,5,0.0,0.2,0.4,0.2,2.3219,5,148.58,1117.2,88.28,1.0,False
Node043,2,3,5,0.02465,0.2,0.4,0.4,2.3219,5,143.99,1290.4,73.3,1.0,False
Node046_Sybil00,5,0,3,0.0,0.4,0.2,0.0,1.5219,5,23.06,1331.8,42.21,1.0,True
Node036_Sybil00,3,2,2,0.00164,0.6,0.0,0.0,0.971,4,27.38,798.0,44.01,1.0,True
Node023,0,5,5,0.00096,0.2,0.4,0.2,2.3219,5,55.85,784.6,60.37,1.0,False
Node006_Sybil00,2,3,3,0.00087,0.4,1.0,0.0,1.5219,5,31.78,1062.8,41.38,1.0,True
Node043,0,5,4,0.00206,0.4,0.2,0.0,1.9219,5,46.26,976.6,60.48,1.0,False
Node013,5,0,5,0.0,0.2,0.0,0.2,2.3219,5,183.07,792.6,81.25,1.0,False
Node003,3,2,5,0.0,0.2,0.4,0.2,2.3219,5,167.88,990.2,75.2,1.0,False
Node043,0,5,4,0.001,0.4,0.0,0.2,1.9219,5,81.81,1395.4,60.27,1.0,False
Node013,0,5,4,0.00074,0.4,0.4,0.2,1.9219,5,28.45,992.0,43.78,1.0,False
Node016_Sybil00,1,4,4,0.00043,0.4,0.4,0.0,1.9219,5,56.22,933.2,54.02,1.0,True
Node006_Sybil00,3,2,3,0.00205,0.6,0.8,0.0,1.371,5,23.45,1548.0,50.81,1.0,True
Node036_Sybil00,1,4,4,0.00071,0.4,0.0,0.2,1.9219,5,94.78,1501.2,66.22,1.0,True
Node003,5,0,5,0.0,0.2,0.4,0.2,2.3219,5,185.54,918.6,75.83,1.0,False
Node046_Sybil00,2,3,4,0.0285,0.4,0.2,0.0,1.9219,4,56.13,1214.0,54.49,1.0,True
Node016_Sybil00,0,5,5,0.00071,0.2,0.4,0.2,2.3219,5,60.56,1180.0,57.24,1.0,True
Node046_Sybil00,4,1,4,0.00043,0.4,0.4,0.0,1.9219,5,33.42,1308.2,50.11,1.0,True
Node046_Sybil00,0,5,5,0.0016,0.2,0.0,0.2,2.3219,5,157.27,725.2,59.09,1.0,True
Node029_Sybil01,1,4,5,0.02326,0.2,0.2,0.0,2.3219,5,123.27,891.0,69.2,1.0,True
Node009_Sybil01,1,4,4,0.0005,0.4,0.6,0.0,1.9219,5,119.82,972.2,68.3,1.0,True
Node003,4,1,4,0.00086,0.4,0.2,0.6,1.9219,4,140.17,973.6,74.52,1.0,False
Node033,3,2,5,0.00164,0.2,0.2,0.0,2.3219,5,126.32,620.0,69.56,1.0,False
Node019_Sybil01,4,1,3,0.00047,0.4,0.4,0.4,1.5219,5,27.74,683.6,45.4,1.0,True
Node049_Sybil01,3,2,3,0.0,0.6,0.2,0.0,1.371,5,119.11,1211.8,62.48,1.0,True
Node036_Sybil00,1,4,4,0.0,0.4,0.2,0.4,1.9219,5,105.2,928.6,63.4,1.0,True
Node049_Sybil01,0,5,5,0.00189,0.2,0.4,0.2,2.3219,5,29.46,1029.8,49.67,1.0,True
Node033,3,2,5,0.00044,0.2,0.2,0.0,2.3219,5,171.95,1094.6,70.07,1.0,False
Node013,2,3,5,0.00157,0.2,0.2,0.4,2.3219,5,129.76,1454.0,64.37,1.0,False
Node033,0,5,3,0.00043,0.6,0.8,0.0,1.371,4,63.05,909.2,55.12,1.0,False
Node023,0,5,4,0.00122,0.4,0.4,0.2,1.9219,5,72.15,1252.2,66.6,1.0,False
Node029_Sybil01,5,0,3,0.0,0.6,0.0,0.2,1.371,5,27.91,855.4,55.93,1.0,True
Node009_Sybil01,0,5,5,0.00196,0.2,0.4,0.2,2.3219,5,57.48,1120.8,60.4,1.0,True
Node006_Sybil00,2,3,4,0.00166,0.4,0.2,0.2,1.9219,4,20.71,562.4,55.59,1.0,True
Node039_Sybil01,4,1,4,0.02455,0.4,0.0,0.2,1.9219,5,29.84,881.4,43.99,1.0,True
Node009_Sybil01,0,5,4,0.00083,0.4,0.6,0.0,1.9219,5,77.17,843.8,49.23,1.0,True
Node023,0,5,3,0.00043,0.6,0.2,0.0,1.371,4,25.88,926.2,47.81,1.0,False
Node009_Sybil01,3,2,5,0.00174,0.2,0.6,0.0,2.3219,5,65.74,1084.6,50.51,1.0,True
Node013,5,0,4,0.0,0.4,0.0,0.4,1.9219,5,187.44,1186.4,83.83,1.0,False
Node049_Sybil01,0,5,3,0.00068,0.4,0.4,0.0,1.5219,5,53.87,1088.2,62.87,1.0,True
Node046_Sybil00,0,5,4,0.00112,0.4,0.0,0.0,1.9219,5,62.54,1154.6,48.92,1.0,True
Node003,0,5,4,0.0013,0.4,0.2,0.4,1.9219,5,109.77,984.2,64.9,1.0,False
Node013,5,0,5,0.0,0.2,0.2,0.4,2.3219,4,210.32,1163.8,72.95,1.0,False
Node043,4,1,3,0.0009,0.6,0.4,0.0,1.371,5,161.65,1178.6,75.74,1.0,False
Node043,1,4,3,0.02583,0.4,0.4,0.0,1.5219,5,142.83,1415.4,73.45,1.0,False
Node009_Sybil01,5,0,5,0.0,0.2,0.4,0.0,2.3219,5,26.56,1102.6,50.43,1.0,True
Node049_Sybil01,0,5,3,0.00109,0.4,0.4,0.2,1.5219,5,81.66,1305.2,62.85,1.0,True
Node046_Sybil00,0,5,5,0.00125,0.2,0.4,0.2,2.3219,5,125.71,1505.8,74.35,1.0,True
Node013,2,3,5,0.00079,0.2,0.0,0.2,2.3219,5,88.26,748.4,66.31,1.0,False
Node016_Sybil00,5,0,2,0.00045,0.8,0.8,0.2,0.7219,5,16.89,882.4,43.76,1.0,True
Node019_Sybil01,0,5,4,0.0005,0.4,0.2,0.4,1.9219,5,48.48,1007.0,54.23,1.0,True
Node046_Sybil00,0,5,4,0.02784,0.4,0.2,0.2,1.9219,5,91.47,913.6,60.45,1.0,True
Node009_Sybil01,0,5,3,0.00081,0.4,0.4,0.0,1.5219,5,78.86,961.4,50.08,1.0,True
Node029_Sybil01,0,5,3,0.02689,0.6,0.6,0.0,1.371,5,90.99,1039.0,51.57,1.0,True
Node043,5,0,4,0.00043,0.4,0.4,0.4,1.9219,5,196.01,542.0,69.21,1.0,False
Node023,0,5,3,0.00112,0.4,0.6,0.4,1.5219,5,94.91,1048.8,60.16,1.0,False
Node023,0,5,3,0.02403,0.6,0.6,0.2,1.371,5,30.51,1320.8,49.76,1.0,False
Node036_Sybil00,5,0,2,0.0,0.6,0.0,0.4,0.971,5,20.26,680.0,51.42,1.0,True
Node039_Sybil01,5,0,3,0.0,0.4,0.0,0.4,1.5219,5,30.08,1415.0,54.83,1.0,True
Node036_Sybil00,5,0,3,0.0,0.4,0.0,0.4,1.5219,5,28.32,1222.6,49.05,1.0,True
Node003,5,0,4,0.0,0.4,0.0,0.8,1.9219,5,191.55,1302.4,72.64,1.0,False
Node006_Sybil00,5,0,3,0.0,0.6,0.2,0.0,1.371,5,30.76,800.4,57.24,1.0,True
Node009_Sybil01,5,0,4,0.0,0.4,0.2,0.0,1.9219,5,23.3,1216.2,55.17,1.0,True
Node043,0,5,4,0.00176,0.4,0.0,0.0,1.9219,5,88.92,1543.8,61.45,1.0,False
Node019_Sybil01,5,0,2,0.0,0.8,0.8,0.2,0.7219,4,33.9,447.8,50.28,1.0,True
Node023,4,1,4,0.00043,0.4,0.2,0.0,1.9219,5,165.44,1077.8,84.06,1.0,False
Node023,3,2,5,0.0,0.2,0.2,0.0,2.3219,5,151.04,1020.6,76.37,1.0,False
Node033,2,3,5,0.0008,0.2,0.4,0.2,2.3219,5,107.24,1200.6,56.64,1.0,False
Node039_Sybil01,0,5,4,0.00044,0.4,0.4,0.0,1.9219,4,86.76,1398.0,52.99,1.0,True
Node006_Sybil00,0,5,4,0.00052,0.4,0.4,0.0,1.9219,5,112.84,791.4,52.62,1.0,True
Node019_Sybil01,5,0,1,0.0,1.0,1.0,0.0,0.0,5,27.21,930.4,48.11,1.0,True
Node033,4,1,4,0.0,0.4,0.4,0.2,1.9219,5,155.09,1031.0,72.0,1.0,False
Node023,3,2,4,0.0,0.4,0.2,0.4,1.9219,4,138.96,1192.8,71.58,1.0,False
Node013,0,5,4,0.0,0.4,0.6,0.0,1.9219,5,72.44,1530.6,59.21,1.0,False
Node049_Sybil01,0,5,4,0.00091,0.4,0.2,0.4,1.9219,5,153.3,1411.0,72.63,1.0,True
Node043,0,5,4,0.00123,0.4,0.4,0.4,1.9219,5,132.37,992.0,63.3,1.0,False
Node036_Sybil00,5,0,3,0.00043,0.6,0.0,0.2,1.371,5,23.25,584.0,58.77,1.0,True
Node036_Sybil00,4,1,3,0.0,0.4,0.0,0.4,1.5219,5,35.62,578.0,41.38,1.0,True
Node043,4,1,4,0.0,0.4,0.6,0.4,1.9219,5,163.64,1349.0,68.28,1.0,False
Node013,0,5,4,0.00087,0.4,0.4,0.2,1.9219,5,76.44,950.8,55.01,1.0,False
Node049_Sybil01,0,5,5,0.0007,0.2,0.2,0.4,2.3219,5,116.9,1150.8,69.73,1.0,True
Node033,0,5,2,0.00209,0.6,0.6,0.0,0.971,5,127.91,1053.6,69.44,1.0,False
Node043,5,0,4,0.0,0.4,0.2,0.6,1.9219,4,196.58,1243.6,80.44,1.0,False
Node013,0,5,3,0.00075,0.6,0.6,0.0,1.371,5,113.25,829.4,58.74,1.0,False
Node046_Sybil00,3,2,4,0.00086,0.4,0.4,0.2,1.9219,5,27.12,1286.6,50.85,1.0,True
Node049_Sybil01,5,0,4,0.0,0.4,0.2,0.0,1.9219,5,31.82,1205.2,51.39,1.0,True
Node033,0,5,5,0.02264,0.2,0.2,0.4,2.3219,5,89.13,1180.6,71.7,1.0,False
Node003,0,5,4,0.00083,0.4,0.2,0.0,1.9219,5,19.18,1255.6,44.72,1.0,False
Node016_Sybil00,3,2,3,0.0009,0.4,0.4,0.2,1.5219,5,65.33,1011.8,55.5,1.0,True
Node006_Sybil00,5,0,3,0.0,0.4,0.8,0.0,1.5219,5,36.22,1074.8,46.94,1.0,True
Node013,3,2,4,0.00043,0.4,0.4,0.2,1.9219,5,193.54,1370.4,68.17,1.0,False
Node026_Sybil00,3,2,4,0.00122,0.4,0.6,0.2,1.9219,5,29.8,1459.4,41.09,1.0,True
Node039_Sybil01,0,5,4,0.00256,0.4,0.2,0.0,1.9219,5,114.89,927.8,68.45,1.0,True
Node039_Sybil01,2,3,5,0.00084,0.2,0.2,0.2,2.3219,5,41.57,1123.0,61.25,1.0,True
Node029_Sybil01,4,1,3,0.00256,0.6,0.2,0.6,1.371,5,23.56,1043.2,50.27,1.0,True
Node023,5,0,5,0.0,0.2,0.4,0.0,2.3219,5,174.87,1032.2,84.9,1.0,False
Node043,0,5,4,0.00083,0.4,0.2,0.0,1.9219,5,31.44,664.2,50.14,1.0,False
Node013,5,0,4,0.0,0.4,0.4,0.2,1.9219,5,198.21,1155.6,85.35,1.0,False
Node039_Sybil01,5,0,2,0.0,0.8,0.0,0.0,0.7219,5,27.27,1507.2,52.08,1.0,True
Node029_Sybil01,0,5,4,0.02428,0.4,0.2,0.0,1.9219,5,93.68,786.6,58.9,1.0,True
Node009_Sybil01,5,0,4,0.0,0.4,0.6,0.0,1.9219,5,34.23,1026.0,44.48,1.0,True
Node019_Sybil01,3,2,4,0.00044,0.4,0.4,0.4,1.9219,5,24.28,792.4,50.89,1.0,True
Node039_Sybil01,5,0,3,0.0,0.4,0.0,0.4,1.5219,5,24.13,1141.8,42.27,1.0,True
Node043,4,1,5,0.00129,0.2,0.2,0.2,2.3219,5,167.31,1213.0,67.86,1.0,False
Node009_Sybil01,0,5,3,0.00124,0.4,0.0,0.2,1.5219,5,70.59,839.0,67.61,1.0,True
Node033,0,5,4,0.00043,0.4,0.2,0.2,1.9219,5,26.6,1285.4,45.18,1.0,False
Node023,5,0,5,0.0,0.2,0.0,0.0,2.3219,5,183.4,974.6,78.99,1.0,False
Node003,5,0,4,0.0,0.4,0.6,0.0,1.9219,5,213.78,547.2,91.17,1.0,False
Node003,0,5,5,0.00086,0.2,0.2,0.2,2.3219,5,87.1,1408.0,65.72,1.0,False
Node023,5,0,5,0.0,0.2,0.2,0.4,2.3219,5,236.05,926.8,83.93,1.0,False
Node016_Sybil00,3,2,4,0.00086,0.4,0.6,0.4,1.9219,5,67.74,1432.0,44.46,1.0,True
Node033,0,5,3,0.0248,0.4,0.0,0.0,1.5219,5,111.1,1233.6,62.52,1.0,False
Node036_Sybil00,0,5,4,0.00071,0.4,0.4,0.0,1.9219,4,153.04,928.6,66.68,1.0,True
Node046_Sybil00,5,0,4,0.0,0.4,0.8,0.0,1.9219,5,25.23,1044.2,58.51,1.0,True
Node023,1,4,4,0.00071,0.4,0.2,0.4,1.9219,5,126.93,987.2,69.67,1.0,False
Node049_Sybil01,0,5,5,0.00126,0.2,0.2,0.0,2.3219,5,94.79,1508.8,58.72,1.0,True
Node033,0,5,4,0.02808,0.4,0.0,0.0,1.9219,5,102.26,1128.0,60.54,1.0,False
Node013,1,4,4,0.02749,0.4,0.6,0.2,1.9219,5,115.68,1326.2,69.88,1.0,False
Node049_Sybil01,3,2,4,0.00043,0.4,0.0,0.2,1.9219,5,56.13,987.4,46.99,1.0,True
Node033,0,5,4,0.00129,0.4,0.2,0.4,1.9219,5,72.48,1236.2,54.1,1.0,False
Node023,5,0,5,0.0,0.2,0.0,0.2,2.3219,5,203.26,828.6,76.36,1.0,False
Node019_Sybil01,1,4,5,0.00065,0.2,0.2,0.2,2.3219,5,158.75,1372.2,73.93,1.0,True
Node019_Sybil01,5,0,2,0.0,0.8,0.8,0.0,0.7219,5,21.32,980.0,52.97,1.0,True
Node033,5,0,5,0.0,0.2,0.6,0.0,2.3219,5,215.69,1611.6,75.92,1.0,False
Node016_Sybil00,1,4,5,0.02684,0.2,0.6,0.2,2.3219,5,76.27,1077.6,53.9,1.0,True
Node046_Sybil00,4,1,4,0.0,0.4,0.2,0.0,1.9219,5,31.32,1278.2,49.99,1.0,True
Node003,3,2,5,0.00252,0.2,0.2,0.4,2.3219,5,136.42,1130.0,69.9,1.0,False
Node033,1,4,4,0.02586,0.4,0.2,0.2,1.9219,5,107.31,603.4,57.44,1.0,False
Node019_Sybil01,4,1,3,0.00044,0.6,0.6,0.4,1.371,5,23.6,1106.6,53.59,1.0,True
Node039_Sybil01,1,4,5,0.00049,0.2,0.2,0.2,2.3219,5,23.42,1138.4,57.21,1.0,True
Node033,1,4,4,0.00087,0.4,0.0,0.2,1.9219,5,102.4,1099.8,54.3,1.0,False
Node043,0,5,3,0.00133,0.6,0.4,0.0,1.371,5,99.16,1112.2,58.93,1.0,False
Node016_Sybil00,0,5,4,0.0005,0.4,0.2,0.4,1.9219,5,91.74,753.0,60.34,1.0,True
Node046_Sybil00,2,3,3,0.02366,0.6,0.4,0.0,1.371,5,37.19,1287.0,47.33,1.0,True
Node033,2,3,4,0.02971,0.4,0.0,0.8,1.9219,5,186.44,1168.0,73.42,1.0,False
Node023,0,5,5,0.02913,0.2,0.4,0.0,2.3219,5,50.44,1563.6,50.27,1.0,False
Node006_Sybil00,5,0,4,0.0,0.4,0.2,0.0,1.9219,5,25.0,1256.0,47.17,1.0,True
Node033,2,3,5,0.00042,0.2,0.6,0.2,2.3219,5,120.5,761.6,63.9,1.0,False
Node049_Sybil01,0,5,5,0.0,0.2,0.0,0.6,2.3219,5,177.21,1107.4,67.48,1.0,True
Node023,0,5,5,0.02424,0.2,0.2,0.2,2.3219,5,74.21,1064.0,57.71,1.0,False
Node039_Sybil01,0,5,3,0.0005,0.4,0.4,0.0,1.5219,4,119.58,1365.2,56.93,1.0,True
Node013,1,4,5,0.02699,0.2,0.4,0.2,2.3219,5,102.37,1195.6,58.16,1.0,False
Node026_Sybil00,5,0,2,0.0,0.8,0.8,0.2,0.7219,5,24.96,1082.0,48.27,1.0,True
Node023,0,5,4,0.02866,0.4,0.4,0.0,1.9219,5,29.9,1318.4,52.45,1.0,False
Node013,2,3,4,0.00043,0.4,0.2,0.0,1.9219,5,108.9,869.6,66.13,1.0,False
Node029_Sybil01,2,3,5,0.00205,0.2,0.0,0.4,2.3219,5,51.62,775.6,48.7,1.0,True
Node029_Sybil01,0,5,4,0.0005,0.4,0.2,0.2,1.9219,5,126.59,1023.2,61.05,1.0,True
Node043,1,4,2,0.0022,0.6,0.0,0.0,0.971,5,77.74,1290.8,65.8,1.0,False
Node013,5,0,4,0.0,0.4,0.4,0.0,1.9219,5,203.54,755.2,81.28,1.0,False
Node006_Sybil00,5,0,3,0.0,0.4,0.6,0.0,1.5219,5,27.92,1288.4,55.97,1.0,True
Node013,0,5,4,0.02204,0.4,0.2,0.0,1.9219,5,143.26,382.0,70.75,1.0,False
Node006_Sybil00,0,5,4,0.00083,0.4,0.0,0.8,1.9219,5,58.23,1305.2,57.55,1.0,True
Node003,0,5,3,0.00048,0.4,0.4,0.2,1.5219,5,148.6,1558.8,68.23,1.0,False
Node033,3,2,3,0.00083,0.6,0.2,0.0,1.371,5,144.2,801.0,78.24,1.0,False
Node003,5,0,5,0.0,0.2,0.0,0.4,2.3219,5,198.75,1045.0,80.46,1.0,False
Node033,0,5,5,0.00068,0.2,0.4,0.0,2.3219,5,101.47,946.2,57.41,1.0,False
Node023,5,0,5,0.0,0.2,0.2,0.4,2.3219,5,149.08,1015.6,81.43,1.0,False
Node003,5,0,5,0.0,0.2,0.0,0.4,2.3219,5,202.38,894.8,82.1,1.0,False
Node036_Sybil00,0,5,3,0.00083,0.4,0.4,0.4,1.5219,5,47.74,959.6,61.35,1.0,True
Node003,0,5,4,0.0229,0.4,0.2,0.4,1.9219,5,76.39,1457.4,53.77,1.0,False
Node029_Sybil01,5,0,3,0.0,0.6,0.0,0.6,1.371,5,23.62,966.0,46.89,1.0,True
Node009_Sybil01,5,0,4,0.00044,0.4,0.4,0.0,1.9219,5,30.67,1570.2,42.23,1.0,True
Node009_Sybil01,5,0,5,0.0,0.2,0.4,0.0,2.3219,5,25.71,1435.4,47.88,1.0,True
Node026_Sybil00,2,3,4,0.00071,0.4,0.6,0.0,1.9219,4,55.32,927.6,57.44,1.0,True
Node033,5,0,4,0.0,0.4,0.4,0.2,1.9219,5,231.46,704.2,86.53,1.0,False
Node036_Sybil00,1,4,5,0.02707,0.2,0.2,0.4,2.3219,5,93.0,803.6,64.03,1.0,True
Node003,4,1,5,0.00039,0.2,0.4,0.0,2.3219,5,146.89,1528.2,74.39,1.0,False
Node013,4,1,4,0.00048,0.4,0.6,0.2,1.9219,5,233.08,1011.8,77.8,1.0,False
Node046_Sybil00,4,1,4,0.0,0.4,0.2,0.0,1.9219,5,28.06,1054.2,47.22,1.0,True
Node006_Sybil00,5,0,3,0.0,0.6,0.2,0.0,1.371,5,19.71,1474.8,49.32,1.0,True
Node013,0,5,4,0.0,0.4,0.6,0.2,1.9219,5,125.9,1206.2,76.41,1.0,False
Node039_Sybil01,0,5,5,0.0005,0.2,0.6,0.0,2.3219,4,91.51,1032.8,56.9,1.0,True
Node036_Sybil00,2,3,4,0.00072,0.4,0.2,0.2,1.9219,5,121.5,707.0,68.4,1.0,True
Node049_Sybil01,0,5,3,0.00043,0.6,0.0,0.4,1.371,5,54.71,1237.8,55.42,1.0,True
Node013,0,5,3,0.00043,0.6,0.2,0.0,1.371,5,35.9,1151.4,48.18,1.0,False
Node043,1,4,5,0.0,0.2,0.4,0.0,2.3219,5,134.28,1344.0,60.17,1.0,False
Node043,3,2,5,0.02726,0.2,0.2,0.2,2.3219,5,99.32,837.4,60.44,1.0,False
Node036_Sybil00,5,0,2,0.0,0.6,0.0,0.6,0.971,4,29.84,1047.8,48.64,1.0,True
Node029_Sybil01,0,5,5,0.00083,0.2,0.2,0.4,2.3219,5,121.81,907.8,64.89,1.0,True
Node043,3,2,5,0.00329,0.2,0.2,0.0,2.3219,5,92.19,862.0,65.2,1.0,False
Node033,3,2,5,0.00122,0.2,0.2,0.2,2.3219,5,142.6,873.2,74.11,1.0,False
Node006_Sybil00,3,2,5,0.02606,0.2,0.4,0.0,2.3219,5,58.95,886.6,44.68,1.0,True
Node003,5,0,5,0.0,0.2,0.2,0.4,2.3219,5,151.87,1331.8,88.42,1.0,False
Node003,2,3,4,0.03316,0.4,0.6,0.2,1.9219,5,133.07,1049.4,81.16,1.0,False
Node003,5,0,5,0.0,0.2,0.2,0.2,2.3219,5,260.31,1372.6,81.41,1.0,False
Node003,5,0,4,0.0,0.4,0.0,0.2,1.9219,5,227.42,1047.0,79.91,1.0,False
Node019_Sybil01,0,5,5,0.03535,0.2,0.6,0.0,2.3219,4,124.06,1127.2,67.09,1.0,True
Node013,0,5,4,0.02724,0.4,0.4,0.2,1.9219,5,153.94,1577.4,65.3,1.0,False
Node023,0,5,4,0.02508,0.4,0.6,0.2,1.9219,5,75.56,930.8,57.77,1.0,False
Node039_Sybil01,5,0,2,0.0,0.6,0.0,0.6,0.971,5,27.37,1135.2,46.88,1.0,True
Node023,5,0,4,0.0,0.4,0.4,0.2,1.9219,5,226.61,1053.0,90.9,1.0,False
Node049_Sybil01,0,5,5,0.001,0.2,0.4,0.4,2.3219,4,65.18,1199.4,59.61,1.0,True
Node023,5,0,4,0.0,0.4,0.2,0.0,1.9219,5,213.66,1336.6,76.37,1.0,False
Node016_Sybil00,0,5,4,0.02271,0.4,0.2,0.6,1.9219,5,110.97,1292.0,54.7,1.0,True
Node043,2,3,4,0.025,0.4,0.4,0.4,1.9219,5,96.13,923.6,55.22,1.0,False
Node023,5,0,5,0.0,0.2,0.2,0.2,2.3219,5,206.74,1344.0,80.26,1.0,False
Node023,0,5,3,0.02326,0.6,0.2,0.2,1.371,5,86.47,1230.4,64.14,1.0,False
Node039_Sybil01,2,3,4,0.0,0.4,0.0,0.4,1.9219,5,67.25,1001.6,59.66,1.0,True
Node009_Sybil01,0,5,5,0.02456,0.2,0.4,0.4,2.3219,5,191.01,1478.8,71.3,1.0,True
Node043,0,5,3,0.00164,0.4,0.0,0.6,1.5219,5,118.37,562.4,80.49,1.0,False
Node023,1,4,3,0.00126,0.4,0.4,0.4,1.5219,5,79.06,1272.8,53.42,1.0,False
Node013,1,4,4,0.00042,0.4,0.4,0.2,1.9219,5,135.73,849.0,65.67,1.0,False
Node019_Sybil01,3,2,3,0.00083,0.6,0.6,0.2,1.371,4,89.33,847.4,57.52,1.0,True
Node039_Sybil01,2,3,3,0.00045,0.6,0.4,0.6,1.371,5,23.14,1282.6,49.91,1.0,True
Node013,5,0,5,0.0,0.2,0.0,0.2,2.3219,5,219.76,761.4,79.84,1.0,False
Node013,5,0,4,0.0,0.4,0.0,0.6,1.9219,5,191.03,783.6,73.44,1.0,False
Node043,2,3,3,0.02609,0.4,0.4,0.0,1.5219,5,117.78,978.4,67.88,1.0,False
Node016_Sybil00,5,0,2,0.00043,0.8,0.8,0.2,0.7219,5,30.11,1110.2,36.02,1.0,True
Node046_Sybil00,5,0,5,0.0,0.2,0.4,0.0,2.3219,5,23.05,675.8,46.19,1.0,True
Node026_Sybil00,5,0,2,0.0,0.6,0.6,0.4,0.971,5,20.48,1275.4,48.25,1.0,True
Node043,4,1,3,0.0,0.4,0.0,0.0,1.5219,5,198.41,1340.4,74.4,1.0,False
Node013,5,0,4,0.0,0.4,0.0,0.0,1.9219,5,201.98,517.0,88.54,1.0,False
Node026_Sybil00,5,0,1,0.0,1.0,1.0,0.0,0.0,5,28.76,714.4,58.87,1.0,True
Node049_Sybil01,5,0,4,0.0,0.4,0.2,0.0,1.9219,5,27.46,925.6,53.94,1.0,True
Node023,0,5,4,0.00062,0.4,0.4,0.4,1.9219,5,21.95,1233.4,52.81,1.0,False
Node023,1,4,5,0.0015,0.2,0.2,0.2,2.3219,5,123.12,1017.4,60.59,1.0,False
Node043,5,0,4,0.0,0.4,0.0,0.2,1.9219,5,224.19,1463.0,81.29,1.0,False
Node009_Sybil01,5,0,3,0.0,0.4,0.6,0.0,1.5219,5,31.22,1038.8,39.08,1.0,True
Node026_Sybil00,0,5,5,0.03403,0.2,0.2,0.4,2.3219,5,105.35,1148.4,62.81,1.0,True
Node039_Sybil01,2,3,4,0.02724,0.4,0.0,0.4,1.9219,5,75.47,940.8,65.92,1.0,True
Node023,0,5,4,0.02515,0.4,0.0,0.4,1.9219,5,110.48,1118.0,60.69,1.0,False
