node_id,sent_total,received_total,protocol_diversity,message_burstiness,dominant_protocol_ratio,mqtt_ratio,discovery_ratio,protocol_entropy,unique_peers,avg_latency,avg_msg_size,avg_energy,avg_enr_similarity,latency_spike_ratio,energy_variance,peer_overlap_ratio,is_sybil
Node034,4,1,5,0.0,0.2,0.0,0.2,2.3219,5,184.14,1100.0,71.7,1.0,0.2,109.6764,1.0,False
Node044,4,1,4,0.0,0.4,0.2,0.4,1.9219,5,149.04,1162.6,73.32,1.0,0.2,424.1283,1.0,False
Node037_Sybil00,0,5,4,0.02715,0.4,0.2,0.0,1.9219,5,98.94,1161.0,64.55,1.0,0.2,632.5985,1.0,True
Node034,3,2,5,0.00087,0.2,0.2,0.4,2.3219,5,147.69,1003.2,72.53,1.0,0.2,455.2878,1.0,False
Node020_Sybil01,0,5,4,0.02627,0.4,0.0,0.0,1.9219,5,215.11,1110.2,85.32,1.0,0.4,145.6801,1.0,True
Node004,0,5,5,0.00171,0.2,0.6,0.0,2.3219,5,159.15,1220.6,74.65,1.0,0.2,306.576,1.0,False
Node034,5,0,4,0.0,0.4,0.2,0.4,1.9219,5,223.92,1112.8,76.55,1.0,0.0,123.6735,1.0,False
Node020_Sybil01,5,0,3,0.0,0.6,0.6,0.2,1.371,5,30.72,879.4,46.74,1.0,0.0,134.3831,1.0,True
Node007_Sybil00,0,5,4,0.0,0.4,0.4,0.0,1.9219,5,31.36,932.0,50.91,1.0,0.0,139.5744,1.0,True
Node040_Sybil01,2,3,4,0.00118,0.4,0.4,0.0,1.9219,5,65.22,929.2,63.94,1.0,0.0,319.6202,1.0,True
Node014,2,3,4,0.001,0.4,0.4,0.2,1.9219,4,105.16,1558.6,68.12,1.0,0.0,381.5854,0.8,False
Node017_Sybil00,0,5,3,0.00389,0.6,0.0,0.2,1.371,4,49.77,972.4,54.17,1.0,0.0,162.868,0.8,True
Node014,5,0,3,0.0,0.4,0.0,0.0,1.5219,5,201.35,1150.8,85.49,1.0,0.2,73.0633,1.0,False
Node047_Sybil00,0,5,5,0.0027,0.2,0.4,0.2,2.3219,5,217.86,1053.2,81.51,1.0,0.4,52.4033,1.0,True
Node037_Sybil00,5,0,2,0.0,0.8,0.8,0.2,0.7219,5,28.57,1018.8,43.76,1.0,0.0,107.4504,1.0,True
Node010_Sybil01,2,3,5,0.00166,0.2,0.4,0.2,2.3219,5,31.58,1148.6,50.86,1.0,0.0,74.6673,1.0,True
Node024,5,0,5,0.0,0.2,0.0,0.4,2.3219,5,262.5,1135.0,80.56,1.0,0.8,173.8784,1.0,False
Node007_Sybil00,0,5,5,0.03186,0.2,0.2,0.2,2.3219,5,106.49,904.0,68.96,1.0,0.0,299.1357,1.0,True
Node037_Sybil00,4,1,2,0.0,0.8,1.0,0.0,0.7219,5,75.57,901.6,53.46,1.0,0.2,153.1317,1.0,True
Node014,1,4,4,0.02198,0.4,0.4,0.0,1.9219,5,190.09,966.6,75.28,1.0,0.0,193.5733,1.0,False
Node027_Sybil00,1,4,5,0.00166,0.2,0.2,0.2,2.3219,5,121.94,996.6,65.19,1.0,0.0,164.3136,1.0,True
Node047_Sybil00,5,0,3,0.0,0.6,0.8,0.0,1.371,5,24.51,1153.2,57.68,1.0,0.0,144.277,1.0,True
Node014,5,0,5,0.0,0.2,0.4,0.2,2.3219,5,192.99,812.4,82.83,1.0,0.4,35.3815,1.0,False
Node030_Sybil01,0,5,5,0.00364,0.2,0.0,0.4,2.3219,5,135.13,1093.4,66.04,1.0,0.2,251.7933,1.0,True
Node020_Sybil01,3,2,3,0.00174,0.6,0.6,0.2,1.371,5,36.01,1123.4,59.39,1.0,0.0,123.913,1.0,True
Node030_Sybil01,5,0,2,0.0,0.8,0.8,0.2,0.7219,5,29.57,1088.6,52.81,1.0,0.0,166.5599,1.0,True
Node037_Sybil00,0,5,4,0.00272,0.4,0.0,0.6,1.9219,5,132.57,1075.4,75.71,1.0,0.2,134.803,1.0,True
Node000_Sybil01,2,3,4,0.02497,0.4,0.4,0.0,1.9219,5,32.46,1366.8,48.3,1.0,0.0,141.5411,1.0,True
Node004,0,5,5,0.02324,0.2,0.4,0.0,2.3219,5,73.5,1421.4,50.53,1.0,0.2,56.0057,1.0,False
Node004,3,2,5,0.02575,0.2,0.4,0.4,2.3219,5,129.1,1533.6,64.05,1.0,0.2,196.6182,1.0,False
Node020_Sybil01,5,0,3,0.0,0.4,0.4,0.4,1.5219,5,28.69,1125.4,50.97,1.0,0.0,135.3543,1.0,True
Node044,5,0,4,0.0,0.4,0.2,0.4,1.9219,5,228.44,1235.8,85.26,1.0,0.2,69.5373,1.0,False
Node037_Sybil00,0,5,5,0.03133,0.2,0.2,0.2,2.3219,5,143.62,978.2,67.79,1.0,0.2,76.4804,1.0,True
Node004,3,2,3,0.02934,0.6,0.0,0.6,1.371,5,88.64,1066.2,60.44,1.0,0.0,288.1439,1.0,False
Node030_Sybil01,1,4,4,0.00351,0.4,0.4,0.0,1.9219,5,44.89,1063.4,46.9,1.0,0.0,101.2356,1.0,True
Node014,4,1,5,0.0316,0.2,0.0,0.4,2.3219,5,178.77,1452.4,70.24,1.0,0.2,209.2814,1.0,False
Node010_Sybil01,0,5,4,0.02575,0.4,0.4,0.0,1.9219,4,42.48,943.4,54.35,1.0,0.0,295.7835,0.8,True
Node037_Sybil00,4,1,2,0.0,0.6,0.6,0.4,0.971,5,19.42,616.4,48.45,1.0,0.0,71.3416,1.0,True
Node027_Sybil00,5,0,2,0.0,0.8,0.8,0.0,0.7219,5,31.03,1178.2,47.76,1.0,0.0,281.9704,1.0,True
Node034,0,5,3,0.02324,0.4,0.0,0.4,1.5219,5,144.93,1175.4,63.98,1.0,0.2,397.4588,1.0,False
Node030_Sybil01,5,0,3,0.0,0.6,0.2,0.2,1.371,5,30.3,1062.8,57.18,1.0,0.0,39.6901,1.0,True
Node007_Sybil00,3,2,4,0.001,0.4,0.0,0.6,1.9219,5,74.08,1515.2,65.68,1.0,0.0,390.9798,1.0,True
Node037_Sybil00,2,3,3,0.0,0.4,0.4,0.0,1.5219,4,117.7,1055.4,61.32,1.0,0.2,123.9275,0.8,True
Node020_Sybil01,0,5,5,0.02846,0.2,0.0,0.4,2.3219,5,47.61,965.2,52.59,1.0,0.0,317.1768,1.0,True
Node024,0,5,5,0.00295,0.2,0.4,0.2,2.3219,5,127.38,1185.2,68.86,1.0,0.4,690.0418,1.0,False
Node044,5,0,5,0.0,0.2,0.4,0.2,2.3219,5,196.59,978.0,90.89,1.0,0.4,107.4288,1.0,False
Node030_Sybil01,0,5,5,0.02761,0.2,0.4,0.2,2.3219,5,86.05,1093.8,48.85,1.0,0.0,196.7465,1.0,True
Node044,1,4,5,0.00399,0.2,0.0,0.2,2.3219,5,140.44,927.4,61.86,1.0,0.2,474.2575,1.0,False
Node024,1,4,5,0.00204,0.2,0.0,0.4,2.3219,5,193.55,1236.2,70.62,1.0,0.4,400.3927,1.0,False
Node004,5,0,4,0.0,0.4,0.4,0.0,1.9219,5,191.85,860.8,84.9,1.0,0.2,182.2299,1.0,False
Node044,0,5,5,0.00392,0.2,0.2,0.6,2.3219,5,116.99,1408.2,62.65,1.0,0.2,253.655,1.0,False
Node014,5,0,3,0.0,0.6,0.0,0.0,1.371,4,177.84,841.6,77.02,1.0,0.2,190.8635,0.8,False
Node000_Sybil01,5,0,3,0.0,0.6,0.0,0.2,1.371,5,30.83,832.4,34.04,1.0,0.0,6.9446,1.0,True
Node047_Sybil00,2,3,5,0.00087,0.2,0.6,0.0,2.3219,5,117.66,1072.4,64.92,1.0,0.2,216.5767,1.0,True
Node027_Sybil00,1,4,4,0.00351,0.4,0.6,0.0,1.9219,5,175.62,908.4,67.66,1.0,0.4,486.4545,1.0,True
Node044,2,3,4,0.02779,0.4,0.4,0.0,1.9219,5,144.83,1268.4,66.04,1.0,0.4,330.8208,1.0,False
Node000_Sybil01,5,0,3,0.0,0.6,0.0,0.2,1.371,5,35.01,1206.2,50.43,1.0,0.0,196.8455,1.0,True
Node007_Sybil00,5,0,3,0.0,0.4,0.0,0.4,1.5219,5,23.41,1146.4,41.06,1.0,0.0,50.1202,1.0,True
Node000_Sybil01,5,0,2,0.0,0.6,0.0,0.0,0.971,5,35.22,923.2,44.17,1.0,0.0,88.5025,1.0,True
Node014,0,5,3,0.02933,0.6,0.6,0.2,1.371,5,106.74,1137.4,68.42,1.0,0.2,249.26,1.0,False
Node020_Sybil01,5,0,2,0.00359,0.6,0.4,0.6,0.971,5,24.85,1031.8,44.8,1.0,0.0,126.1066,1.0,True
Node004,0,5,3,0.00342,0.6,0.2,0.0,1.371,5,58.09,865.4,66.29,1.0,0.0,424.8072,1.0,False
Node014,4,1,5,0.0,0.2,0.4,0.2,2.3219,5,176.24,961.6,72.71,1.0,0.2,300.5814,1.0,False
Node014,3,2,4,0.0035,0.4,0.2,0.2,1.9219,5,146.64,1128.2,75.2,1.0,0.0,270.5766,1.0,False
Node020_Sybil01,0,5,3,0.02834,0.6,0.8,0.0,1.371,5,53.2,1053.6,56.46,1.0,0.0,113.3938,1.0,True
Node044,0,5,5,0.00279,0.2,0.4,0.4,2.3219,5,94.25,1375.6,66.72,1.0,0.0,412.2609,1.0,False
Node034,4,1,4,0.0,0.4,0.2,0.2,1.9219,5,208.09,1250.4,85.44,1.0,0.4,131.9919,1.0,False
Node034,2,3,5,0.02744,0.2,0.2,0.4,2.3219,5,115.59,1373.2,77.8,1.0,0.2,164.5453,1.0,False
Node017_Sybil00,1,4,4,0.00174,0.4,0.4,0.4,1.9219,5,106.36,833.2,66.6,1.0,0.2,512.5454,1.0,True
Node034,5,0,5,0.0,0.2,0.2,0.4,2.3219,5,196.18,1424.0,81.24,1.0,0.0,113.7624,1.0,False
Node047_Sybil00,0,5,4,0.00351,0.4,0.6,0.2,1.9219,5,30.03,708.0,45.15,1.0,0.0,59.062,1.0,True
Node034,0,5,5,0.00166,0.2,0.0,0.0,2.3219,5,108.11,1470.8,60.99,1.0,0.2,138.8719,1.0,False
Node024,0,5,4,0.02864,0.4,0.4,0.2,1.9219,5,65.76,572.0,62.52,1.0,0.0,156.9464,1.0,False
Node007_Sybil00,0,5,5,0.00344,0.2,0.2,0.2,2.3219,5,76.02,1354.6,58.02,1.0,0.0,499.1072,1.0,True
Node024,5,0,5,0.0,0.2,0.2,0.0,2.3219,5,155.13,1018.6,71.31,1.0,0.0,77.1419,1.0,False
Node047_Sybil00,1,4,4,0.0241,0.4,0.6,0.2,1.9219,5,60.29,1220.0,52.38,1.0,0.0,207.8391,1.0,True
Node034,3,2,4,0.0,0.4,0.2,0.0,1.9219,5,164.16,1378.6,77.65,1.0,0.2,228.9005,1.0,False
Node034,0,5,3,0.03156,0.6,0.6,0.0,1.371,5,80.3,1259.4,65.03,1.0,0.2,257.3111,1.0,False
Node030_Sybil01,5,0,2,0.0,0.8,0.8,0.0,0.7219,5,19.64,1035.2,50.31,1.0,0.0,52.5718,1.0,True
Node014,5,0,5,0.0,0.2,0.2,0.2,2.3219,5,231.37,1250.8,81.67,1.0,0.6,108.2023,1.0,False
Node034,0,5,3,0.00515,0.6,0.0,0.0,1.371,5,65.66,902.8,50.73,1.0,0.0,596.8706,1.0,False
Node047_Sybil00,0,5,4,0.00251,0.4,0.2,0.0,1.9219,5,68.98,1161.4,58.47,1.0,0.0,483.4836,1.0,True
Node044,2,3,5,0.00112,0.2,0.2,0.2,2.3219,5,151.75,1177.2,73.22,1.0,0.2,175.086,1.0,False
Node034,5,0,3,0.0,0.4,0.0,0.4,1.5219,5,192.23,759.4,85.12,1.0,0.2,107.665,1.0,False
Node024,5,0,5,0.0,0.2,0.4,0.0,2.3219,5,181.7,1524.8,80.88,1.0,0.0,38.8199,1.0,False
Node044,0,5,4,0.00373,0.4,0.2,0.0,1.9219,5,167.33,1016.4,73.54,1.0,0.4,119.7895,1.0,False
Node004,1,4,4,0.0063,0.4,0.2,0.0,1.9219,5,144.51,986.6,78.66,1.0,0.4,559.2736,1.0,False
Node004,0,5,5,0.001,0.2,0.2,0.2,2.3219,4,124.73,1438.2,88.88,1.0,0.0,117.5673,0.8,False
Node027_Sybil00,5,0,3,0.0,0.4,0.4,0.0,1.5219,5,35.99,1411.6,45.07,1.0,0.0,22.741,1.0,True
Node020_Sybil01,5,0,3,0.0,0.6,0.6,0.2,1.371,5,28.33,977.2,39.2,1.0,0.0,34.9262,1.0,True
Node044,5,0,4,0.0,0.4,0.0,0.0,1.9219,5,197.39,1188.6,83.83,1.0,0.2,154.9969,1.0,False
Node047_Sybil00,0,5,5,0.00166,0.2,0.2,0.2,2.3219,5,82.68,1156.4,58.95,1.0,0.0,556.7448,1.0,True
Node014,5,0,5,0.0,0.2,0.4,0.4,2.3219,5,225.82,1259.4,87.41,1.0,0.2,120.9045,1.0,False
Node047_Sybil00,5,0,4,0.0,0.4,0.8,0.0,1.9219,4,29.3,814.6,49.26,1.0,0.0,127.5037,0.8,True
Node000_Sybil01,0,5,4,0.00364,0.4,0.4,0.2,1.9219,5,80.62,966.8,61.47,1.0,0.2,397.1081,1.0,True
Node024,0,5,4,0.0,0.4,0.0,0.6,1.9219,4,147.44,1000.2,67.06,1.0,0.4,32.4237,0.8,False
Node020_Sybil01,5,0,1,0.0,1.0,1.0,0.0,0.0,5,24.27,931.0,52.99,1.0,0.0,131.9109,1.0,True
Node044,3,2,5,0.0,0.2,0.4,0.2,2.3219,5,142.91,1232.4,81.81,1.0,0.0,239.5265,1.0,False
Node017_Sybil00,5,0,1,0.0,1.0,1.0,0.0,0.0,5,36.03,947.8,46.71,1.0,0.0,42.2421,1.0,True
Node014,0,5,4,0.02481,0.4,0.6,0.0,1.9219,5,56.74,1416.8,61.09,1.0,0.0,115.3945,1.0,False
Node014,5,0,5,0.0,0.2,0.0,0.2,2.3219,5,185.16,951.6,73.18,1.0,0.0,19.4429,1.0,False
Node004,4,1,5,0.0327,0.2,0.2,0.2,2.3219,5,144.98,1129.8,77.31,1.0,0.0,177.0692,1.0,False
Node030_Sybil01,4,1,3,0.0,0.4,0.4,0.2,1.5219,5,23.87,1002.2,54.92,1.0,0.0,113.3688,1.0,True
Node027_Sybil00,0,5,5,0.00197,0.2,0.2,0.2,2.3219,5,133.22,1304.0,74.99,1.0,0.4,170.1441,1.0,True
Node040_Sybil01,2,3,5,0.0,0.2,0.2,0.4,2.3219,5,70.08,837.4,68.86,1.0,0.0,219.2068,1.0,True
Node007_Sybil00,5,0,2,0.0,0.6,0.0,0.0,0.971,5,23.19,1356.6,43.83,1.0,0.0,132.4023,1.0,True
Node034,2,3,4,0.001,0.4,0.4,0.4,1.9219,5,123.2,640.4,66.12,1.0,0.2,198.3904,1.0,False
Node004,1,4,5,0.02745,0.2,0.2,0.2,2.3219,4,114.39,1577.2,63.2,1.0,0.0,151.9431,0.8,False
Node034,2,3,4,0.0,0.4,0.2,0.0,1.9219,5,87.19,1602.2,57.13,1.0,0.0,275.2034,1.0,False
Node034,2,3,3,0.03103,0.4,0.4,0.0,1.5219,5,81.82,913.2,57.25,1.0,0.0,494.6389,1.0,False
Node004,0,5,3,0.00174,0.4,0.2,0.4,1.5219,5,64.95,1184.6,61.93,1.0,0.0,327.2964,1.0,False
Node010_Sybil01,1,4,4,0.02733,0.4,0.6,0.2,1.9219,5,79.62,836.8,63.16,1.0,0.0,373.5253,1.0,True
Node004,5,0,5,0.0,0.2,0.2,0.4,2.3219,5,171.3,1062.2,86.04,1.0,0.0,43.6165,1.0,False
Node014,1,4,5,0.02718,0.2,0.2,0.2,2.3219,5,105.54,1094.8,62.16,1.0,0.2,352.8924,1.0,False
Node014,4,1,5,0.00087,0.2,0.2,0.2,2.3219,5,146.64,1360.8,71.31,1.0,0.2,62.9427,1.0,False
Node030_Sybil01,5,0,2,0.0,0.8,0.0,0.8,0.7219,5,32.28,1084.4,51.6,1.0,0.0,57.7893,1.0,True
Node004,5,0,3,0.0,0.6,0.0,0.0,1.371,5,177.1,1032.6,82.28,1.0,0.0,57.6465,1.0,False
Node030_Sybil01,3,2,3,0.0,0.6,0.6,0.4,1.371,5,76.29,996.2,55.56,1.0,0.2,482.8051,1.0,True
Node010_Sybil01,2,3,5,0.02746,0.2,0.2,0.2,2.3219,4,71.65,801.4,55.71,1.0,0.2,67.3427,0.8,True
Node034,0,5,5,0.00087,0.2,0.0,0.2,2.3219,5,86.61,1228.6,57.61,1.0,0.0,156.956,1.0,False
Node010_Sybil01,5,0,2,0.0,0.6,0.0,0.4,0.971,5,30.89,1113.2,43.6,1.0,0.0,123.5289,1.0,True
Node004,0,5,4,0.00142,0.4,0.4,0.4,1.9219,5,48.7,1153.4,61.35,1.0,0.0,277.3275,1.0,False
Node047_Sybil00,0,5,4,0.001,0.4,0.0,0.0,1.9219,5,137.23,964.6,67.74,1.0,0.0,142.1156,1.0,True
Node010_Sybil01,4,1,3,0.0,0.6,0.2,0.0,1.371,4,34.29,1376.8,52.4,1.0,0.0,99.8182,0.8,True
Node014,0,5,4,0.00362,0.4,0.0,0.2,1.9219,5,76.62,1586.6,55.79,1.0,0.2,431.8945,1.0,False
Node037_Sybil00,2,3,3,0.00218,0.6,0.6,0.0,1.371,5,28.66,1425.6,53.54,1.0,0.0,45.3569,1.0,True
Node034,0,5,4,0.00204,0.4,0.4,0.2,1.9219,4,63.39,1288.6,50.94,1.0,0.0,357.2448,0.8,False
Node027_Sybil00,0,5,4,0.0,0.4,0.4,0.0,1.9219,5,155.46,879.2,77.43,1.0,0.0,231.7599,1.0,True
Node004,5,0,4,0.0,0.4,0.4,0.0,1.9219,5,212.57,1037.6,85.74,1.0,0.4,176.3821,1.0,False
Node020_Sybil01,2,3,3,0.0,0.6,0.8,0.2,1.371,5,45.15,1111.4,59.4,1.0,0.0,186.4669,1.0,True
Node024,2,3,5,0.02681,0.2,0.4,0.2,2.3219,5,78.03,984.4,64.27,1.0,0.0,403.605,1.0,False
Node024,2,3,4,0.00253,0.4,0.2,0.4,1.9219,5,110.36,1174.6,64.86,1.0,0.2,410.8613,1.0,False
Node027_Sybil00,0,5,4,0.0,0.4,0.4,0.0,1.9219,5,73.78,1192.2,60.79,1.0,0.2,56.2964,1.0,True
Node000_Sybil01,2,3,3,0.00515,0.6,0.2,0.2,1.371,5,35.79,1192.8,55.45,1.0,0.0,125.9134,1.0,True
Node044,5,0,3,0.0,0.4,0.4,0.2,1.5219,5,183.06,969.8,84.93,1.0,0.0,87.1178,1.0,False
Node004,5,0,5,0.0,0.2,0.2,0.2,2.3219,5,196.09,957.8,72.0,1.0,0.0,40.9353,1.0,False
Node000_Sybil01,0,5,4,0.0017,0.4,0.0,0.4,1.9219,5,47.47,1674.6,52.46,1.0,0.0,248.826,1.0,True
Node014,1,4,5,0.00335,0.2,0.4,0.2,2.3219,5,150.6,975.8,75.14,1.0,0.2,438.0605,1.0,False
Node027_Sybil00,2,3,3,0.0267,0.6,0.6,0.0,1.371,5,23.52,1328.4,47.65,1.0,0.0,91.375,1.0,True
Node024,5,0,4,0.0,0.4,0.2,0.0,1.9219,5,199.83,1220.2,80.1,1.0,0.4,71.6254,1.0,False
Node014,1,4,3,0.00344,0.4,0.4,0.0,1.5219,5,92.94,1061.8,65.04,1.0,0.2,425.9812,1.0,False
Node034,5,0,5,0.0,0.2,0.4,0.2,2.3219,5,244.62,1008.8,76.58,1.0,0.6,99.1278,1.0,False
Node047_Sybil00,1,4,5,0.02781,0.2,0.4,0.4,2.3219,5,52.68,1130.2,53.05,1.0,0.0,427.7494,1.0,True
Node047_Sybil00,0,5,4,0.0021,0.4,0.4,0.2,1.9219,5,115.07,959.6,60.79,1.0,0.2,489.6686,1.0,True
Node044,0,5,3,0.02443,0.6,0.8,0.0,1.371,5,101.39,1117.8,61.47,1.0,0.2,574.0346,1.0,False
Node037_Sybil00,0,5,5,0.02577,0.2,0.2,0.2,2.3219,4,202.41,1019.6,89.1,1.0,0.2,116.9848,0.8,True
Node000_Sybil01,0,5,4,0.00362,0.4,0.2,0.4,1.9219,5,55.46,1039.4,53.43,1.0,0.0,218.4027,1.0,True
Node047_Sybil00,5,0,4,0.0,0.4,0.4,0.0,1.9219,5,25.38,1127.6,52.04,1.0,0.0,82.937,1.0,True
Node014,1,4,4,0.02901,0.4,0.4,0.4,1.9219,5,50.53,1075.8,47.38,1.0,0.0,214.3713,1.0,False
Node047_Sybil00,0,5,3,0.03092,0.4,0.8,0.0,1.5219,5,107.35,1452.6,57.97,1.0,0.2,167.1052,1.0,True
Node004,5,0,4,0.0,0.4,0.0,0.0,1.9219,5,246.5,1263.4,79.26,1.0,0.6,60.0985,1.0,False
Node004,2,3,5,0.02936,0.2,0.0,0.2,2.3219,4,101.17,794.8,62.62,1.0,0.0,221.3661,0.8,False
Node024,0,5,3,0.03026,0.4,0.4,0.0,1.5219,5,82.57,856.6,59.23,1.0,0.2,312.5996,1.0,False
Node044,1,4,5,0.00348,0.2,0.4,0.4,2.3219,5,85.1,1001.2,60.15,1.0,0.0,407.7606,1.0,False
Node010_Sybil01,0,5,5,0.03299,0.2,0.0,0.2,2.3219,4,153.2,1428.4,67.66,1.0,0.2,165.4859,0.8,True
Node004,2,3,4,0.00087,0.4,0.0,0.2,1.9219,5,126.37,1185.6,69.72,1.0,0.2,218.4951,1.0,False
Node034,5,0,5,0.0,0.2,0.2,0.4,2.3219,5,196.04,902.4,87.44,1.0,0.2,65.2035,1.0,False
Node047_Sybil00,4,1,3,0.00462,0.4,0.6,0.0,1.5219,5,33.48,985.6,51.83,1.0,0.0,172.3693,1.0,True
Node014,5,0,4,0.0,0.4,0.0,0.4,1.9219,5,214.65,1561.4,80.06,1.0,0.4,140.1914,1.0,False
Node017_Sybil00,4,1,2,0.0,0.8,0.8,0.0,0.7219,5,19.7,1041.0,44.1,1.0,0.0,105.8389,1.0,True
Node020_Sybil01,3,2,3,0.00174,0.6,0.6,0.0,1.371,5,61.53,1502.6,55.49,1.0,0.0,72.9052,1.0,True
Node037_Sybil00,5,0,2,0.0,0.8,0.8,0.0,0.7219,5,27.13,1293.0,46.82,1.0,0.0,65.9879,1.0,True
Node004,5,0,4,0.0,0.4,0.2,0.0,1.9219,5,244.12,1224.8,79.66,1.0,0.6,271.9764,1.0,False
Node034,3,2,3,0.0,0.6,0.8,0.0,1.371,5,106.56,1233.8,71.79,1.0,0.0,201.1004,1.0,False
Node044,0,5,4,0.02515,0.4,0.0,0.2,1.9219,5,130.65,1157.4,55.41,1.0,0.4,286.2384,1.0,False
Node024,0,5,3,0.00156,0.4,0.4,0.0,1.5219,4,48.28,840.2,52.0,1.0,0.0,465.1897,0.8,False
Node030_Sybil01,0,5,4,0.0,0.4,0.6,0.0,1.9219,4,89.07,1003.6,57.53,1.0,0.0,349.1984,0.8,True
Node017_Sybil00,0,5,5,0.00251,0.2,0.4,0.2,2.3219,5,58.93,747.4,50.72,1.0,0.0,597.137,1.0,True
Node014,0,5,4,0.001,0.4,0.2,0.4,1.9219,5,71.7,1145.4,59.04,1.0,0.0,221.1736,1.0,False
Node017_Sybil00,2,3,4,0.00279,0.4,0.4,0.2,1.9219,4,119.15,802.0,57.49,1.0,0.2,285.9285,0.8,True
Node040_Sybil01,2,3,5,0.02575,0.2,0.6,0.2,2.3219,5,71.49,908.6,49.94,1.0,0.0,287.254,1.0,True
Node027_Sybil00,5,0,3,0.0,0.4,1.0,0.0,1.5219,5,30.46,1024.2,51.76,1.0,0.0,162.3075,1.0,True
Node024,5,0,4,0.0,0.4,0.2,0.4,1.9219,5,178.8,1149.8,84.86,1.0,0.0,128.6173,1.0,False
Node004,3,2,5,0.02986,0.2,0.2,0.2,2.3219,5,127.23,1078.0,68.19,1.0,0.0,538.3556,1.0,False
Node037_Sybil00,3,2,3,0.02495,0.6,0.6,0.0,1.371,5,57.91,1411.0,60.48,1.0,0.0,287.9087,1.0,True
Node024,2,3,4,0.00472,0.4,0.0,0.6,1.9219,5,132.96,1045.0,64.66,1.0,0.0,195.367,1.0,False
Node004,0,5,4,0.00356,0.4,0.2,0.2,1.9219,4,112.45,973.2,52.33,1.0,0.2,182.4382,0.8,False
Node010_Sybil01,0,5,4,0.03115,0.4,0.6,0.0,1.9219,5,48.43,1000.8,54.01,1.0,0.0,142.3234,1.0,True
Node000_Sybil01,4,1,3,0.02779,0.4,0.0,0.2,1.5219,5,73.56,906.6,64.21,1.0,0.2,386.4947,1.0,True
Node004,5,0,5,0.0,0.2,0.2,0.2,2.3219,5,199.0,1209.8,72.56,1.0,0.4,119.3825,1.0,False
Node034,1,4,3,0.02925,0.4,0.6,0.0,1.5219,5,90.75,766.2,59.15,1.0,0.0,402.6728,1.0,False
Node034,5,0,5,0.0,0.2,0.0,0.4,2.3219,5,170.26,1407.2,84.93,1.0,0.0,80.0107,1.0,False
Node024,0,5,3,0.0,0.4,0.4,0.0,1.5219,5,41.95,1130.4,58.17,1.0,0.0,412.9496,1.0,False
Node004,0,5,4,0.0035,0.4,0.2,0.4,1.9219,5,80.59,1032.6,64.57,1.0,0.0,235.2142,1.0,False
Node044,0,5,4,0.00087,0.4,0.0,0.2,1.9219,4,47.18,747.2,56.08,1.0,0.0,374.0633,0.8,False
Node040_Sybil01,5,0,3,0.0,0.4,0.0,0.4,1.5219,5,26.95,869.0,52.32,1.0,0.0,67.9246,1.0,True
Node034,3,2,4,0.00087,0.4,0.0,0.4,1.9219,5,113.93,1046.0,66.19,1.0,0.0,396.1411,1.0,False
