timestamp,from,to,protocol,latency_ms,message_size_bytes,energy_remaining,enr_similarity,is_sybil
2025-05-09T22:05:43.529140,Node000_Sybil01,Node003_Sybil00,discovery:Ping,10.515032652286559,913,57.58186654147771,0.9739758054507216,True
2025-05-09T22:05:43.529140,Node000_Sybil01,Node008_Sybil00,discovery:Ping,24.64224250717724,1328,31.146797201369168,0.9187705718947903,True
2025-05-09T22:05:43.529140,Node000_Sybil01,Node000_Sybil02,discovery:Ping,24.188184501241963,1831,43.39652391562613,0.9959406646854444,True
2025-05-09T22:05:43.529140,Node000_Sybil01,Node009,discovery:Ping,35.46839901376511,1877,64.01816713425976,0.989493919831644,True
2025-05-09T22:05:43.529140,Node000_Sybil01,Node001_Sybil04,discovery:FindNode,12.232043824950235,407,43.45054643443067,0.9082691611466761,True
2025-05-09T22:05:43.529140,Node000_Sybil02,Node006_Sybil00,MQTT:PUBLISH,29.27996074106262,198,35.7082624692624,0.9922210381766822,True
2025-05-09T22:05:43.529140,Node000_Sybil02,Node000_Sybil00,MQTT:PUBLISH,40.9469812480541,1133,58.843380686240195,0.9719117510520774,True
2025-05-09T22:05:43.529140,Node000_Sybil02,Node002_Sybil00,MQTT:PUBLISH,13.966983864389668,1950,30.421300219373922,0.9560614537366173,True
2025-05-09T22:05:43.529140,Node000_Sybil02,Node003_Sybil02,MQTT:PUBLISH,10.036523984714776,2000,67.58515684167476,0.9409535442240651,True
2025-05-09T22:05:43.529140,Node000_Sybil02,Node000_Sybil00,MQTT:PUBLISH,24.711653095638823,1851,34.55593848461212,0.9443776169211279,True
2025-05-09T22:05:43.529140,Node000_Sybil02,Node003_Sybil00,MQTT:PUBLISH,12.759937623314457,1372,38.54610581397361,0.9910749967798586,True
2025-05-09T22:05:43.529140,Node000_Sybil02,Node005_Sybil03,MQTT:PUBLISH,20.853761120892088,738,56.95853176210977,0.9915619107015885,True
2025-05-09T22:05:43.529140,Node000_Sybil02,Node009_Sybil01,MQTT:PUBLISH,42.673407815828426,1457,53.12184641426343,0.980388638608761,True
2025-05-09T22:05:43.529140,Node000_Sybil02,Node004_Sybil00,MQTT:PUBLISH,49.4967124589558,789,47.69614748410195,0.9044600034465873,True
2025-05-09T22:05:43.529140,Node000_Sybil02,Node001_Sybil00,MQTT:PUBLISH,28.728947273048348,1833,61.5593271209122,0.9562906634837026,True
2025-05-09T22:05:43.529140,Node000_Sybil03,Node008,MQTT:PUBLISH,37.101229841023624,268,31.275786605966346,0.9852834177437617,True
2025-05-09T22:05:43.529140,Node000_Sybil03,Node004_Sybil01,MQTT:PUBLISH,26.1558462168733,1162,33.7553340765638,0.9412385722764657,True
2025-05-09T22:05:43.529140,Node000_Sybil03,Node002_Sybil02,MQTT:PUBLISH,8.343300084585408,657,33.17030522723457,0.977984279810252,True
2025-05-09T22:05:43.529140,Node000_Sybil03,Node007,MQTT:PUBLISH,30.267301555984247,1416,68.13063014343214,0.9976736387741068,True
2025-05-09T22:05:43.529140,Node000_Sybil03,Node005,MQTT:PUBLISH,10.795223300047057,617,55.56735344069976,0.9287980476764678,True
2025-05-09T22:05:43.529140,Node000_Sybil03,Node004_Sybil03,MQTT:PUBLISH,18.97425567699021,928,46.908386264902816,0.9768813392346251,True
2025-05-09T22:05:43.529140,Node000_Sybil03,Node008_Sybil01,MQTT:PUBLISH,49.64807732441984,1659,30.537340858713247,0.9034618530664985,True
2025-05-09T22:05:43.529140,Node000_Sybil03,Node001_Sybil03,MQTT:PUBLISH,11.846602860575631,1868,67.53877432130206,0.9218571775764284,True
2025-05-09T22:05:43.529140,Node000_Sybil03,Node001_Sybil02,MQTT:PUBLISH,29.859706196835003,445,45.269964535308276,0.915657260765602,True
2025-05-09T22:05:43.529140,Node000_Sybil03,Node008_Sybil01,MQTT:PUBLISH,8.030099197535522,1989,50.43061322213299,0.9311270146325827,True
2025-05-09T22:05:43.529140,Node000_Sybil04,Node002_Sybil01,discovery:FindNode,7.422949507372302,410,36.77060570072611,0.9470683350595597,True
2025-05-09T22:05:43.529140,Node000_Sybil04,Node004_Sybil00,discovery:FindNode,43.16401777471681,1300,46.25913418062631,0.9315632822889994,True
2025-05-09T22:05:43.529140,Node000_Sybil04,Node009,discovery:FindNode,49.18396878423134,1522,58.04043153423086,0.9673278783963458,True
2025-05-09T22:05:43.529140,Node000_Sybil04,Node005_Sybil03,discovery:Ping,10.589608775132753,1961,67.14175892213507,0.9583927996459183,True
2025-05-09T22:05:43.529140,Node000_Sybil04,Node000_Sybil02,discovery:Ping,40.638081991533504,184,48.917177052967816,0.9091300021798585,True
2025-05-09T22:05:43.529140,Node000_Sybil04,Node009_Sybil03,discovery:Ping,46.31582867819754,548,60.41144783827971,0.9813782912980787,True
2025-05-09T22:05:43.529140,Node000_Sybil04,Node008,discovery:Ping,17.059783754588324,675,66.83952878801011,0.9852838514635948,True
2025-05-09T22:05:43.529140,Node000_Sybil04,Node001_Sybil02,discovery:FindNode,30.17449335837417,149,32.898155292904924,0.9702148089291643,True
2025-05-09T22:05:43.529140,Node000_Sybil04,Node003_Sybil04,discovery:Ping,16.849944791918183,384,52.73795533902698,0.9421602270771868,True
2025-05-09T22:05:43.529140,Node000_Sybil04,Node004_Sybil02,discovery:Ping,19.0786991138164,1110,50.37235087204262,0.9085721096155474,True
2025-05-09T22:05:43.529140,Node001,Node009_Sybil00,MQTT:UNSUBSCRIBE,258.9050474521796,664,99.8054203694372,0.14654442522185304,False
2025-05-09T22:05:43.529140,Node001,Node004_Sybil03,MQTT:UNSUBSCRIBE,210.87126026885704,252,82.72454249135563,0.2285323101882628,False
2025-05-09T22:05:43.529140,Node001,Node005,ENR:Response,132.88026199680053,322,92.42741152599694,0.11702976840316112,False
2025-05-09T22:05:43.529140,Node001,Node006_Sybil03,devp2p:Transactions,271.03720767771915,421,97.84962648747002,0.23338024431030918,False
2025-05-09T22:05:43.529140,Node001,Node006_Sybil04,MQTT:UNSUBSCRIBE,273.87294373163274,739,79.21340700208283,0.10727099628234263,False
2025-05-09T22:05:43.529140,Node001,Node005_Sybil00,devp2p:GetBlockHeaders,113.4693786041358,1610,70.14749497500048,0.2654694747110138,False
2025-05-09T22:05:43.529140,Node001,Node007_Sybil00,MQTT:UNSUBSCRIBE,281.8282443917816,691,81.23416094462293,0.20715894650574831,False
2025-05-09T22:05:43.529140,Node001,Node000_Sybil02,libp2p:IWANT,242.9311861968572,1318,73.46828665840289,0.05493286173850198,False
2025-05-09T22:05:43.529140,Node001,Node007_Sybil02,devp2p:NewBlock,290.8193279656232,1555,97.33007880766733,0.23090484941331357,False
2025-05-09T22:05:43.529140,Node001,Node009_Sybil02,discovery:Pong,138.458704981582,1192,90.98706797808615,0.259617989902968,False
2025-05-09T22:05:43.530139,Node001_Sybil00,Node006_Sybil02,discovery:Ping,35.35728490205304,361,68.51267683568199,0.9660279845979886,True
2025-05-09T22:05:43.530139,Node001_Sybil00,Node008_Sybil03,discovery:Ping,12.771115966917804,243,31.716257445891376,0.983100617516731,True
2025-05-09T22:05:43.530139,Node001_Sybil00,Node008_Sybil04,discovery:FindNode,10.953290884644296,1960,47.833448252034955,0.9275287476933309,True
2025-05-09T22:05:43.530139,Node001_Sybil00,Node001_Sybil01,discovery:Ping,14.001437999557547,218,58.9646315618854,0.9706814627549126,True
2025-05-09T22:05:43.530139,Node001_Sybil00,Node004_Sybil00,discovery:FindNode,39.52556148851383,1776,44.30129587253009,0.941249918845713,True
2025-05-09T22:05:43.530139,Node001_Sybil00,Node007_Sybil03,discovery:Ping,42.667188137721205,978,46.625935750824794,0.9293005646755598,True
2025-05-09T22:05:43.530139,Node001_Sybil00,Node009_Sybil02,discovery:FindNode,31.82524077241952,978,42.666884848461365,0.9909999786818524,True
2025-05-09T22:05:43.530139,Node001_Sybil00,Node007_Sybil01,discovery:FindNode,34.08003162163169,1221,38.51260228097465,0.9524580274065497,True
2025-05-09T22:05:43.530139,Node001_Sybil00,Node000,discovery:FindNode,29.00538195756335,858,55.25136234593339,0.9476617610454076,True
2025-05-09T22:05:43.530139,Node001_Sybil00,Node002_Sybil01,discovery:FindNode,44.276154945638034,1756,32.71481950878425,0.906379870803243,True
2025-05-09T22:05:43.530139,Node001_Sybil01,Node000_Sybil01,ENR:Request,37.280124530275984,1191,68.76522745224723,0.9583133295535804,True
2025-05-09T22:05:43.530139,Node001_Sybil01,Node003_Sybil03,ENR:Request,18.472804398968524,516,40.23593279137038,0.9493208423788001,True
2025-05-09T22:05:43.530139,Node001_Sybil01,Node002_Sybil01,ENR:Request,7.32457634588458,233,42.901895335951814,0.9266983040154612,True
2025-05-09T22:05:43.530139,Node001_Sybil01,Node006,ENR:Request,20.14557322485038,506,42.95122890157097,0.9700103600834512,True
2025-05-09T22:05:43.530139,Node001_Sybil01,Node002_Sybil02,ENR:Request,11.464471233448318,1711,32.24248762856913,0.910156998983879,True
2025-05-09T22:05:43.530139,Node001_Sybil01,Node008,ENR:Request,19.912414937458948,1237,31.96777982707315,0.9363103849847669,True
2025-05-09T22:05:43.530139,Node001_Sybil01,Node001_Sybil00,libp2p:PRUNE,44.069204565630585,593,46.31947852252231,0.9165133635255889,True
2025-05-09T22:05:43.530139,Node001_Sybil01,Node001,ENR:Request,6.313852947353135,2016,62.7354261645865,0.9622665950657302,True
2025-05-09T22:05:43.530139,Node001_Sybil01,Node003_Sybil00,libp2p:PRUNE,38.77768928773061,2047,60.96776238531876,0.9162737599464925,True
2025-05-09T22:05:43.530139,Node001_Sybil01,Node006_Sybil03,ENR:Request,14.769141392541016,440,68.67995839584012,0.9048281754946031,True
2025-05-09T22:05:43.530139,Node001_Sybil02,Node009_Sybil00,MQTT:PUBLISH,43.6814613473399,245,30.047670060105354,0.9771563622697309,True
2025-05-09T22:05:43.530139,Node001_Sybil02,Node001_Sybil04,MQTT:PUBLISH,31.953730300290566,1943,54.81911776447872,0.9971526646107419,True
2025-05-09T22:05:43.530139,Node001_Sybil02,Node006_Sybil00,MQTT:PUBLISH,26.00479320537491,1111,56.02260033220303,0.9165077224107722,True
2025-05-09T22:05:43.530139,Node001_Sybil02,Node004_Sybil01,MQTT:PUBLISH,26.866375178383183,196,68.30568701742538,0.967112705688557,True
2025-05-09T22:05:43.530139,Node001_Sybil02,Node004_Sybil00,MQTT:PUBLISH,19.198412127873432,1158,52.775997389272,0.971601460880881,True
2025-05-09T22:05:43.530139,Node001_Sybil02,Node006_Sybil03,MQTT:PUBLISH,22.309187100675363,307,39.46025502512909,0.9682399724055053,True
2025-05-09T22:05:43.530139,Node001_Sybil02,Node003_Sybil04,MQTT:PUBLISH,35.42723206741235,1726,49.931082002384194,0.9342651392015435,True
2025-05-09T22:05:43.530139,Node001_Sybil02,Node008_Sybil01,MQTT:PUBLISH,39.65814661616354,635,41.678036140271004,0.9188853391910768,True
2025-05-09T22:05:43.530139,Node001_Sybil02,Node000_Sybil02,MQTT:PUBLISH,23.234455290780303,480,36.59965775820494,0.936862113638247,True
2025-05-09T22:05:43.530139,Node001_Sybil02,Node000_Sybil00,MQTT:PUBLISH,38.56951892016078,1573,57.42638022103196,0.986594981966367,True
2025-05-09T22:05:43.530139,Node001_Sybil03,Node006_Sybil00,discovery:Ping,6.099541766313736,574,69.54760891981493,0.9852045489247602,True
2025-05-09T22:05:43.530139,Node001_Sybil03,Node001_Sybil01,discovery:FindNode,40.49281516012176,1997,40.701983115678416,0.9029836391974677,True
2025-05-09T22:05:43.530139,Node001_Sybil03,Node002_Sybil04,discovery:FindNode,32.059647618213845,1192,65.03931439616932,0.9221091566481361,True
2025-05-09T22:05:43.530139,Node001_Sybil03,Node002_Sybil04,discovery:FindNode,35.221976267439814,482,47.367791091953904,0.9191663036830723,True
2025-05-09T22:05:43.530139,Node001_Sybil03,Node002_Sybil01,discovery:Ping,40.25784195273892,489,37.631360070506986,0.9198349849840934,True
2025-05-09T22:05:43.530139,Node001_Sybil03,Node008_Sybil03,discovery:Ping,47.4727692850912,1724,63.94393966391258,0.9151085017323531,True
2025-05-09T22:05:43.530139,Node001_Sybil03,Node007,discovery:Ping,30.234586889766934,1931,63.33175007823829,0.9882496309768085,True
2025-05-09T22:05:43.530139,Node001_Sybil03,Node007,discovery:FindNode,41.25759850382139,1941,59.84618731327268,0.9966264699899214,True
2025-05-09T22:05:43.530139,Node001_Sybil03,Node002_Sybil02,discovery:FindNode,14.680670763028761,170,34.511015588110546,0.9516518071045844,True
2025-05-09T22:05:43.530139,Node001_Sybil03,Node004_Sybil02,discovery:Ping,14.116109502217233,1874,51.22191986417596,0.9048664413968017,True
2025-05-09T22:05:43.530139,Node001_Sybil04,Node006,ENR:Request,17.3715303861767,1446,30.26067544872091,0.9982536637334477,True
2025-05-09T22:05:43.530139,Node001_Sybil04,Node004_Sybil01,libp2p:PRUNE,19.372964629600506,1746,45.1644364826043,0.9531350159267901,True
2025-05-09T22:05:43.530139,Node001_Sybil04,Node007_Sybil00,libp2p:PRUNE,10.095291468732594,411,44.63836154387183,0.9782656572362906,True
2025-05-09T22:05:43.530139,Node001_Sybil04,Node002_Sybil03,libp2p:PRUNE,26.24149265526984,443,33.53056170624522,0.9774799673565284,True
2025-05-09T22:05:43.530139,Node001_Sybil04,Node008_Sybil02,ENR:Request,49.84083724060248,561,42.265918892481984,0.9509251800689715,True
2025-05-09T22:05:43.530139,Node001_Sybil04,Node009_Sybil03,ENR:Request,45.734831240593806,809,57.426333101014094,0.932443238015472,True
2025-05-09T22:05:43.530139,Node001_Sybil04,Node008_Sybil00,ENR:Request,47.29053027690716,366,63.47877074966023,0.9719289920307749,True
2025-05-09T22:05:43.530139,Node001_Sybil04,Node008_Sybil02,ENR:Request,22.48202162362638,1714,64.42673081296753,0.9143082949325518,True
2025-05-09T22:05:43.530139,Node001_Sybil04,Node000_Sybil02,ENR:Request,18.351948360796808,1212,47.208452115216346,0.9930972668033075,True
2025-05-09T22:05:43.530139,Node001_Sybil04,Node006,ENR:Request,28.694810961813975,982,55.91335227088395,0.9700759141463832,True
2025-05-09T22:05:43.530139,Node002,Node001_Sybil00,devp2p:Transactions,263.7280154540633,382,92.50712369351416,0.027512951190559996,False
2025-05-09T22:05:43.530139,Node002,Node002_Sybil01,devp2p:Transactions,270.087584653254,2006,81.5376088127298,0.1981745062106003,False
2025-05-09T22:05:43.530139,Node002,Node008,libp2p:GRAFT,211.8033609286739,1033,85.02029234558711,0.05492793278385255,False
2025-05-09T22:05:43.530139,Node002,Node005_Sybil00,discovery:Pong,195.17755587254567,1838,77.49000396645866,0.11298998340355146,False
2025-05-09T22:05:43.530139,Node002,Node005_Sybil02,MQTT:PUBLISH,212.72284048853152,873,87.78281914331919,0.2677554239171361,False
2025-05-09T22:05:43.530139,Node002,Node007_Sybil04,MQTT:UNSUBSCRIBE,176.30967712466142,1687,86.21463636819223,0.21401237825340794,False
2025-05-09T22:05:43.530139,Node002,Node005_Sybil03,MQTT:PUBLISH,207.93239519842427,1229,61.073040296342434,0.02927624384955536,False
2025-05-09T22:05:43.530139,Node002,Node003_Sybil01,MQTT:SUBSCRIBE,234.8830515893142,642,81.62688973777306,0.24921291727640746,False
2025-05-09T22:05:43.530139,Node002,Node002_Sybil02,MQTT:PUBLISH,238.26756307806448,1495,90.89079502660907,0.10188732528082985,False
2025-05-09T22:05:43.530139,Node002,Node008_Sybil03,MQTT:PUBLISH,239.41266942656657,479,96.97866163314676,0.015096077398329487,False
2025-05-09T22:05:43.530139,Node002_Sybil00,Node005_Sybil04,libp2p:PRUNE,7.2465766806892375,1544,30.374163848466868,0.9093490522506041,True
2025-05-09T22:05:43.530139,Node002_Sybil00,Node002_Sybil01,ENR:Request,44.57470602414831,1438,38.476294751596974,0.9694424686431145,True
2025-05-09T22:05:43.530139,Node002_Sybil00,Node003_Sybil04,libp2p:PRUNE,26.06480960203638,376,38.545124073063356,0.9385814724798329,True
2025-05-09T22:05:43.530139,Node002_Sybil00,Node006_Sybil01,ENR:Request,22.724334320543505,1217,42.877881805410965,0.9038133617754665,True
2025-05-09T22:05:43.530139,Node002_Sybil00,Node004_Sybil04,libp2p:PRUNE,25.327253456955447,1292,56.54015297452928,0.9923777406747372,True
2025-05-09T22:05:43.530139,Node002_Sybil00,Node005,libp2p:PRUNE,8.088889538646908,561,47.51184423159632,0.9576106246081417,True
2025-05-09T22:05:43.530139,Node002_Sybil00,Node002,ENR:Request,47.55509952476993,240,56.89765120833728,0.9955441769557889,True
2025-05-09T22:05:43.530139,Node002_Sybil00,Node005,libp2p:PRUNE,6.160439245206218,1991,52.017031506140995,0.9943282975850531,True
2025-05-09T22:05:43.530139,Node002_Sybil00,Node000_Sybil04,ENR:Request,40.281844693816,1091,64.34800117043648,0.9267459968452372,True
2025-05-09T22:05:43.530139,Node002_Sybil00,Node005,ENR:Request,23.882175534011115,1345,54.45220068011667,0.977907602250933,True
2025-05-09T22:05:43.530139,Node002_Sybil01,Node009_Sybil01,discovery:Ping,26.97296068091494,584,40.344988365264214,0.9244055643355223,True
2025-05-09T22:05:43.530139,Node002_Sybil01,Node001_Sybil02,discovery:FindNode,24.265000394967792,1186,65.97879266866643,0.9745087029684731,True
2025-05-09T22:05:43.530139,Node002_Sybil01,Node001_Sybil01,discovery:Ping,27.86203044055634,419,60.86532685739822,0.9440988724909852,True
2025-05-09T22:05:43.530139,Node002_Sybil01,Node009_Sybil00,discovery:Ping,20.852316842514707,1915,58.847821063368286,0.9839897872358692,True
2025-05-09T22:05:43.530139,Node002_Sybil01,Node004,discovery:FindNode,30.52192558946068,1178,51.52498267521932,0.9076707633518984,True
2025-05-09T22:05:43.530139,Node002_Sybil01,Node008_Sybil00,discovery:Ping,46.12166218330931,1232,56.50765648421749,0.9988217755227546,True
2025-05-09T22:05:43.530139,Node002_Sybil01,Node001_Sybil03,discovery:FindNode,24.289652362363416,1159,49.773747361051676,0.9274792099421769,True
2025-05-09T22:05:43.530139,Node002_Sybil01,Node001_Sybil01,discovery:Ping,30.36625480321456,416,37.59243489754543,0.930986436905799,True
2025-05-09T22:05:43.530139,Node002_Sybil01,Node008_Sybil03,discovery:Ping,43.35197651256795,1319,38.47207883761479,0.9903829443776557,True
2025-05-09T22:05:43.530139,Node002_Sybil01,Node006_Sybil03,discovery:FindNode,33.68978351427204,1365,59.32375200574952,0.9541802397376897,True
2025-05-09T22:05:43.530139,Node002_Sybil02,Node006_Sybil00,ENR:Request,34.80592530551805,1504,60.9558423926232,0.9904075184440575,True
2025-05-09T22:05:43.530139,Node002_Sybil02,Node004_Sybil00,libp2p:PRUNE,42.5501497327768,269,47.55517724425595,0.9251436443573079,True
2025-05-09T22:05:43.530139,Node002_Sybil02,Node005_Sybil02,ENR:Request,49.20972609895338,1216,31.062388271161293,0.9135737232418476,True
2025-05-09T22:05:43.530139,Node002_Sybil02,Node009_Sybil03,ENR:Request,10.590181420180869,1027,49.659672184666746,0.993721420476383,True
2025-05-09T22:05:43.530139,Node002_Sybil02,Node006_Sybil01,ENR:Request,35.29803511082357,385,68.95023709839492,0.9532722943022497,True
2025-05-09T22:05:43.530139,Node002_Sybil02,Node001_Sybil02,libp2p:PRUNE,34.25149338844366,758,50.77447719812679,0.9522400394306171,True
2025-05-09T22:05:43.530139,Node002_Sybil02,Node004_Sybil04,ENR:Request,14.372757859643169,660,56.81063306954262,0.9319855312059713,True
2025-05-09T22:05:43.530139,Node002_Sybil02,Node007_Sybil01,ENR:Request,23.612228977715578,377,45.33325881263777,0.9731767039310875,True
2025-05-09T22:05:43.530139,Node002_Sybil02,Node000_Sybil04,ENR:Request,33.07722993570717,829,67.38388966517505,0.9499804448666785,True
2025-05-09T22:05:43.530139,Node002_Sybil02,Node008_Sybil00,libp2p:PRUNE,48.6250991758012,1223,68.37098908297929,0.964769163152423,True
2025-05-09T22:05:43.530139,Node002_Sybil03,Node000,ENR:Request,33.20675171389365,1871,67.80986718683467,0.9242541033986454,True
2025-05-09T22:05:43.530139,Node002_Sybil03,Node002_Sybil00,libp2p:PRUNE,34.293746024997205,489,40.264554968369154,0.9070511446587167,True
2025-05-09T22:05:43.530139,Node002_Sybil03,Node005,libp2p:PRUNE,16.549057173626803,843,47.06155690935475,0.9273195695682823,True
2025-05-09T22:05:43.530139,Node002_Sybil03,Node000_Sybil00,ENR:Request,11.163035602311357,1618,53.1175070948636,0.9714467564483518,True
2025-05-09T22:05:43.530139,Node002_Sybil03,Node005_Sybil03,ENR:Request,38.275719900538824,956,39.914284310866435,0.9159542580533392,True
2025-05-09T22:05:43.530139,Node002_Sybil03,Node006_Sybil00,ENR:Request,17.233255449326563,633,55.1652007702169,0.9508063377749734,True
2025-05-09T22:05:43.530139,Node002_Sybil03,Node003_Sybil01,libp2p:PRUNE,44.80387424576079,1115,56.37451705927013,0.9276830935278201,True
2025-05-09T22:05:43.530139,Node002_Sybil03,Node005_Sybil01,ENR:Request,20.18666845671164,719,30.91512004944089,0.9566014430076052,True
2025-05-09T22:05:43.530139,Node002_Sybil03,Node007,ENR:Request,27.56958557396741,603,66.73464189353133,0.912121103728164,True
2025-05-09T22:05:43.530139,Node002_Sybil03,Node007,libp2p:PRUNE,44.523212565772816,1224,46.70429403425772,0.9664611570209816,True
2025-05-09T22:05:43.530139,Node002_Sybil04,Node002_Sybil00,MQTT:PUBLISH,13.547038805354747,1357,52.739249674145114,0.9702869447093527,True
2025-05-09T22:05:43.530139,Node002_Sybil04,Node003,MQTT:PUBLISH,36.890530459924776,1842,68.60684218307436,0.947968919930261,True
2025-05-09T22:05:43.530139,Node002_Sybil04,Node005,MQTT:PUBLISH,29.190790542817307,690,33.25997292614963,0.904848241362992,True
2025-05-09T22:05:43.531139,Node002_Sybil04,Node009_Sybil02,MQTT:PUBLISH,30.77765739598724,247,44.6017380550467,0.9072499466669477,True
2025-05-09T22:05:43.531139,Node002_Sybil04,Node001,MQTT:PUBLISH,13.172776120957801,293,46.562444052984375,0.9726080519976068,True
2025-05-09T22:05:43.531139,Node002_Sybil04,Node000_Sybil00,MQTT:PUBLISH,40.940868131293904,703,35.217966440506615,0.9491176045136465,True
2025-05-09T22:05:43.531139,Node002_Sybil04,Node003_Sybil03,MQTT:PUBLISH,42.47462626533352,747,30.56222307428932,0.9548851920156038,True
2025-05-09T22:05:43.531139,Node002_Sybil04,Node001,MQTT:PUBLISH,28.977502494495333,2004,50.963021783289435,0.9410310172208701,True
2025-05-09T22:05:43.531139,Node002_Sybil04,Node004_Sybil00,MQTT:PUBLISH,7.667953350190617,743,39.58135069905675,0.9699380562120923,True
2025-05-09T22:05:43.531139,Node002_Sybil04,Node007_Sybil00,MQTT:PUBLISH,12.400537503907294,1858,42.20696195548033,0.9171680758674262,True
2025-05-09T22:05:43.531139,Node003,Node000_Sybil02,libp2p:IHAVE,169.02689233395768,1785,96.83165434112368,0.22966316335875753,False
2025-05-09T22:05:43.531139,Node003,Node007_Sybil02,discovery:Ping,234.63091761830842,852,81.16952714021954,0.2936963360749468,False
2025-05-09T22:05:43.531139,Node003,Node003_Sybil02,devp2p:GetBlockHeaders,137.50521440784485,1666,62.79315405167797,0.14565006867764585,False
2025-05-09T22:05:43.531139,Node003,Node005_Sybil04,discovery:FindNode,164.31764043547108,897,92.73165278342907,0.0009831591763559077,False
2025-05-09T22:05:43.531139,Node003,Node008_Sybil01,libp2p:IHAVE,259.9774877034303,819,64.973026697051,0.16556550869718178,False
2025-05-09T22:05:43.531139,Node003,Node000_Sybil01,ENR:Request,285.25217076951174,221,62.90759245173999,0.03943975891151045,False
2025-05-09T22:05:43.531139,Node003,Node003_Sybil04,devp2p:Transactions,177.90368856064288,1673,68.92329700771617,0.10821277838067257,False
2025-05-09T22:05:43.531139,Node003,Node003_Sybil00,discovery:Neighbors,135.95613210453402,1131,92.3689523782061,0.10506780435429167,False
2025-05-09T22:05:43.531139,Node003,Node003_Sybil02,MQTT:SUBSCRIBE,260.73164995162244,1890,80.04503678320069,0.2699312845597168,False
2025-05-09T22:05:43.531139,Node003,Node000,ENR:Request,157.68169828641516,1785,75.71847306655663,0.14680544073334104,False
2025-05-09T22:05:43.531139,Node003_Sybil00,Node009_Sybil00,ENR:Request,45.45690429557024,1697,59.43868944650882,0.9603200504553453,True
