node_id,sent_total,received_total,protocol_diversity,message_burstiness,dominant_protocol_ratio,mqtt_ratio,discovery_ratio,protocol_entropy,unique_peers,avg_latency,avg_msg_size,avg_energy,avg_enr_similarity,latency_spike_ratio,energy_variance,peer_overlap_ratio,severity
Node000,0,3,3,0.0005,0.3333,0.3333,0.3333,1.585,3,234.51,1278.67,66.49,1.0,0.6667,1714.7726,1.0,honest
Node000,3,0,3,0.0,0.3333,0.0,0.3333,1.585,3,212.12,1366.33,97.56,1.0,0.3333,1.9296,1.0,honest
Node000,3,0,3,0.0,0.3333,0.3333,0.3333,1.585,3,294.5,1118.0,98.16,1.0,0.6667,0.1602,1.0,honest
Node000,3,0,3,0.0,0.3333,0.3333,0.0,1.585,3,261.03,930.67,98.11,1.0,0.6667,0.3414,1.0,honest
Node000,1,2,3,0.00236,0.3333,0.3333,0.0,1.585,3,221.74,604.0,66.63,1.0,0.6667,1857.9757,1.0,honest
Node000,0,3,3,0.001,0.3333,0.6667,0.0,1.585,3,103.51,1444.0,38.22,1.0,0.3333,1877.4647,1.0,honest
Node000,0,3,3,0.00033,0.3333,0.3333,0.3333,1.585,3,244.31,1159.0,77.09,1.0,0.6667,820.1605,1.0,honest
Node000,0,3,3,0.00049,0.3333,0.3333,0.3333,1.585,3,62.69,1448.67,29.25,1.0,0.0,332.0396,1.0,honest
Node000,0,3,2,0.0005,0.6667,0.6667,0.3333,0.9183,3,1.97,985.0,5.94,1.0,0.0,2.1033,1.0,honest
Node000,3,0,3,0.0005,0.3333,0.3333,0.3333,1.585,3,281.54,830.33,96.5,1.0,0.3333,0.4819,1.0,honest
Node000,3,0,3,0.0,0.3333,0.0,0.0,1.585,3,278.45,787.67,97.96,1.0,0.3333,0.2246,1.0,honest
Node000,3,0,3,0.0,0.3333,0.6667,0.0,1.585,3,322.0,1147.0,97.81,1.0,0.6667,2.1396,1.0,honest
Node000,1,2,2,0.001,0.6667,0.6667,0.0,0.9183,3,83.99,861.67,48.29,1.0,0.0,1378.9836,1.0,honest
Node000,0,3,3,0.00331,0.3333,0.3333,0.3333,1.585,3,187.71,1419.0,68.52,1.0,0.3333,458.0025,1.0,honest
Node000,2,1,2,0.03203,0.6667,0.3333,0.0,0.9183,3,181.33,436.67,82.63,1.0,0.3333,473.4935,1.0,honest
Node000,3,0,3,0.0,0.3333,0.0,0.3333,1.585,3,324.48,1031.33,97.1,1.0,1.0,0.8472,1.0,honest
Node000,3,0,2,0.0,0.6667,0.0,0.0,0.9183,3,254.61,1101.0,96.46,1.0,0.6667,1.0042,1.0,honest
Node000,2,1,3,0.0005,0.3333,0.3333,0.0,1.585,3,320.83,1172.33,98.63,1.0,1.0,0.0199,1.0,honest
Node000,0,3,3,0.00401,0.3333,0.0,0.3333,1.585,3,163.73,928.67,55.1,1.0,0.3333,1361.5369,1.0,honest
Node000,1,2,3,0.03018,0.3333,0.0,0.6667,1.585,3,171.58,1253.67,58.89,1.0,0.3333,729.9387,1.0,honest
Node000,3,0,3,0.0,0.3333,0.0,0.3333,1.585,3,215.1,1108.0,98.63,1.0,0.3333,0.7651,1.0,honest
Node000,3,0,2,0.0,0.6667,0.0,0.3333,0.9183,3,302.14,1204.0,97.78,1.0,1.0,1.4943,1.0,honest
Node000,3,0,3,0.0,0.3333,0.0,0.3333,1.585,3,302.27,1023.67,97.22,1.0,0.6667,0.0023,1.0,honest
Node000,0,3,2,0.0,0.6667,0.6667,0.0,0.9183,2,80.04,1436.33,38.5,1.0,0.0,1789.3688,0.6667,honest
Node000,0,3,2,0.00205,0.6667,0.6667,0.3333,0.9183,3,34.81,1481.33,17.93,1.0,0.0,132.888,1.0,honest
Node000,0,3,3,1e-05,0.3333,0.3333,0.0,1.585,3,100.49,891.67,36.36,1.0,0.3333,2007.7454,1.0,honest
Node000,0,3,2,0.00108,0.6667,1.0,0.0,0.9183,3,125.23,886.67,37.45,1.0,0.3333,1718.7142,1.0,honest
Node000,2,1,3,0.02893,0.3333,0.6667,0.0,1.585,3,220.64,1297.67,65.76,1.0,0.6667,1968.0021,1.0,honest
Node000,3,0,3,0.0,0.3333,0.0,0.3333,1.585,3,292.89,858.67,98.04,1.0,0.6667,1.6396,1.0,honest
Node000,3,0,2,0.0,0.6667,0.0,0.0,0.9183,3,216.86,891.67,98.6,1.0,0.3333,0.6104,1.0,honest
Node000,2,1,3,0.0,0.3333,0.0,0.0,1.585,3,145.58,874.33,68.77,1.0,0.0,1782.844,1.0,honest
Node000,0,3,3,0.0,0.3333,0.6667,0.3333,1.585,3,66.01,1048.0,34.83,1.0,0.0,1911.3005,1.0,honest
Node000,0,3,3,0.001,0.3333,0.3333,0.6667,1.585,3,127.41,528.67,36.44,1.0,0.3333,1943.9581,1.0,honest
Node000,0,3,3,0.0005,0.3333,0.3333,0.3333,1.585,3,91.78,753.33,36.1,1.0,0.3333,1736.2839,1.0,honest
Node000,0,3,2,0.00232,0.6667,0.6667,0.3333,0.9183,3,107.07,1361.0,47.52,1.0,0.0,1283.0996,1.0,honest
Node000,2,1,3,0.03501,0.3333,0.0,0.0,1.585,3,301.21,1433.33,97.38,1.0,0.6667,3.6299,1.0,honest
Node000,3,0,2,0.0,0.6667,0.0,0.0,0.9183,3,271.77,698.0,99.42,1.0,0.6667,0.1508,1.0,honest
Node000,3,0,3,0.0,0.3333,0.3333,0.3333,1.585,3,329.18,932.33,97.16,1.0,1.0,1.2884,1.0,honest
Node000,2,1,3,0.00127,0.3333,0.0,0.3333,1.585,3,138.65,915.67,67.69,1.0,0.0,1799.4373,1.0,honest
Node000,0,3,3,0.00186,0.3333,0.3333,0.0,1.585,3,92.95,1015.0,44.41,1.0,0.0,107.4942,1.0,honest
Node000,0,3,3,0.0,0.3333,0.3333,0.0,1.585,3,227.8,1038.33,78.59,1.0,0.3333,647.9637,1.0,honest
Node000,1,2,3,0.02876,0.3333,0.0,0.0,1.585,3,220.31,996.67,75.21,1.0,0.3333,841.6006,1.0,honest
Node000,3,0,3,0.0,0.3333,0.3333,0.0,1.585,3,312.03,1109.33,95.98,1.0,0.6667,0.6088,1.0,honest
Node000,3,0,3,0.0,0.3333,0.0,0.0,1.585,3,290.01,1155.67,98.04,1.0,0.6667,1.5503,1.0,honest
Node000,3,0,3,0.0,0.3333,0.3333,0.3333,1.585,3,231.37,1359.0,96.29,1.0,0.3333,1.0676,1.0,honest
Node000,0,3,2,0.00049,0.6667,0.0,0.3333,0.9183,3,225.58,607.0,76.35,1.0,0.3333,1016.2922,1.0,honest
Node000,0,3,2,0.00025,0.6667,0.6667,0.0,0.9183,3,103.85,1072.67,47.01,1.0,0.0,1355.5533,1.0,honest
Node000,0,3,3,0.00277,0.3333,0.0,0.0,1.585,3,192.91,913.0,60.23,1.0,0.3333,733.7253,1.0,honest
Node014_HighSybil00,0,3,3,0.00277,0.3333,0.0,0.3333,1.585,3,232.26,1169.67,68.02,1.0,0.6667,1792.5712,1.0,high
Node014_HighSybil00,3,0,2,0.0,0.6667,1.0,0.0,0.9183,3,3.39,915.33,6.37,1.0,0.0,2.1331,1.0,high
Node014_HighSybil00,3,0,3,0.0,0.3333,1.0,0.0,1.585,3,2.82,1626.0,6.66,1.0,0.0,0.7071,1.0,high
Node014_HighSybil00,3,0,3,0.0,0.3333,0.6667,0.0,1.585,3,2.23,1205.67,5.75,1.0,0.0,1.871,1.0,high
Node014_HighSybil00,1,2,3,0.0015,0.3333,0.6667,0.0,1.585,3,57.64,1111.0,24.8,1.0,0.3333,133.482,1.0,high
Node014_HighSybil00,0,3,2,0.00076,0.6667,0.6667,0.0,0.9183,3,128.73,806.33,63.16,1.0,1.0,590.0184,1.0,high
Node014_HighSybil00,0,3,3,0.00477,0.3333,0.3333,0.3333,1.585,3,160.58,1237.67,67.2,1.0,0.6667,1761.8563,1.0,high
Node014_HighSybil00,0,3,3,0.0334,0.3333,0.6667,0.3333,1.585,3,96.84,1243.0,54.77,1.0,0.6667,1386.3574,1.0,high
Node014_HighSybil00,1,2,3,0.00025,0.3333,0.0,0.3333,1.585,3,64.33,1342.33,38.66,1.0,0.3333,1863.7714,1.0,high
Node014_HighSybil00,3,0,2,0.0,0.6667,0.6667,0.0,0.9183,3,3.14,913.33,8.68,1.0,0.0,0.5062,1.0,high
Node014_HighSybil00,3,0,2,0.0,0.6667,1.0,0.0,0.9183,3,2.1,1100.0,7.93,1.0,0.0,3.8429,1.0,high
Node014_HighSybil00,3,0,2,0.0,0.6667,0.3333,0.0,0.9183,3,1.75,773.67,6.58,1.0,0.0,0.0658,1.0,high
Node014_HighSybil00,0,3,3,0.00123,0.3333,0.3333,0.0,1.585,3,75.26,1314.33,37.61,1.0,0.3333,1820.1945,1.0,high
Node014_HighSybil00,0,3,3,0.02793,0.3333,0.0,0.0,1.585,3,251.62,1351.33,77.13,1.0,0.6667,908.9263,1.0,high
Node014_HighSybil00,0,3,2,0.00049,0.6667,0.0,0.3333,0.9183,3,159.59,1518.33,67.7,1.0,0.6667,1766.1155,1.0,high
Node014_HighSybil00,0,3,3,0.0015,0.3333,0.3333,0.0,1.585,2,94.91,1192.67,44.08,1.0,0.6667,51.2267,0.6667,high
Node014_HighSybil00,3,0,3,0.0,0.3333,0.6667,0.0,1.585,3,2.09,1587.33,7.37,1.0,0.0,1.9976,1.0,high
Node014_HighSybil00,3,0,1,0.0,1.0,0.0,0.0,0.0,3,1.66,1412.33,4.35,1.0,0.0,0.5715,1.0,high
Node014_HighSybil00,3,0,3,0.0,0.3333,0.6667,0.0,1.585,3,3.09,1081.33,6.54,1.0,0.0,1.5061,1.0,high
Node014_HighSybil00,1,2,3,0.00025,0.3333,0.3333,0.0,1.585,3,86.21,672.67,37.35,1.0,0.3333,1902.8587,1.0,high
Node014_HighSybil00,0,3,2,0.00176,0.6667,0.3333,0.6667,0.9183,3,155.66,953.33,61.6,1.0,0.3333,662.0301,1.0,high
Node014_HighSybil00,0,3,2,0.00099,0.6667,0.6667,0.0,0.9183,3,183.49,824.0,65.87,1.0,1.0,514.0724,1.0,high
Node014_HighSybil00,1,2,2,0.00178,0.6667,1.0,0.0,0.9183,3,35.59,1236.67,15.14,1.0,0.3333,241.9022,1.0,high
Node014_HighSybil00,3,0,3,0.0,0.3333,1.0,0.0,1.585,3,0.92,887.0,7.34,1.0,0.0,4.3878,1.0,high
Node014_HighSybil00,3,0,2,0.0,0.6667,1.0,0.0,0.9183,3,1.96,1884.33,6.21,1.0,0.0,1.2395,1.0,high
Node014_HighSybil00,3,0,2,0.0,0.6667,0.3333,0.0,0.9183,3,3.72,763.67,5.71,1.0,0.0,1.9135,1.0,high
Node014_HighSybil00,0,3,3,0.00816,0.3333,0.6667,0.0,1.585,3,113.99,958.0,53.28,1.0,0.3333,1262.9382,1.0,high
Node014_HighSybil00,1,2,3,0.02641,0.3333,0.3333,0.3333,1.585,3,3.71,460.0,6.14,1.0,0.0,2.8202,1.0,high
Node014_HighSybil00,3,0,2,0.0,0.6667,0.6667,0.0,0.9183,3,2.82,1727.0,6.68,1.0,0.0,4.9909,1.0,high
Node014_HighSybil00,3,0,2,0.0,0.6667,1.0,0.0,0.9183,3,3.37,1418.33,8.22,1.0,0.0,3.595,1.0,high
Node014_HighSybil00,3,0,2,0.0,0.6667,1.0,0.0,0.9183,3,1.95,1353.0,6.9,1.0,0.0,0.6705,1.0,high
Node014_HighSybil00,0,3,2,0.03393,0.6667,0.0,0.6667,0.9183,3,142.75,558.0,53.96,1.0,0.6667,1352.9901,1.0,high
Node014_HighSybil00,3,0,2,0.0,0.6667,0.6667,0.0,0.9183,3,3.52,1660.0,5.78,1.0,0.0,0.0445,1.0,high
Node014_HighSybil00,3,0,2,0.0,0.6667,0.3333,0.0,0.9183,3,2.06,944.33,6.96,1.0,0.0,2.6351,1.0,high
Node014_HighSybil00,3,0,1,0.0,1.0,1.0,0.0,0.0,3,2.05,904.67,7.74,1.0,0.0,3.3981,1.0,high
Node014_HighSybil00,1,2,2,0.00222,0.6667,0.3333,0.0,0.9183,3,29.0,964.67,24.55,1.0,0.3333,563.3853,1.0,high
Node014_HighSybil00,0,3,3,0.00151,0.3333,0.3333,0.3333,1.585,3,110.29,1331.33,49.53,1.0,0.6667,1441.5984,1.0,high
Node014_HighSybil00,1,2,3,0.00414,0.3333,0.3333,0.0,1.585,3,205.19,1489.0,68.21,1.0,0.6667,1707.5167,1.0,high
Node014_HighSybil00,3,0,2,0.0,0.6667,0.6667,0.0,0.9183,3,2.6,680.0,8.07,1.0,0.0,0.5276,1.0,high
Node014_HighSybil00,3,0,2,0.0,0.6667,1.0,0.0,0.9183,3,1.83,1454.67,7.52,1.0,0.0,0.7288,1.0,high
Node014_HighSybil00,3,0,3,0.0,0.3333,0.6667,0.0,1.585,3,2.12,1096.33,5.88,1.0,0.0,4.1247,1.0,high
Node014_HighSybil00,0,3,3,0.00474,0.3333,0.6667,0.3333,1.585,3,3.01,1243.33,6.55,1.0,0.0,1.5026,1.0,high
Node014_HighSybil00,0,3,3,6e-05,0.3333,0.6667,0.0,1.585,3,66.77,605.0,36.09,1.0,0.3333,1844.8847,1.0,high
Node014_HighSybil00,0,3,2,0.0,0.6667,0.0,0.6667,0.9183,2,100.03,854.33,40.02,1.0,1.0,11.5292,0.6667,high
Node014_HighSybil00,0,3,3,0.00023,0.3333,0.3333,0.0,1.585,3,29.89,1067.67,22.23,1.0,0.3333,420.5678,1.0,high
Node014_HighSybil00,3,0,2,0.0,0.6667,1.0,0.0,0.9183,3,1.65,1243.33,6.24,1.0,0.0,2.0164,1.0,high
Node014_HighSybil00,3,0,1,0.0,1.0,1.0,0.0,0.0,3,1.06,1298.67,8.08,1.0,0.0,5.6888,1.0,high
Node014_HighSybil00,3,0,2,0.0,0.6667,1.0,0.0,0.9183,3,2.03,1180.33,4.24,1.0,0.0,1.0273,1.0,high
Node014_HighSybil00,1,2,3,0.00051,0.3333,0.6667,0.0,1.585,3,65.21,648.67,35.04,1.0,0.3333,1962.0546,1.0,high
Node014_HighSybil00,0,3,3,0.00296,0.3333,0.6667,0.0,1.585,3,160.54,877.33,47.49,1.0,0.6667,1516.498,1.0,high
Node014_HighSybil00,0,3,3,0.0018,0.3333,0.3333,0.6667,1.585,3,81.61,629.0,50.95,1.0,0.3333,1393.9715,1.0,high
Node014_HighSybil00,0,3,2,0.00105,0.6667,0.6667,0.0,0.9183,3,2.02,340.67,5.52,1.0,0.0,2.3866,1.0,high
Node014_HighSybil00,3,0,2,0.0,0.6667,1.0,0.0,0.9183,3,3.87,1684.67,6.96,1.0,0.0,0.8167,1.0,high
Node014_HighSybil00,3,0,2,0.0,0.6667,0.3333,0.0,0.9183,3,2.42,381.67,8.01,1.0,0.0,6.1064,1.0,high
Node014_HighSybil00,3,0,3,0.0,0.3333,0.6667,0.0,1.585,3,2.91,1002.33,7.39,1.0,0.0,1.496,1.0,high
Node014_HighSybil00,1,2,1,0.00149,1.0,1.0,0.0,0.0,3,3.3,1208.33,8.96,1.0,0.0,0.0059,1.0,high
Node014_HighSybil00,0,3,2,0.00267,0.6667,0.6667,0.0,0.9183,3,3.28,1360.67,6.5,1.0,0.0,2.0885,1.0,high
Node014_HighSybil00,0,3,3,0.0,0.3333,0.6667,0.3333,1.585,3,37.8,721.33,21.83,1.0,0.3333,363.2607,1.0,high
Node014_HighSybil00,0,3,3,0.0005,0.3333,0.3333,0.0,1.585,3,151.12,1084.67,68.21,1.0,0.6667,1813.3379,1.0,high
Node014_HighSybil00,0,3,3,0.03031,0.3333,0.6667,0.3333,1.585,3,79.02,1375.0,46.57,1.0,0.3333,1427.5367,1.0,high
Node014_HighSybil00,0,3,2,0.0008,0.6667,0.6667,0.3333,0.9183,3,90.23,1531.33,49.45,1.0,0.6667,1286.9087,1.0,high
Node014_HighSybil00,2,1,2,0.0,0.6667,0.6667,0.0,0.9183,3,36.9,524.67,20.98,1.0,0.3333,382.3332,1.0,high
Node014_HighSybil00,3,0,3,0.0,0.3333,0.6667,0.0,1.585,3,1.85,304.33,7.6,1.0,0.0,0.1487,1.0,high
Node014_HighSybil00,3,0,3,0.0,0.3333,0.6667,0.0,1.585,3,2.85,916.33,8.12,1.0,0.0,0.3626,1.0,high
Node014_HighSybil00,2,1,3,0.00186,0.3333,1.0,0.0,1.585,3,3.05,1124.67,7.07,1.0,0.0,6.6479,1.0,high
Node014_HighSybil00,0,3,2,0.00194,0.6667,0.3333,0.0,0.9183,3,36.87,1459.0,20.04,1.0,0.3333,431.1982,1.0,high
Node014_HighSybil00,0,3,2,0.0,0.6667,0.6667,0.3333,0.9183,1,87.76,1196.0,47.53,1.0,0.6667,2.6676,0.3333,high
Node014_HighSybil00,0,3,2,0.03153,0.6667,0.6667,0.0,0.9183,3,1.44,1146.33,5.97,1.0,0.0,2.9763,1.0,high
Node014_HighSybil00,0,3,3,0.0,0.3333,0.3333,0.0,1.585,3,70.42,1312.33,33.41,1.0,0.6667,368.0656,1.0,high
Node014_HighSybil00,3,0,2,0.0,0.6667,1.0,0.0,0.9183,3,2.64,1295.67,8.57,1.0,0.0,0.6019,1.0,high
Node014_HighSybil00,3,0,2,0.0,0.6667,0.6667,0.0,0.9183,3,2.61,1208.33,9.05,1.0,0.0,0.0915,1.0,high
Node014_HighSybil00,3,0,2,0.0,0.6667,0.3333,0.0,0.9183,3,1.47,640.33,8.32,1.0,0.0,0.9898,1.0,high
Node014_HighSybil00,1,2,2,0.0005,0.6667,0.6667,0.0,0.9183,3,1.95,1076.33,6.95,1.0,0.0,3.4842,1.0,high
Node014_HighSybil00,0,3,3,0.00186,0.3333,0.3333,0.3333,1.585,3,100.56,647.0,45.63,1.0,0.6667,1438.0755,1.0,high
Node014_HighSybil00,0,3,3,0.00095,0.3333,0.3333,0.3333,1.585,3,70.09,1126.67,36.27,1.0,0.6667,387.2706,1.0,high
Node014_HighSybil00,1,2,3,0.0,0.3333,0.3333,0.0,1.585,3,129.36,1493.0,55.25,1.0,0.6667,1321.9258,1.0,high
Node014_HighSybil00,3,0,2,0.0,0.6667,1.0,0.0,0.9183,3,1.13,416.0,5.9,1.0,0.0,2.3119,1.0,high
Node014_HighSybil00,3,0,3,0.0,0.3333,0.6667,0.0,1.585,3,1.48,1161.0,5.01,1.0,0.0,2.2279,1.0,high
Node014_HighSybil00,3,0,2,0.0,0.6667,0.3333,0.0,0.9183,3,2.89,1063.33,8.61,1.0,0.0,0.945,1.0,high
Node014_HighSybil00,0,3,2,0.00123,0.6667,0.6667,0.0,0.9183,2,117.83,593.0,67.52,1.0,1.0,516.0823,0.6667,high
Node014_HighSybil00,0,3,1,0.03164,1.0,1.0,0.0,0.0,3,26.21,1680.33,15.97,1.0,0.0,127.3608,1.0,high
Node014_HighSybil00,2,1,3,0.0,0.3333,0.6667,0.0,1.585,3,27.35,608.33,14.15,1.0,0.0,198.12,1.0,high
Node014_HighSybil00,3,0,3,0.0,0.3333,0.6667,0.0,1.585,3,0.43,1119.33,5.44,1.0,0.0,1.1444,1.0,high
Node014_HighSybil00,3,0,2,0.0,0.6667,1.0,0.0,0.9183,3,3.54,1647.33,7.94,1.0,0.0,1.3799,1.0,high
Node014_HighSybil00,2,1,3,0.001,0.3333,0.6667,0.0,1.585,3,38.5,1370.33,20.18,1.0,0.3333,529.6404,1.0,high
Node014_HighSybil00,0,3,3,0.002,0.3333,0.3333,0.3333,1.585,3,92.76,832.67,46.89,1.0,0.6667,1411.5017,1.0,high
Node014_HighSybil00,0,3,3,0.00027,0.3333,0.6667,0.3333,1.585,3,28.11,936.67,23.06,1.0,0.0,643.8665,1.0,high
Node014_HighSybil00,0,3,2,0.03611,0.6667,0.3333,0.0,0.9183,3,89.54,1101.0,47.8,1.0,0.6667,1351.4375,1.0,high
Node014_HighSybil00,3,0,2,0.0,0.6667,1.0,0.0,0.9183,3,1.64,617.67,7.69,1.0,0.0,1.7065,1.0,high
Node014_HighSybil00,3,0,1,0.0,1.0,1.0,0.0,0.0,3,2.08,1208.67,5.87,1.0,0.0,3.9083,1.0,high
Node014_HighSybil00,3,0,2,0.0,0.6667,0.3333,0.0,0.9183,3,2.96,982.67,6.26,1.0,0.0,0.7214,1.0,high
Node014_HighSybil00,1,2,2,0.00055,0.6667,0.3333,0.0,0.9183,3,129.97,1385.0,36.43,1.0,0.3333,1727.5376,1.0,high
Node014_HighSybil00,0,3,3,0.00024,0.3333,0.3333,0.3333,1.585,3,75.95,1071.33,36.59,1.0,0.3333,1799.616,1.0,high
Node014_HighSybil00,0,3,2,0.00049,0.6667,1.0,0.0,0.9183,3,81.81,1377.0,55.34,1.0,0.3333,1355.5372,1.0,high
Node014_HighSybil00,0,3,3,0.02589,0.3333,0.3333,0.0,1.585,3,256.0,1188.67,97.99,1.0,1.0,1.4452,1.0,high
