node_id,sent_total,received_total,protocol_diversity,message_burstiness,dominant_protocol_ratio,mqtt_ratio,discovery_ratio,protocol_entropy,unique_peers,avg_latency,avg_msg_size,avg_energy,avg_enr_similarity_realistic,is_sybil
Node002,5,0,5,0.0,0.2,0.0,0.4,2.3219,5,158.07,1418.6,81.51,1.0,False
Node008_Sybil01,5,0,1,0.0,1.0,1.0,0.0,0.0,5,32.34,768.0,48.44,1.0,True
Node012,1,4,3,0.02434,0.4,0.4,0.6,1.5219,5,130.89,880.4,63.57,1.0,False
Node018_Sybil01,3,2,3,0.0005,0.6,0.6,0.2,1.371,5,98.23,784.2,62.63,1.0,True
Node002,0,5,4,0.0277,0.4,0.4,0.4,1.9219,5,119.67,1176.4,54.23,1.0,False
Node045_Sybil00,5,0,1,0.0,1.0,1.0,0.0,0.0,5,35.43,942.8,50.95,1.0,True
Node038_Sybil01,5,0,2,0.0,0.8,0.0,0.0,0.7219,5,25.36,713.4,45.29,1.0,True
Node032,0,5,2,0.0,0.6,0.6,0.0,0.971,5,38.93,776.8,53.55,1.0,False
Node042,5,0,4,0.0,0.4,0.0,0.2,1.9219,5,220.37,1178.6,82.47,1.0,False
Node028_Sybil01,0,5,4,0.0,0.4,0.4,0.6,1.9219,5,86.2,1238.8,64.99,1.0,True
Node012,3,2,4,0.0,0.4,0.0,0.4,1.9219,5,142.87,1484.4,70.95,1.0,False
Node012,0,5,5,0.0,0.2,0.0,0.4,2.3219,5,120.65,1223.6,65.13,1.0,False
Node015_Sybil00,4,1,3,0.0,0.6,0.0,0.2,1.371,5,79.52,1346.8,61.75,1.0,True
Node008_Sybil01,1,4,4,0.02467,0.4,0.4,0.2,1.9219,5,94.14,860.6,53.34,1.0,True
Node025_Sybil00,3,2,2,0.0,0.8,0.8,0.0,0.7219,5,67.99,1126.4,54.37,1.0,True
Node015_Sybil00,2,3,4,0.00085,0.4,0.0,0.2,1.9219,5,45.31,1190.4,52.29,1.0,True
Node048_Sybil01,2,3,4,0.0,0.4,0.0,0.2,1.9219,5,55.95,901.4,52.79,1.0,True
Node012,5,0,4,0.0,0.4,0.2,0.4,1.9219,5,196.14,935.6,73.27,1.0,False
Node022,5,0,5,0.0,0.2,0.0,0.4,2.3219,5,213.11,1033.2,78.54,1.0,False
Node008_Sybil01,5,0,1,0.0,1.0,1.0,0.0,0.0,5,20.64,606.0,51.8,1.0,True
Node042,0,5,4,0.02618,0.4,0.4,0.0,1.9219,5,50.45,1092.0,56.99,1.0,False
Node018_Sybil01,0,5,4,0.00174,0.4,0.2,0.2,1.9219,4,21.42,1090.0,45.01,1.0,True
Node005_Sybil00,5,0,1,0.0,1.0,1.0,0.0,0.0,5,14.18,1241.2,57.41,1.0,True
Node022,2,3,4,0.00163,0.4,0.2,0.6,1.9219,5,124.29,1527.4,75.47,1.0,False
Node035_Sybil00,0,5,4,0.00126,0.4,0.2,0.6,1.9219,5,94.28,1157.0,61.14,1.0,True
Node042,5,0,4,0.0,0.4,0.2,0.4,1.9219,5,217.22,1134.2,83.41,1.0,False
Node042,0,5,4,0.00071,0.4,0.2,0.0,1.9219,5,66.68,518.8,53.61,1.0,False
Node038_Sybil01,0,5,5,0.0,0.2,0.2,0.0,2.3219,5,72.16,1067.4,65.4,1.0,True
Node032,1,4,4,0.02545,0.4,0.6,0.2,1.9219,5,112.28,1252.6,77.87,1.0,False
Node042,0,5,4,0.02838,0.4,0.4,0.4,1.9219,5,123.33,1113.8,62.34,1.0,False
Node012,0,5,4,0.02793,0.4,0.2,0.2,1.9219,5,69.36,1224.6,72.61,1.0,False
Node035_Sybil00,3,2,2,0.00083,0.8,1.0,0.0,0.7219,5,95.38,1051.8,68.55,1.0,True
Node035_Sybil00,0,5,4,0.02846,0.4,0.0,0.8,1.9219,5,82.95,1231.6,62.44,1.0,True
Node042,5,0,4,0.0,0.4,0.2,0.4,1.9219,5,210.79,943.0,80.41,1.0,False
Node042,0,5,3,0.00112,0.6,0.6,0.2,1.371,5,68.07,960.0,57.0,1.0,False
Node005_Sybil00,3,2,3,0.02552,0.6,0.6,0.2,1.371,5,33.84,1105.6,48.22,1.0,True
Node008_Sybil01,5,0,1,0.0,1.0,1.0,0.0,0.0,5,20.77,1691.4,41.88,1.0,True
Node038_Sybil01,5,0,2,0.0,0.6,0.0,0.0,0.971,5,21.73,1106.2,45.58,1.0,True
Node002,3,2,3,0.0264,0.4,0.4,0.2,1.5219,5,139.9,1216.0,59.3,1.0,False
Node038_Sybil01,1,4,4,0.00043,0.4,0.2,0.0,1.9219,4,124.56,1253.8,73.42,1.0,True
Node042,0,5,5,0.02392,0.2,0.4,0.2,2.3219,5,137.58,903.0,71.02,1.0,False
Node025_Sybil00,5,0,1,0.0,1.0,1.0,0.0,0.0,5,28.61,997.0,46.11,1.0,True
Node038_Sybil01,5,0,2,0.0,0.6,0.0,0.0,0.971,5,30.54,1453.8,41.6,1.0,True
Node048_Sybil01,0,5,4,0.0007,0.4,0.2,0.4,1.9219,5,52.03,1475.6,66.02,1.0,True
Node042,4,1,4,0.0,0.4,0.0,0.2,1.9219,5,152.07,1129.6,74.78,1.0,False
Node032,5,0,5,0.0,0.2,0.0,0.4,2.3219,5,217.37,753.2,86.13,1.0,False
Node022,4,1,5,0.0,0.2,0.2,0.0,2.3219,5,153.87,761.6,78.39,1.0,False
Node032,4,1,4,0.00043,0.4,0.2,0.6,1.9219,5,173.77,964.2,72.29,1.0,False
Node035_Sybil00,0,5,5,0.0005,0.2,0.0,0.0,2.3219,5,186.4,983.4,77.26,1.0,True
Node012,0,5,3,0.02873,0.4,0.4,0.6,1.5219,5,92.81,1581.4,69.42,1.0,False
Node002,5,0,5,0.0,0.2,0.2,0.0,2.3219,5,178.75,1182.2,80.4,1.0,False
Node008_Sybil01,3,2,3,0.0,0.6,0.6,0.2,1.371,5,45.76,1318.0,61.19,1.0,True
Node012,5,0,5,0.0,0.2,0.2,0.0,2.3219,5,216.08,1214.4,83.1,1.0,False
Node032,1,4,5,0.00157,0.2,0.0,0.2,2.3219,5,122.31,896.0,75.44,1.0,False
Node002,5,0,3,0.0,0.4,0.0,0.8,1.5219,5,239.0,1086.6,80.3,1.0,False
Node015_Sybil00,1,4,5,0.0,0.2,0.2,0.2,2.3219,5,98.94,613.2,62.49,1.0,True
Node002,5,0,4,0.0,0.4,0.2,0.2,1.9219,5,210.59,1139.4,83.12,1.0,False
Node012,0,5,4,0.02364,0.4,0.2,0.2,1.9219,5,128.47,868.0,66.07,1.0,False
Node042,0,5,3,0.02528,0.6,0.2,0.2,1.371,5,113.02,1224.2,66.33,1.0,False
Node022,0,5,3,0.00081,0.4,0.4,0.2,1.5219,5,35.65,1252.6,46.03,1.0,False
Node042,2,3,4,0.0277,0.4,0.2,0.0,1.9219,5,111.11,1036.2,59.52,1.0,False
Node005_Sybil00,5,0,1,0.0,1.0,1.0,0.0,0.0,5,33.03,1187.2,53.42,1.0,True
Node048_Sybil01,5,0,2,0.0,0.8,0.0,0.0,0.7219,5,19.07,1307.8,57.48,1.0,True
Node038_Sybil01,0,5,5,0.0,0.2,0.2,0.6,2.3219,5,49.98,1134.2,53.62,1.0,True
Node038_Sybil01,5,0,2,0.0,0.8,0.0,0.0,0.7219,5,20.68,1537.4,55.4,1.0,True
Node032,5,0,5,0.0,0.2,0.2,0.4,2.3219,4,196.35,1337.8,82.42,1.0,False
Node048_Sybil01,0,5,5,0.00042,0.2,0.2,0.2,2.3219,5,120.0,730.6,68.95,1.0,True
Node022,3,2,5,0.0,0.2,0.2,0.0,2.3219,5,168.03,1145.2,74.34,1.0,False
Node022,5,0,4,0.0,0.4,0.0,0.4,1.9219,5,200.8,1024.2,77.75,1.0,False
Node032,5,0,4,0.0,0.4,0.0,0.6,1.9219,5,213.68,1076.4,86.54,1.0,False
Node008_Sybil01,0,5,4,0.0,0.4,0.2,0.4,1.9219,4,79.42,1284.0,56.22,1.0,True
Node002,1,4,5,0.00088,0.2,0.0,0.2,2.3219,4,65.37,1413.2,70.62,1.0,False
Node032,5,0,5,0.0,0.2,0.0,0.4,2.3219,5,187.51,1352.2,79.3,1.0,False
Node012,2,3,3,0.00165,0.4,0.0,0.0,1.5219,5,144.74,1134.4,65.81,1.0,False
Node048_Sybil01,0,5,4,0.0,0.4,0.2,0.4,1.9219,5,42.5,1039.4,52.54,1.0,True
Node038_Sybil01,5,0,2,0.0,0.6,0.0,0.0,0.971,5,11.63,903.0,49.89,1.0,True
Node038_Sybil01,2,3,3,0.00111,0.6,0.2,0.2,1.371,5,40.68,644.2,57.97,1.0,True
Node045_Sybil00,1,4,4,0.02494,0.4,0.6,0.0,1.9219,5,118.81,1463.2,76.85,1.0,True
Node008_Sybil01,5,0,1,0.0,1.0,1.0,0.0,0.0,5,30.24,1564.8,51.59,1.0,True
Node035_Sybil00,4,1,2,0.00087,0.8,0.8,0.0,0.7219,5,40.83,1062.0,59.28,1.0,True
Node012,1,4,4,0.0,0.4,0.2,0.4,1.9219,5,149.78,873.4,81.09,1.0,False
Node018_Sybil01,5,0,1,0.0,1.0,1.0,0.0,0.0,5,30.49,1258.2,53.72,1.0,True
Node032,1,4,4,0.00123,0.4,0.2,0.4,1.9219,4,95.55,942.6,67.3,1.0,False
Node012,3,2,4,0.00068,0.4,0.0,0.4,1.9219,5,159.45,858.0,76.12,1.0,False
Node045_Sybil00,0,5,3,0.00044,0.4,0.0,0.2,1.5219,5,18.44,981.0,51.93,1.0,True
Node032,0,5,4,0.02944,0.4,0.4,0.4,1.9219,5,79.5,1181.2,62.49,1.0,False
Node005_Sybil00,2,3,3,0.00054,0.6,0.6,0.4,1.371,5,82.91,1525.4,63.25,1.0,True
Node032,1,4,4,0.00046,0.4,0.2,0.4,1.9219,5,96.5,872.8,63.73,1.0,False
Node038_Sybil01,5,0,2,0.0,0.6,0.0,0.0,0.971,5,26.92,621.0,51.81,1.0,True
Node012,5,0,4,0.0,0.4,0.2,0.0,1.9219,5,222.17,860.2,79.43,1.0,False
Node042,3,2,5,0.00122,0.2,0.0,0.6,2.3219,5,212.55,1067.6,74.05,1.0,False
Node002,5,0,5,0.0,0.2,0.2,0.4,2.3219,4,210.92,735.6,83.04,1.0,False
Node025_Sybil00,5,0,1,0.0,1.0,1.0,0.0,0.0,5,16.72,1203.4,52.09,1.0,True
Node002,1,4,4,0.02254,0.4,0.4,0.0,1.9219,5,128.5,941.0,63.59,1.0,False
Node002,5,0,4,0.0,0.4,0.0,0.6,1.9219,5,196.41,974.4,76.09,1.0,False
Node032,1,4,4,0.0,0.4,0.2,0.4,1.9219,5,72.56,1340.8,56.84,1.0,False
Node028_Sybil01,5,0,2,0.0,0.6,0.0,1.0,0.971,5,26.79,1258.8,44.07,1.0,True
Node038_Sybil01,0,5,4,0.02755,0.4,0.4,0.4,1.9219,5,105.94,1245.8,66.25,1.0,True
Node042,5,0,5,0.0,0.2,0.0,0.2,2.3219,5,167.55,1099.4,86.87,1.0,False
Node002,5,0,4,0.0,0.4,0.4,0.0,1.9219,5,213.38,1305.8,74.45,1.0,False
Node032,5,0,5,0.0,0.2,0.2,0.0,2.3219,5,211.09,755.4,82.47,1.0,False
Node012,0,5,3,0.0,0.4,0.2,0.8,1.5219,5,29.85,1165.0,48.71,1.0,False
Node038_Sybil01,4,1,3,0.0,0.4,0.2,0.0,1.5219,5,24.76,1292.6,47.04,1.0,True
Node038_Sybil01,2,3,4,0.00044,0.4,0.2,0.4,1.9219,5,28.87,931.2,52.88,1.0,True
Node015_Sybil00,5,0,2,0.0,0.6,0.0,0.0,0.971,5,23.01,1302.4,49.0,1.0,True
Node002,4,1,5,0.0,0.2,0.2,0.2,2.3219,5,184.89,1075.2,72.37,1.0,False
Node025_Sybil00,2,3,3,0.0,0.6,0.6,0.2,1.371,5,75.07,1824.0,56.53,1.0,True
Node002,0,5,3,0.00144,0.6,0.0,0.2,1.371,4,80.59,1298.8,50.39,1.0,False
Node015_Sybil00,1,4,3,0.0013,0.6,0.6,0.0,1.371,5,22.98,1090.8,48.08,1.0,True
Node002,3,2,5,0.00087,0.2,0.2,0.4,2.3219,5,166.01,1126.2,66.42,1.0,False
Node045_Sybil00,2,3,2,0.02793,0.8,0.8,0.0,0.7219,5,70.22,1159.2,52.1,1.0,True
Node045_Sybil00,0,5,4,0.00113,0.4,0.4,0.2,1.9219,5,99.82,1214.8,60.0,1.0,True
Node032,3,2,5,0.0,0.2,0.0,0.2,2.3219,5,182.33,1342.6,73.69,1.0,False
Node022,2,3,4,0.0013,0.4,0.0,0.2,1.9219,4,111.36,1261.4,61.75,1.0,False
Node015_Sybil00,5,0,2,0.0,0.6,0.0,0.0,0.971,5,26.11,1130.4,50.46,1.0,True
Node048_Sybil01,5,0,2,0.0,0.6,0.0,0.0,0.971,5,26.33,1082.2,51.18,1.0,True
Node042,0,5,3,0.02764,0.6,0.2,0.0,1.371,5,61.88,872.6,47.25,1.0,False
Node042,2,3,5,0.02803,0.2,0.0,0.2,2.3219,5,126.05,1203.8,69.08,1.0,False
Node028_Sybil01,0,5,5,0.03004,0.2,0.0,0.2,2.3219,5,72.72,1526.4,62.19,1.0,True
Node038_Sybil01,3,2,4,0.0013,0.4,0.2,0.2,1.9219,5,32.23,1063.2,47.26,1.0,True
Node035_Sybil00,5,0,1,0.0,1.0,1.0,0.0,0.0,5,17.54,1121.4,51.94,1.0,True
Node045_Sybil00,4,1,2,0.0,0.8,0.8,0.2,0.7219,5,23.58,1237.4,53.87,1.0,True
Node005_Sybil00,1,4,3,0.00083,0.4,0.6,0.0,1.5219,5,66.99,1103.4,69.38,1.0,True
Node012,5,0,5,0.0,0.2,0.0,0.4,2.3219,5,163.3,1825.8,85.73,1.0,False
Node012,4,1,4,0.00085,0.4,0.2,0.6,1.9219,5,144.59,478.8,68.43,1.0,False
Node002,2,3,5,0.0261,0.2,0.0,0.2,2.3219,5,130.28,866.4,63.94,1.0,False
Node002,0,5,5,0.0005,0.2,0.0,0.4,2.3219,5,139.62,1360.6,64.91,1.0,False
Node012,3,2,5,0.00043,0.2,0.4,0.2,2.3219,5,179.3,1321.2,66.42,1.0,False
Node035_Sybil00,5,0,1,0.0,1.0,1.0,0.0,0.0,5,21.32,979.4,56.85,1.0,True
Node032,0,5,4,0.0,0.4,0.4,0.2,1.9219,5,118.12,942.4,59.44,1.0,False
Node048_Sybil01,5,0,2,0.0,0.6,0.0,0.0,0.971,5,19.48,1062.0,39.55,1.0,True
Node032,0,5,3,0.00071,0.4,0.0,0.6,1.5219,5,27.22,806.0,50.05,1.0,False
Node018_Sybil01,0,5,5,0.00047,0.2,0.2,0.6,2.3219,5,91.72,1181.6,67.85,1.0,True
Node012,5,0,5,0.0,0.2,0.6,0.0,2.3219,5,241.41,1079.6,77.47,1.0,False
Node048_Sybil01,0,5,4,0.0,0.4,0.0,0.4,1.9219,5,82.79,795.8,64.02,1.0,True
Node012,2,3,3,0.0005,0.4,0.0,0.2,1.5219,5,132.99,965.2,63.94,1.0,False
Node008_Sybil01,0,5,3,0.0007,0.6,0.2,0.6,1.371,5,89.41,1323.8,66.14,1.0,True
Node022,5,0,5,0.0,0.2,0.2,0.4,2.3219,5,173.84,1069.2,70.84,1.0,False
Node012,1,4,3,0.02682,0.6,0.0,0.2,1.371,5,124.92,1148.0,75.65,1.0,False
Node022,4,1,5,0.00127,0.2,0.2,0.2,2.3219,5,144.09,1056.8,64.63,1.0,False
Node025_Sybil00,5,0,1,0.0,1.0,1.0,0.0,0.0,5,26.74,1124.8,43.26,1.0,True
Node035_Sybil00,5,0,1,0.0,1.0,1.0,0.0,0.0,5,23.84,999.8,46.58,1.0,True
Node008_Sybil01,4,1,2,0.0,0.8,0.8,0.0,0.7219,5,23.56,918.4,56.47,1.0,True
Node025_Sybil00,1,4,4,0.0,0.4,0.4,0.2,1.9219,5,67.63,1255.2,44.0,1.0,True
Node028_Sybil01,5,0,2,0.0,0.8,0.0,1.0,0.7219,5,37.85,1100.0,60.1,1.0,True
Node035_Sybil00,1,4,3,0.0013,0.4,0.4,0.0,1.5219,5,28.72,1023.6,49.4,1.0,True
Node025_Sybil00,1,4,3,0.02734,0.6,0.6,0.0,1.371,4,106.19,858.6,70.0,1.0,True
Node022,2,3,5,0.0,0.2,0.0,0.6,2.3219,5,127.32,759.0,66.57,1.0,False
Node002,4,1,4,0.0,0.4,0.0,0.0,1.9219,5,195.67,823.2,73.68,1.0,False
Node012,3,2,5,0.0,0.2,0.2,0.0,2.3219,5,158.37,1150.4,69.55,1.0,False
Node025_Sybil00,2,3,4,0.0,0.4,0.4,0.4,1.9219,5,94.46,1108.0,47.84,1.0,True
Node035_Sybil00,5,0,1,0.0,1.0,1.0,0.0,0.0,4,25.86,1118.4,51.95,1.0,True
Node008_Sybil01,0,5,4,0.0,0.4,0.4,0.2,1.9219,5,61.71,1195.6,60.28,1.0,True
Node048_Sybil01,4,1,3,0.0,0.6,0.0,0.2,1.371,5,31.28,1522.4,47.89,1.0,True
Node042,0,5,3,0.00042,0.4,0.4,0.4,1.5219,5,75.95,887.8,57.16,1.0,False
Node032,3,2,5,0.00079,0.2,0.0,0.2,2.3219,5,97.47,1304.6,72.08,1.0,False
Node012,2,3,5,0.0,0.2,0.4,0.4,2.3219,5,86.6,1299.2,64.76,1.0,False
Node022,1,4,5,0.00084,0.2,0.2,0.6,2.3219,5,107.36,1187.4,60.51,1.0,False
Node012,0,5,4,0.0011,0.4,0.2,0.4,1.9219,5,55.49,1573.2,54.61,1.0,False
Node012,5,0,5,0.0,0.2,0.2,0.6,2.3219,5,188.11,850.8,88.9,1.0,False
Node018_Sybil01,1,4,3,0.02975,0.6,0.6,0.2,1.371,5,54.33,1053.4,49.24,1.0,True
Node045_Sybil00,1,4,4,0.00087,0.4,0.4,0.2,1.9219,5,26.27,876.6,52.07,1.0,True
Node018_Sybil01,0,5,3,0.0285,0.6,0.2,0.2,1.371,5,23.96,969.2,57.23,1.0,True
Node008_Sybil01,5,0,1,0.0,1.0,1.0,0.0,0.0,5,25.99,720.2,45.73,1.0,True
Node038_Sybil01,2,3,4,0.00083,0.4,0.0,0.4,1.9219,5,73.63,1334.6,65.74,1.0,True
Node025_Sybil00,3,2,2,0.00086,0.8,0.8,0.0,0.7219,5,24.32,1317.6,37.41,1.0,True
Node022,5,0,4,0.0,0.4,0.0,0.6,1.9219,4,199.39,1408.6,88.89,1.0,False
Node028_Sybil01,3,2,2,0.0013,0.8,0.2,0.8,0.7219,5,89.34,1346.2,67.54,1.0,True
Node042,0,5,4,0.0013,0.4,0.0,0.6,1.9219,5,80.93,1500.4,56.83,1.0,False
Node002,1,4,4,0.0273,0.4,0.2,0.2,1.9219,5,138.73,1027.6,65.02,1.0,False
Node018_Sybil01,0,5,3,0.02419,0.4,0.0,0.4,1.5219,5,57.12,1291.2,55.28,1.0,True
Node048_Sybil01,5,0,2,0.0,0.6,0.0,0.0,0.971,5,31.66,1335.2,53.9,1.0,True
Node002,1,4,5,0.0007,0.2,0.2,0.2,2.3219,5,99.63,950.6,50.73,1.0,False
Node035_Sybil00,1,4,4,0.0277,0.4,0.2,0.2,1.9219,5,29.46,845.2,52.09,1.0,True
Node042,3,2,3,0.0,0.6,0.6,0.0,1.371,5,168.8,1329.2,76.89,1.0,False
Node002,5,0,3,0.0,0.6,0.6,0.0,1.371,5,236.52,1360.2,82.64,1.0,False
Node022,3,2,5,0.0,0.2,0.4,0.4,2.3219,5,159.24,1428.2,76.62,1.0,False
Node032,0,5,4,0.0005,0.4,0.0,0.2,1.9219,4,113.89,1116.6,50.97,1.0,False
Node042,2,3,3,0.02438,0.4,0.0,0.6,1.5219,5,139.36,752.6,66.57,1.0,False
Node008_Sybil01,5,0,1,0.0,1.0,1.0,0.0,0.0,5,25.84,1383.2,46.66,1.0,True
Node015_Sybil00,1,4,4,0.02961,0.4,0.2,0.2,1.9219,5,20.53,845.4,54.98,1.0,True
Node045_Sybil00,1,4,4,0.0,0.4,0.4,0.2,1.9219,5,86.76,1144.8,53.4,1.0,True
Node028_Sybil01,5,0,2,0.0,0.6,0.0,1.0,0.971,5,28.76,935.0,54.12,1.0,True
Node028_Sybil01,5,0,2,0.0,0.6,0.0,1.0,0.971,5,30.18,937.0,56.52,1.0,True
Node042,5,0,3,0.0,0.6,0.0,0.2,1.371,5,240.76,1396.8,82.93,1.0,False
Node045_Sybil00,0,5,3,0.0,0.6,0.6,0.2,1.371,5,44.5,1169.6,63.96,1.0,True
Node035_Sybil00,3,2,3,0.00087,0.6,0.6,0.4,1.371,5,18.71,1027.8,48.16,1.0,True
Node002,0,5,3,0.00044,0.6,0.0,0.6,1.371,5,152.52,770.2,78.34,1.0,False
Node012,0,5,5,0.02352,0.2,0.4,0.6,2.3219,5,95.65,754.8,72.77,1.0,False
Node022,0,5,4,0.02405,0.4,0.2,0.0,1.9219,5,75.42,787.0,59.0,1.0,False
Node048_Sybil01,5,0,2,0.0,0.6,0.0,0.0,0.971,5,26.47,1186.8,45.44,1.0,True
Node032,2,3,4,0.02586,0.4,0.2,0.4,1.9219,5,133.6,1471.0,55.25,1.0,False
Node042,5,0,4,0.0,0.4,0.6,0.2,1.9219,5,204.81,1382.6,81.81,1.0,False
Node018_Sybil01,0,5,5,0.0,0.2,0.4,0.4,2.3219,5,52.82,1181.0,54.44,1.0,True
Node042,5,0,5,0.0,0.2,0.2,0.2,2.3219,4,180.94,839.6,74.22,1.0,False
Node008_Sybil01,0,5,4,0.0,0.4,0.0,0.4,1.9219,5,54.25,1161.2,60.45,1.0,True
Node018_Sybil01,0,5,5,0.02794,0.2,0.4,0.0,2.3219,5,133.8,1155.2,71.01,1.0,True
Node048_Sybil01,4,1,3,0.02872,0.4,0.2,0.0,1.5219,5,39.59,768.0,45.25,1.0,True
Node025_Sybil00,4,1,1,0.0,1.0,1.0,0.0,0.0,5,30.53,572.2,59.92,1.0,True
Node002,4,1,4,0.00042,0.4,0.2,0.2,1.9219,5,217.32,1088.6,81.8,1.0,False
Node028_Sybil01,5,0,2,0.0,0.6,0.0,1.0,0.971,5,39.1,847.0,45.97,1.0,True
Node022,1,4,4,0.00118,0.4,0.4,0.4,1.9219,5,97.49,661.8,60.3,1.0,False
Node038_Sybil01,0,5,3,0.0007,0.6,0.6,0.2,1.371,5,138.98,962.0,63.55,1.0,True
