node_id,sent_total,received_total,protocol_diversity,message_burstiness,dominant_protocol_ratio,mqtt_ratio,discovery_ratio,protocol_entropy,unique_peers,avg_latency,avg_msg_size,avg_energy,avg_enr_similarity,latency_spike_ratio,energy_variance,peer_overlap_ratio,severity
Node000,5,0,5,0.0,0.2,0.6,0.2,2.3219,5,236.77,1041.4,78.71,1.0,0.6,127.2083,1.0,0
Node000,3,2,4,0.00096,0.4,0.4,0.0,1.9219,5,188.48,1192.2,79.01,1.0,0.2,101.5466,1.0,0
Node000,0,5,4,0.00061,0.4,0.2,0.2,1.9219,5,175.44,1304.2,72.44,1.0,0.2,557.6104,1.0,0
Node000,0,5,5,0.00042,0.2,0.4,0.2,2.3219,5,55.53,1272.6,45.21,1.0,0.0,83.3695,1.0,3
Node000,2,3,4,0.00961,0.4,0.0,0.2,1.9219,4,86.57,1434.2,69.23,1.0,0.0,497.978,0.8,5
Node000,5,0,5,0.0,0.2,0.4,0.4,2.3219,5,250.81,1166.4,76.03,1.0,0.6,181.9301,1.0,0
Node000,3,2,4,0.00287,0.4,0.0,0.4,1.9219,5,158.87,1003.4,77.42,1.0,0.0,262.9366,1.0,0
Node000,0,5,4,0.00067,0.4,0.2,0.2,1.9219,5,36.42,1549.4,38.73,1.0,0.0,20.8789,1.0,3
Node000,5,0,4,0.0,0.4,0.2,0.4,1.9219,5,209.77,1090.8,82.81,1.0,0.0,77.6521,1.0,0
Node000,5,0,5,0.0,0.2,0.2,0.0,2.3219,5,239.03,982.2,80.98,1.0,0.6,38.6241,1.0,0
Node000,0,5,4,0.00074,0.4,0.0,0.6,1.9219,5,232.05,1417.6,82.22,1.0,0.4,68.0645,1.0,0
Node000,1,4,3,0.01111,0.6,0.8,0.0,1.371,5,68.65,1046.6,57.49,1.0,0.0,252.8819,1.0,8
Node000,5,0,5,0.0,0.2,0.4,0.0,2.3219,5,197.1,1089.4,77.96,1.0,0.2,208.2354,1.0,0
Node000,4,1,4,0.00175,0.4,0.0,0.2,1.9219,5,219.87,1082.2,83.47,1.0,0.4,118.5159,1.0,0
Node000,0,5,3,0.00309,0.6,0.4,0.0,1.371,5,38.23,1272.2,52.42,1.0,0.0,41.0918,1.0,3
Node000,2,3,5,0.00914,0.2,0.4,0.0,2.3219,5,73.58,1102.6,66.88,1.0,0.0,393.026,1.0,10
Node000,5,0,5,0.0,0.2,0.2,0.4,2.3219,5,227.65,1421.8,76.04,1.0,0.6,81.257,1.0,0
Node000,3,2,4,0.00051,0.4,0.2,0.4,1.9219,5,227.05,552.2,82.3,1.0,0.2,120.3994,1.0,0
Node000,0,5,3,0.0026,0.4,0.8,0.0,1.5219,5,96.54,903.8,63.26,1.0,0.0,584.3626,1.0,0
Node000,0,5,4,0.00067,0.4,0.2,0.4,1.9219,5,44.28,1247.6,52.99,1.0,0.0,184.8629,1.0,5
Node107_S5,0,5,5,0.0005,0.2,0.0,0.2,2.3219,5,178.57,1111.4,79.39,1.0,0.4,156.7025,1.0,0
Node107_S5,1,4,5,0.00106,0.2,0.2,0.2,2.3219,5,122.16,762.2,67.2,1.0,0.2,409.9126,1.0,0
Node107_S5,5,0,4,0.0,0.4,0.4,0.0,1.9219,5,47.11,943.6,47.16,1.0,0.0,53.7169,1.0,5
Node107_S5,4,1,3,0.00043,0.6,0.8,0.0,1.371,5,35.24,1228.6,57.42,1.0,0.0,96.2831,1.0,5
Node107_S5,0,5,5,0.01248,0.2,0.2,0.6,2.3219,5,86.7,1046.8,69.24,1.0,0.0,135.5835,1.0,8
Node107_S5,0,5,5,0.0005,0.2,0.2,0.2,2.3219,5,222.16,1021.8,77.93,1.0,0.4,71.1559,1.0,0
Node107_S5,3,2,5,0.00206,0.2,0.4,0.0,2.3219,5,35.59,1074.6,50.83,1.0,0.0,118.8828,1.0,3
Node107_S5,5,0,3,0.0,0.4,0.4,0.0,1.5219,5,51.04,500.4,46.71,1.0,0.0,136.2683,1.0,5
Node107_S5,2,3,4,0.00118,0.4,0.4,0.0,1.9219,5,28.7,1167.6,53.64,1.0,0.0,136.323,1.0,5
Node107_S5,0,5,3,0.01071,0.4,0.4,0.0,1.5219,5,76.1,963.0,64.3,1.0,0.0,30.9795,1.0,8
Node107_S5,3,2,5,0.00351,0.2,0.6,0.2,2.3219,5,76.28,1243.0,48.59,1.0,0.0,125.8189,1.0,0
Node107_S5,5,0,3,0.0,0.6,0.8,0.0,1.371,5,39.06,596.6,47.41,1.0,0.0,171.1289,1.0,5
Node107_S5,2,3,5,0.01117,0.2,0.4,0.2,2.3219,5,92.69,1451.8,55.84,1.0,0.2,226.0969,1.0,5
Node107_S5,0,5,3,0.00174,0.4,0.4,0.2,1.5219,5,94.89,733.2,59.83,1.0,0.0,492.9856,1.0,0
Node107_S5,4,1,5,0.00087,0.2,0.6,0.0,2.3219,5,41.64,738.0,45.74,1.0,0.0,75.5683,1.0,5
Node107_S5,5,0,3,0.0,0.4,0.4,0.0,1.5219,5,39.89,1255.8,53.24,1.0,0.0,144.4307,1.0,5
Node107_S5,1,4,5,0.00778,0.2,0.2,0.2,2.3219,5,128.14,1140.0,76.12,1.0,0.2,165.5184,1.0,5
Node107_S5,1,4,4,0.00225,0.4,0.2,0.4,1.9219,4,40.59,1059.8,46.75,1.0,0.0,210.023,0.8,0
Node107_S5,5,0,2,0.0,0.6,0.6,0.0,0.971,5,45.45,1210.0,46.04,1.0,0.0,30.6973,1.0,5
Node107_S5,4,1,3,0.0,0.4,0.8,0.0,1.5219,5,27.93,1292.0,50.26,1.0,0.0,41.4397,1.0,5
Node107_S5,2,3,5,0.01232,0.2,0.4,0.2,2.3219,5,25.99,1113.4,46.18,1.0,0.0,64.5922,1.0,8
Node107_S5,5,0,2,0.0,0.6,0.0,0.0,0.971,5,43.11,1149.0,51.92,1.0,0.0,196.8282,1.0,5
Node107_S5,3,2,4,0.002,0.4,0.4,0.0,1.9219,5,31.49,1131.0,50.87,1.0,0.0,38.3091,1.0,5
Node107_S5,3,2,3,0.00563,0.6,0.8,0.2,1.371,5,87.92,923.8,71.68,1.0,0.0,290.7871,1.0,0
Node107_S5,5,0,4,0.0,0.4,0.8,0.0,1.9219,5,39.17,452.6,48.15,1.0,0.0,167.8117,1.0,5
Node107_S5,2,3,5,0.01216,0.2,0.4,0.4,2.3219,5,92.61,1238.2,49.56,1.0,0.0,224.8277,1.0,5
Node107_S5,2,3,4,0.00075,0.4,0.2,0.0,1.9219,5,50.2,961.6,57.22,1.0,0.0,41.9026,1.0,3
Node107_S5,5,0,3,0.0,0.4,0.2,0.0,1.5219,5,41.26,1308.6,48.94,1.0,0.0,138.3884,1.0,5
Node107_S5,3,2,4,0.01208,0.4,0.2,0.0,1.9219,5,92.01,1004.8,52.95,1.0,0.2,135.8363,1.0,5
Node107_S5,0,5,4,0.00118,0.4,0.6,0.2,1.9219,5,116.68,1248.0,61.86,1.0,0.0,373.7784,1.0,0
Node107_S5,3,2,4,0.00173,0.4,0.4,0.4,1.9219,5,41.43,1519.4,50.93,1.0,0.0,150.1565,1.0,5
Node107_S5,5,0,4,0.0,0.4,0.2,0.0,1.9219,5,34.76,1394.4,56.04,1.0,0.0,65.1874,1.0,5
Node107_S5,2,3,5,0.00177,0.2,0.2,0.2,2.3219,5,35.83,1213.0,45.25,1.0,0.0,178.547,1.0,5
Node107_S5,1,4,5,0.00181,0.2,0.4,0.2,2.3219,5,76.52,1158.2,69.95,1.0,0.0,466.7157,1.0,0
Node107_S5,5,0,3,0.0,0.4,0.4,0.0,1.5219,5,33.93,1680.2,53.1,1.0,0.0,32.3512,1.0,5
Node107_S5,4,1,4,0.00213,0.4,0.8,0.0,1.9219,5,32.08,604.6,43.04,1.0,0.0,97.4726,1.0,5
Node107_S5,0,5,5,0.00891,0.2,0.4,0.0,2.3219,5,64.65,1139.0,42.89,1.0,0.0,144.6311,1.0,8
Node107_S5,0,5,5,0.00262,0.2,0.2,0.4,2.3219,5,83.23,725.0,55.43,1.0,0.0,72.7871,1.0,0
Node107_S5,4,1,5,0.00065,0.2,0.6,0.0,2.3219,5,54.28,1119.2,53.38,1.0,0.0,167.7667,1.0,5
Node107_S5,5,0,2,0.0,0.6,0.4,0.0,0.971,5,45.48,909.6,44.3,1.0,0.0,61.1038,1.0,5
Node107_S5,1,4,3,0.00953,0.6,0.6,0.0,1.371,4,94.83,1390.4,67.34,1.0,0.0,474.8095,0.8,5
Node107_S5,3,2,4,0.0022,0.4,0.0,0.0,1.9219,5,39.27,1046.4,46.54,1.0,0.0,27.671,1.0,3
Node107_S5,5,0,4,0.0,0.4,0.6,0.0,1.9219,4,45.27,1053.8,57.76,1.0,0.0,119.1358,0.8,5
Node107_S5,2,3,5,0.01154,0.2,0.2,0.2,2.3219,5,77.92,1416.0,57.69,1.0,0.2,440.2249,1.0,5
Node107_S5,2,3,5,0.00139,0.2,0.2,0.0,2.3219,5,63.54,767.4,64.0,1.0,0.0,205.4653,1.0,0
Node107_S5,5,0,4,0.0,0.4,0.2,0.0,1.9219,5,44.23,1086.4,45.24,1.0,0.0,83.8223,1.0,5
Node107_S5,3,2,2,0.00157,0.6,1.0,0.0,0.971,5,50.19,1015.8,55.38,1.0,0.0,116.4208,1.0,5
Node107_S5,0,5,4,0.00129,0.4,0.2,0.4,1.9219,5,187.24,905.0,78.44,1.0,0.2,154.745,1.0,0
Node107_S5,1,4,4,0.00113,0.4,0.4,0.2,1.9219,5,34.75,1092.2,43.72,1.0,0.0,29.3752,1.0,3
Node107_S5,5,0,4,0.0,0.4,0.6,0.0,1.9219,5,42.09,883.4,51.07,1.0,0.0,151.0033,1.0,5
Node107_S5,4,1,4,0.00047,0.4,0.6,0.0,1.9219,5,54.17,1250.0,51.95,1.0,0.0,74.6431,1.0,5
Node107_S5,0,5,4,0.01157,0.4,0.6,0.2,1.9219,5,57.07,1366.0,53.93,1.0,0.0,116.0552,1.0,8
Node107_S5,0,5,4,0.00074,0.4,0.4,0.2,1.9219,5,33.36,1434.4,44.45,1.0,0.0,132.4,1.0,3
Node107_S5,5,0,3,0.0,0.6,0.8,0.0,1.371,5,28.39,997.4,48.78,1.0,0.0,100.5763,1.0,5
Node107_S5,5,0,3,0.0,0.4,0.2,0.0,1.5219,5,50.45,672.0,51.14,1.0,0.0,162.1116,1.0,5
Node166_S10,0,5,5,0.00109,0.2,0.2,0.4,2.3219,5,164.51,1454.8,78.12,1.0,0.0,476.0915,1.0,0
Node166_S10,2,3,5,0.00322,0.2,0.2,0.4,2.3219,5,29.07,1222.4,49.65,1.0,0.0,114.7517,1.0,5
Node166_S10,5,0,3,0.0,0.4,0.0,0.4,1.5219,5,31.74,1114.4,49.35,1.0,0.0,163.4027,1.0,10
Node166_S10,3,2,4,0.01106,0.4,0.0,0.6,1.9219,5,105.91,1194.2,53.44,1.0,0.2,373.6367,1.0,10
Node166_S10,0,5,4,0.00193,0.4,0.2,0.0,1.9219,5,126.5,1054.8,69.89,1.0,0.2,127.4828,1.0,0
Node166_S10,0,5,4,0.00087,0.4,0.2,0.4,1.9219,4,29.24,1367.6,48.02,1.0,0.0,91.3338,0.8,3
Node166_S10,0,5,3,3e-05,0.4,0.0,0.4,1.5219,5,30.83,1028.0,48.09,1.0,0.0,32.0855,1.0,8
Node166_S10,3,2,3,0.00043,0.4,0.2,0.4,1.5219,5,29.86,1272.2,53.72,1.0,0.0,129.6407,1.0,10
Node166_S10,5,0,3,0.00044,0.6,0.0,0.6,1.371,5,29.97,1107.0,49.63,1.0,0.0,144.6424,1.0,10
Node166_S10,2,3,4,0.00914,0.4,0.4,0.0,1.9219,5,67.84,1318.6,56.19,1.0,0.0,186.9871,1.0,10
Node166_S10,0,5,3,0.00086,0.6,0.8,0.2,1.371,5,28.26,885.8,50.96,1.0,0.0,137.6373,1.0,8
Node166_S10,3,2,3,0.00043,0.6,0.2,0.0,1.371,5,24.94,1733.0,55.63,1.0,0.0,76.5179,1.0,10
Node166_S10,5,0,3,0.0,0.4,0.0,0.4,1.5219,5,19.23,1203.8,58.38,1.0,0.0,76.438,1.0,10
Node166_S10,2,3,4,0.01088,0.4,0.4,0.4,1.9219,4,53.99,713.0,55.1,1.0,0.0,471.7929,0.8,10
Node166_S10,1,4,2,0.00129,0.8,0.0,0.8,0.7219,5,33.84,1200.6,47.3,1.0,0.0,153.4334,1.0,3
Node166_S10,5,0,3,0.0,0.4,0.0,0.4,1.5219,5,29.9,1311.0,50.26,1.0,0.0,85.8549,1.0,10
Node166_S10,4,1,3,0.00955,0.6,0.0,0.0,1.371,5,76.14,1118.4,53.56,1.0,0.2,50.5791,1.0,10
Node166_S10,0,5,3,0.00178,0.4,0.4,0.4,1.5219,5,111.23,1049.4,53.91,1.0,0.2,140.6854,1.0,0
Node166_S10,3,2,2,0.00185,0.8,0.0,0.8,0.7219,4,26.35,1079.2,43.89,1.0,0.0,164.1285,0.8,8
Node166_S10,5,0,3,0.00043,0.4,0.0,0.4,1.5219,5,27.11,1086.0,55.11,1.0,0.0,130.1252,1.0,10
Node166_S10,2,3,5,0.00843,0.2,0.4,0.2,2.3219,5,117.96,1128.4,66.84,1.0,0.0,487.883,1.0,10
Node166_S10,0,5,4,0.00074,0.4,0.4,0.0,1.9219,5,102.91,1030.6,60.3,1.0,0.2,201.609,1.0,0
Node166_S10,3,2,5,0.00244,0.2,0.4,0.2,2.3219,5,30.36,1142.6,44.45,1.0,0.0,149.918,1.0,5
Node166_S10,5,0,2,0.0,0.8,0.0,0.8,0.7219,5,28.19,930.8,40.5,1.0,0.0,39.5775,1.0,10
Node166_S10,2,3,5,0.01026,0.2,0.0,0.4,2.3219,5,80.33,614.2,51.29,1.0,0.0,278.3273,1.0,10
Node166_S10,1,4,5,0.00211,0.2,0.2,0.2,2.3219,4,35.64,1253.2,51.35,1.0,0.0,118.8096,0.8,5
Node166_S10,5,0,1,0.0,1.0,0.0,0.0,0.0,5,21.58,1222.0,51.05,1.0,0.0,68.491,1.0,10
Node166_S10,4,1,4,0.00968,0.4,0.2,0.2,1.9219,5,53.96,916.6,55.52,1.0,0.0,511.3202,1.0,10
Node166_S10,0,5,5,0.00139,0.2,0.2,0.2,2.3219,5,143.58,626.6,68.36,1.0,0.2,324.6972,1.0,0
Node166_S10,0,5,3,0.00148,0.6,0.8,0.0,1.371,5,43.8,1068.6,47.77,1.0,0.0,85.1114,1.0,5
Node166_S10,4,1,3,0.00216,0.4,0.0,0.2,1.5219,5,33.29,921.4,51.98,1.0,0.0,35.3404,1.0,8
Node166_S10,5,0,3,0.0,0.6,0.0,0.2,1.371,5,32.95,1044.4,47.17,1.0,0.0,104.5268,1.0,10
Node166_S10,1,4,4,0.01039,0.4,0.2,0.2,1.9219,4,143.84,1026.0,65.76,1.0,0.2,803.5042,0.8,10
Node166_S10,0,5,4,0.00119,0.4,0.2,0.2,1.9219,5,47.14,1130.6,45.96,1.0,0.0,136.5654,1.0,5
Node166_S10,3,2,4,0.00084,0.4,0.4,0.0,1.9219,5,26.55,1087.0,51.17,1.0,0.0,144.6634,1.0,10
Node166_S10,5,0,1,0.0,1.0,0.0,1.0,0.0,5,22.46,786.4,45.56,1.0,0.0,132.0075,1.0,10
Node166_S10,2,3,4,0.0101,0.4,0.0,0.2,1.9219,5,120.9,741.2,68.96,1.0,0.2,214.6363,1.0,10
Node166_S10,0,5,3,0.00045,0.6,0.2,0.2,1.371,5,111.38,1028.4,66.56,1.0,0.2,43.749,1.0,0
Node166_S10,0,5,3,0.00277,0.6,0.6,0.2,1.371,5,20.29,895.2,49.17,1.0,0.0,71.9074,1.0,5
Node166_S10,3,2,3,0.00114,0.4,0.0,0.4,1.5219,5,25.83,1343.6,48.57,1.0,0.0,111.4298,1.0,8
Node166_S10,5,0,3,0.00043,0.6,0.0,0.2,1.371,5,23.58,969.0,46.57,1.0,0.0,34.5723,1.0,10
Node166_S10,2,3,4,0.00861,0.4,0.0,0.2,1.9219,5,97.17,1149.6,68.77,1.0,0.0,387.1864,1.0,10
Node166_S10,1,4,3,0.00313,0.4,0.4,0.0,1.5219,5,38.53,812.0,58.61,1.0,0.0,17.1665,1.0,3
Node166_S10,5,0,3,0.0,0.6,0.0,0.2,1.371,5,26.58,1077.4,52.35,1.0,0.0,116.0626,1.0,10
Node166_S10,4,1,4,0.01078,0.4,0.0,0.2,1.9219,4,66.31,1469.0,50.63,1.0,0.0,85.9088,0.8,10
Node166_S10,0,5,5,0.00239,0.2,0.2,0.4,2.3219,5,163.13,597.6,74.79,1.0,0.0,215.3678,1.0,0
Node166_S10,0,5,3,0.0005,0.4,0.6,0.0,1.5219,5,36.94,1235.4,55.41,1.0,0.0,68.569,1.0,8
Node166_S10,4,1,3,0.00135,0.4,0.0,0.6,1.5219,5,24.11,1454.8,40.71,1.0,0.0,67.7512,1.0,8
Node166_S10,5,0,3,0.00043,0.4,0.0,0.4,1.5219,5,36.52,1033.0,54.74,1.0,0.0,171.2567,1.0,10
Node166_S10,1,4,5,0.01144,0.2,0.2,0.2,2.3219,5,152.18,1329.6,72.4,1.0,0.0,232.7522,1.0,10
Node166_S10,1,4,4,0.00269,0.4,0.2,0.4,1.9219,5,60.6,766.0,52.41,1.0,0.0,81.5777,1.0,0
Node166_S10,5,0,2,0.0,0.6,0.0,0.4,0.971,4,22.77,1443.8,50.63,1.0,0.0,88.8277,0.8,10
Node166_S10,4,1,3,0.01453,0.4,0.2,0.0,1.5219,5,41.87,1405.4,46.29,1.0,0.0,77.511,1.0,10
Node166_S10,0,5,4,0.00083,0.4,0.6,0.0,1.9219,5,52.53,1070.8,45.87,1.0,0.0,96.2657,1.0,3
Node166_S10,2,3,5,0.00247,0.2,0.2,0.2,2.3219,5,31.75,1481.8,45.59,1.0,0.0,130.4954,1.0,8
Node166_S10,5,0,3,0.0,0.6,0.0,0.2,1.371,5,37.97,540.8,52.3,1.0,0.0,158.1799,1.0,10
Node166_S10,3,2,4,0.01073,0.4,0.0,0.6,1.9219,5,92.68,791.0,62.22,1.0,0.0,151.2172,1.0,10
Node166_S10,0,5,5,0.00142,0.2,0.4,0.0,2.3219,5,61.51,976.4,50.77,1.0,0.0,106.0952,1.0,3
Node166_S10,0,5,3,0.00024,0.6,0.2,0.0,1.371,5,45.26,1008.4,57.99,1.0,0.0,164.751,1.0,5
Node166_S10,2,3,4,0.0005,0.4,0.2,0.6,1.9219,5,14.54,1249.4,44.46,1.0,0.0,138.309,1.0,10
Node166_S10,5,0,3,0.0,0.4,0.0,0.4,1.5219,5,20.93,1480.0,49.44,1.0,0.0,61.2013,1.0,10
Node083_S5,1,4,5,0.00282,0.2,0.2,0.2,2.3219,5,165.11,840.2,68.02,1.0,0.4,432.2919,1.0,0
Node083_S5,5,0,3,0.0,0.6,0.6,0.0,1.371,5,29.73,863.4,54.6,1.0,0.0,79.3287,1.0,5
Node083_S5,4,1,3,0.0023,0.6,0.8,0.0,1.371,5,41.48,957.6,50.11,1.0,0.0,140.6431,1.0,5
Node083_S5,0,5,4,0.00985,0.4,0.4,0.0,1.9219,5,87.31,1308.8,60.17,1.0,0.2,181.7242,1.0,8
Node083_S5,0,5,5,0.00173,0.2,0.4,0.2,2.3219,5,147.25,897.2,67.61,1.0,0.2,215.6813,1.0,0
Node083_S5,5,0,4,0.0,0.4,0.6,0.0,1.9219,5,39.95,762.8,49.3,1.0,0.0,28.4548,1.0,5
Node083_S5,5,0,3,0.0,0.6,0.6,0.0,1.371,5,40.22,1153.2,58.65,1.0,0.0,47.863,1.0,5
Node083_S5,0,5,3,0.00333,0.6,0.6,0.2,1.371,4,19.63,1225.8,43.97,1.0,0.0,148.0165,0.8,5
Node083_S5,3,2,5,0.01149,0.2,0.4,0.2,2.3219,5,68.25,541.8,45.52,1.0,0.0,180.8542,1.0,10
Node083_S5,5,0,4,0.0,0.4,0.4,0.0,1.9219,4,31.48,1214.0,59.84,1.0,0.0,67.808,0.8,5
Node083_S5,2,3,2,0.00319,0.6,0.4,0.0,0.971,4,29.68,781.2,47.02,1.0,0.0,149.8451,0.8,5
Node083_S5,2,3,4,0.01109,0.4,0.4,0.2,1.9219,5,89.68,1592.6,45.78,1.0,0.2,97.8602,1.0,10
Node083_S5,5,0,3,0.0,0.4,0.4,0.0,1.5219,4,28.52,1308.6,56.45,1.0,0.0,138.1828,0.8,5
Node083_S5,3,2,2,0.00087,0.8,0.8,0.0,0.7219,5,48.19,1000.6,41.43,1.0,0.0,124.9528,1.0,5
Node083_S5,0,5,5,0.01058,0.2,0.2,0.2,2.3219,5,101.08,987.6,61.26,1.0,0.2,437.9591,1.0,5
Node083_S5,2,3,4,0.00238,0.4,0.8,0.0,1.9219,5,87.36,800.8,60.17,1.0,0.0,155.5603,1.0,0
Node083_S5,5,0,4,0.00043,0.4,0.4,0.0,1.9219,5,39.39,785.6,48.18,1.0,0.0,155.308,1.0,5
Node083_S5,3,2,4,0.0005,0.4,0.6,0.0,1.9219,5,40.06,896.8,49.06,1.0,0.0,76.8422,1.0,5
Node083_S5,0,5,5,0.00986,0.2,0.4,0.2,2.3219,5,105.06,1048.0,63.39,1.0,0.2,177.1663,1.0,10
Node083_S5,2,3,5,0.00152,0.2,0.4,0.0,2.3219,5,39.88,1128.8,49.54,1.0,0.0,137.9824,1.0,3
Node083_S5,5,0,3,0.0,0.6,0.4,0.0,1.371,5,52.02,1160.8,52.16,1.0,0.0,101.3533,1.0,5
Node083_S5,3,2,4,0.00133,0.4,0.4,0.4,1.9219,4,31.54,584.0,50.74,1.0,0.0,183.7389,0.8,5
Node083_S5,0,5,4,0.01152,0.4,0.2,0.2,1.9219,5,48.57,815.2,54.56,1.0,0.0,154.8331,1.0,8
Node083_S5,3,2,3,0.0014,0.4,0.4,0.2,1.5219,5,41.17,1090.4,46.45,1.0,0.0,57.1642,1.0,3
Node083_S5,5,0,5,0.0,0.2,0.4,0.0,2.3219,5,29.25,1443.6,45.3,1.0,0.0,184.8624,1.0,5
Node083_S5,2,3,4,0.00082,0.4,0.4,0.0,1.9219,5,52.47,1205.4,47.31,1.0,0.0,45.8377,1.0,5
Node083_S5,0,5,4,0.00964,0.4,0.2,0.0,1.9219,5,138.86,1493.4,75.96,1.0,0.0,138.7,1.0,10
