node_id,sent_total,received_total,protocol_diversity,message_burstiness,dominant_protocol_ratio,mqtt_ratio,discovery_ratio,protocol_entropy,unique_peers,avg_latency,avg_msg_size,avg_energy,avg_enr_similarity,latency_spike_ratio,energy_variance,peer_overlap_ratio,severity
Node097,7,0,6,0.0,0.2857,0.2857,0.0,2.5216,7,220.56,994.14,97.01,1.0,0.4286,1.3294,1.0,honest
Node097,1,6,6,0.0248,0.2857,0.4286,0.0,2.5216,7,188.54,873.43,62.7,1.0,0.2857,891.5159,1.0,honest
Node097,1,6,5,0.00619,0.2857,0.1429,0.0,2.2359,7,79.94,895.71,39.25,1.0,0.1429,1572.9865,1.0,honest
Node097,7,0,6,0.0,0.2857,0.5714,0.1429,2.5216,7,266.98,1147.43,97.65,1.0,0.4286,1.7049,1.0,honest
Node097,7,0,6,0.0,0.2857,0.1429,0.4286,2.5216,6,244.63,922.57,97.35,1.0,0.4286,2.1243,0.8571,honest
Node097,0,7,5,0.00679,0.4286,0.4286,0.1429,2.1281,7,109.69,1178.86,44.85,1.0,0.1429,2069.8221,1.0,honest
Node097,0,7,6,0.00206,0.2857,0.2857,0.1429,2.5216,7,116.97,909.57,58.71,1.0,0.0,1457.3625,1.0,honest
Node097,5,2,6,0.00279,0.2857,0.4286,0.0,2.5216,7,301.94,1154.29,89.56,1.0,0.7143,454.7196,1.0,honest
Node097,7,0,6,0.0,0.2857,0.4286,0.1429,2.5216,7,272.29,814.43,96.52,1.0,0.5714,1.2583,1.0,honest
Node097,3,4,6,0.02803,0.2857,0.4286,0.1429,2.5216,7,166.23,1007.57,63.01,1.0,0.2857,1746.6707,1.0,honest
Node097,0,7,3,0.00635,0.4286,0.5714,0.4286,1.4488,7,66.94,1386.14,32.97,1.0,0.0,1199.6063,1.0,honest
Node097,6,1,6,0.00298,0.2857,0.2857,0.2857,2.5216,6,234.02,1291.0,85.3,1.0,0.5714,1000.0023,0.8571,honest
Node097,7,0,7,0.0,0.1429,0.1429,0.2857,2.8074,7,247.83,1192.43,97.44,1.0,0.4286,2.6391,1.0,honest
Node097,2,5,5,0.02359,0.4286,0.5714,0.1429,2.1281,7,158.07,1389.29,62.63,1.0,0.2857,1683.1394,1.0,honest
Node097,0,7,6,0.00269,0.2857,0.2857,0.5714,2.5216,6,227.48,1070.43,85.81,1.0,0.2857,401.8973,0.8571,honest
Node097,0,7,6,0.00438,0.2857,0.2857,0.1429,2.5216,7,107.86,998.0,44.1,1.0,0.1429,1418.8871,1.0,honest
Node097,7,0,6,0.0,0.2857,0.1429,0.4286,2.5216,7,269.96,1029.29,97.49,1.0,0.5714,2.8836,1.0,honest
Node097,7,0,5,0.00038,0.2857,0.0,0.1429,2.2359,7,299.73,995.14,97.18,1.0,0.7143,2.3057,1.0,honest
Node097,1,6,6,0.02246,0.2857,0.4286,0.1429,2.5216,7,175.99,1436.57,72.0,1.0,0.2857,1085.9465,1.0,honest
Node097,0,7,5,0.00489,0.2857,0.4286,0.0,2.2359,7,66.11,956.0,33.84,1.0,0.0,1200.3951,1.0,honest
Node097,0,7,4,0.00284,0.5714,0.5714,0.2857,1.6645,6,201.92,750.0,67.57,1.0,0.2857,691.4388,0.8571,honest
Node097,7,0,7,0.0,0.1429,0.2857,0.1429,2.8074,7,253.07,1078.71,96.57,1.0,0.5714,0.6454,1.0,honest
Node097,7,0,5,0.0,0.2857,0.2857,0.1429,2.2359,7,256.56,1087.14,97.92,1.0,0.5714,2.5075,1.0,honest
Node097,1,6,4,0.02334,0.4286,0.4286,0.4286,1.8424,7,138.72,974.29,51.35,1.0,0.2857,1686.3905,1.0,honest
Node097,0,7,5,0.00413,0.4286,0.5714,0.0,2.1281,7,137.71,1196.29,51.1,1.0,0.1429,1053.6357,1.0,honest
Node097,7,0,6,0.0,0.2857,0.1429,0.1429,2.5216,7,304.13,1165.29,98.66,1.0,0.8571,1.6373,1.0,honest
Node097,7,0,5,0.0,0.2857,0.0,0.2857,2.2359,7,277.95,1070.57,97.96,1.0,0.5714,0.8754,1.0,honest
Node050,0,7,5,0.00327,0.2857,0.2857,0.2857,2.2359,6,253.29,1417.71,76.72,1.0,0.7143,1233.6761,0.8571,honest
Node050,0,7,5,0.00037,0.2857,0.4286,0.0,2.2359,7,187.52,1234.86,65.26,1.0,0.2857,678.7129,1.0,honest
Node050,7,0,6,0.0,0.2857,0.4286,0.2857,2.5216,7,267.37,881.57,97.74,1.0,0.5714,2.4104,1.0,honest
Node050,7,0,7,0.0,0.1429,0.2857,0.1429,2.8074,7,232.82,1332.43,98.49,1.0,0.2857,1.269,1.0,honest
Node050,1,6,5,0.02295,0.2857,0.2857,0.1429,2.2359,7,121.37,689.71,57.29,1.0,0.0,1507.0775,1.0,honest
Node050,2,5,5,0.00396,0.2857,0.2857,0.0,2.2359,7,141.65,1182.0,66.6,1.0,0.1429,1659.7428,1.0,honest
Node050,7,0,7,0.0,0.1429,0.2857,0.2857,2.8074,7,246.27,1196.71,96.87,1.0,0.4286,1.1622,1.0,honest
Node050,6,1,6,0.00124,0.2857,0.1429,0.2857,2.5216,7,274.5,831.57,97.76,1.0,0.5714,0.273,1.0,honest
Node050,0,7,6,0.00322,0.2857,0.2857,0.2857,2.5216,7,89.65,1014.71,43.51,1.0,0.0,1433.0326,1.0,honest
Node050,1,6,4,0.02417,0.5714,0.5714,0.0,1.6645,7,155.83,961.29,53.02,1.0,0.4286,1703.3482,1.0,honest
Node050,7,0,7,0.0,0.1429,0.2857,0.4286,2.8074,7,276.01,1282.14,97.75,1.0,0.7143,3.2173,1.0,honest
Node050,7,0,6,0.0,0.2857,0.0,0.5714,2.5216,7,275.78,911.43,96.94,1.0,0.5714,1.5658,1.0,honest
Node050,0,7,3,0.00305,0.5714,0.2857,0.0,1.3788,7,137.82,1297.0,65.95,1.0,0.0,789.355,1.0,honest
Node050,1,6,5,0.00558,0.4286,0.4286,0.0,2.1281,7,114.34,1166.14,47.63,1.0,0.0,1343.4841,1.0,honest
Node050,7,0,5,0.00041,0.4286,0.0,0.5714,2.1281,7,261.42,1184.0,97.81,1.0,0.4286,2.9198,1.0,honest
Node050,7,0,4,0.0,0.5714,0.1429,0.7143,1.6645,7,292.04,1083.0,97.62,1.0,0.5714,1.8892,1.0,honest
Node050,0,7,6,0.00707,0.2857,0.1429,0.4286,2.5216,7,93.8,966.86,32.86,1.0,0.1429,895.0447,1.0,honest
Node050,3,4,5,0.00742,0.4286,0.5714,0.1429,2.1281,7,157.38,1172.43,63.04,1.0,0.2857,1688.9994,1.0,honest
Node050,7,0,6,0.0,0.2857,0.1429,0.1429,2.5216,7,287.19,1121.0,97.8,1.0,0.7143,1.264,1.0,honest
Node050,5,2,5,0.0036,0.2857,0.1429,0.4286,2.2359,7,279.24,1238.86,91.8,1.0,0.7143,216.1054,1.0,honest
Node050,0,7,6,0.00281,0.2857,0.4286,0.2857,2.5216,7,123.11,766.0,44.72,1.0,0.2857,1393.0577,1.0,honest
Node050,0,7,4,0.02147,0.4286,0.2857,0.5714,1.8424,6,131.95,1152.86,49.24,1.0,0.2857,1300.3758,0.8571,honest
Node050,0,7,5,0.00228,0.2857,0.2857,0.1429,2.2359,7,164.17,1037.71,60.87,1.0,0.2857,1184.0214,1.0,honest
Node050,7,0,6,0.0,0.2857,0.2857,0.2857,2.5216,7,267.32,1287.29,96.97,1.0,0.7143,2.1069,1.0,honest
Node050,7,0,6,0.0,0.2857,0.1429,0.2857,2.5216,7,300.79,964.86,97.15,1.0,0.7143,1.5616,1.0,honest
Node050,1,6,6,0.00791,0.2857,0.2857,0.1429,2.5216,7,108.28,682.86,43.38,1.0,0.1429,837.8078,1.0,honest
Node050,0,7,6,0.00496,0.2857,0.2857,0.1429,2.5216,7,43.58,1164.86,26.33,1.0,0.0,1112.087,1.0,honest
Node050,5,2,5,0.00074,0.4286,0.5714,0.0,2.1281,6,346.86,1064.14,97.88,1.0,1.0,2.2702,0.8571,honest
Node050,7,0,5,0.0,0.2857,0.2857,0.2857,2.2359,7,235.17,960.71,97.06,1.0,0.4286,1.2239,1.0,honest
Node050,3,4,5,0.00261,0.2857,0.4286,0.0,2.2359,7,132.06,1039.29,52.35,1.0,0.2857,1716.5338,1.0,honest
Node050,0,7,7,0.02361,0.1429,0.1429,0.1429,2.8074,7,135.94,1558.57,54.75,1.0,0.2857,1551.3557,1.0,honest
Node050,3,4,6,0.00402,0.2857,0.1429,0.1429,2.5216,7,206.56,1205.57,69.33,1.0,0.4286,1213.4073,1.0,honest
Node050,7,0,4,0.0,0.2857,0.0,0.5714,1.9502,7,252.87,1173.86,98.03,1.0,0.5714,2.1862,1.0,honest
Node050,5,2,6,0.00404,0.2857,0.4286,0.0,2.5216,7,235.06,1332.71,84.38,1.0,0.5714,967.2862,1.0,honest
Node050,0,7,4,0.02699,0.4286,0.4286,0.2857,1.8424,7,92.32,1181.29,36.89,1.0,0.1429,1527.5316,1.0,honest
Node050,6,1,5,0.00337,0.4286,0.5714,0.2857,2.1281,6,254.01,1359.29,90.92,1.0,0.7143,214.984,0.8571,honest
Node050,7,0,5,0.0,0.4286,0.5714,0.2857,2.1281,7,242.86,1097.71,96.97,1.0,0.4286,1.2914,1.0,honest
Node050,2,5,6,0.00547,0.2857,0.4286,0.2857,2.5216,7,199.4,1324.14,71.15,1.0,0.5714,1831.5024,1.0,honest
Node050,0,7,4,0.00338,0.4286,0.4286,0.1429,1.8424,7,107.92,1220.29,42.38,1.0,0.2857,1346.8489,1.0,honest
Node050,1,6,5,0.002,0.2857,0.4286,0.1429,2.2359,7,95.14,1428.86,40.26,1.0,0.1429,1469.7136,1.0,honest
Node050,7,0,6,0.0,0.2857,0.1429,0.1429,2.5216,7,288.47,1128.43,96.99,1.0,0.7143,1.7862,1.0,honest
Node050,7,0,6,0.0,0.2857,0.0,0.1429,2.5216,7,290.38,815.71,97.34,1.0,0.7143,2.4169,1.0,honest
Node050,0,7,7,0.00406,0.1429,0.1429,0.1429,2.8074,7,170.75,1042.71,66.79,1.0,0.2857,1416.2433,1.0,honest
Node050,0,7,4,0.02381,0.4286,0.7143,0.1429,1.8424,7,124.49,797.14,44.0,1.0,0.2857,1460.625,1.0,honest
Node050,3,4,7,0.00502,0.1429,0.2857,0.1429,2.8074,7,232.57,1368.29,84.42,1.0,0.5714,1025.2532,1.0,honest
Node050,7,0,7,0.0,0.1429,0.4286,0.1429,2.8074,7,213.86,818.86,97.96,1.0,0.2857,1.2677,1.0,honest
Node050,5,2,5,0.00138,0.2857,0.0,0.1429,2.2359,7,220.29,924.0,84.93,1.0,0.5714,949.5964,1.0,honest
Node050,0,7,5,0.02337,0.2857,0.0,0.4286,2.2359,7,221.9,1325.29,76.6,1.0,0.4286,1076.8776,1.0,honest
Node050,3,4,5,0.00516,0.2857,0.4286,0.4286,2.2359,7,176.21,1269.86,65.83,1.0,0.4286,1572.0581,1.0,honest
Node050,7,0,7,0.00037,0.1429,0.2857,0.1429,2.8074,7,270.36,1473.43,98.35,1.0,0.7143,2.4403,1.0,honest
Node050,5,2,6,0.00453,0.2857,0.0,0.1429,2.5216,7,250.35,759.43,96.92,1.0,0.2857,2.4635,1.0,honest
Node050,0,7,4,0.02294,0.5714,0.7143,0.1429,1.6645,7,43.91,747.14,18.23,1.0,0.0,226.9214,1.0,honest
Node050,0,7,6,0.00279,0.2857,0.1429,0.2857,2.5216,7,113.51,835.29,46.56,1.0,0.1429,1435.387,1.0,honest
Node050,7,0,6,0.0,0.2857,0.2857,0.1429,2.5216,7,231.42,888.43,96.88,1.0,0.2857,0.8428,1.0,honest
Node050,7,0,6,0.0,0.2857,0.1429,0.2857,2.5216,7,263.56,742.71,98.34,1.0,0.5714,1.6553,1.0,honest
Node050,1,6,5,0.00426,0.4286,0.1429,0.1429,2.1281,7,62.99,915.29,36.69,1.0,0.0,937.7216,1.0,honest
Node050,1,6,5,0.00443,0.2857,0.4286,0.0,2.2359,7,123.29,918.71,47.8,1.0,0.1429,1246.3152,1.0,honest
Node050,7,0,6,0.0,0.2857,0.0,0.1429,2.5216,6,267.4,1019.57,97.63,1.0,0.4286,1.8377,0.8571,honest
Node050,7,0,5,0.0,0.2857,0.1429,0.2857,2.2359,7,286.79,1115.86,97.04,1.0,0.5714,0.7623,1.0,honest
Node050,0,7,7,0.00179,0.1429,0.1429,0.1429,2.8074,7,136.77,1306.14,53.68,1.0,0.1429,981.2172,1.0,honest
Node050,0,7,4,0.02197,0.2857,0.0,0.2857,1.9502,7,103.52,1198.57,43.56,1.0,0.2857,1413.6267,1.0,honest
Node050,3,4,6,0.00076,0.2857,0.4286,0.0,2.5216,6,163.1,967.71,49.32,1.0,0.4286,1814.0589,0.8571,honest
Node050,7,0,7,0.0,0.1429,0.1429,0.4286,2.8074,7,271.25,1513.57,97.44,1.0,0.4286,1.9057,1.0,honest
Node050,5,2,6,0.00048,0.2857,0.4286,0.1429,2.5216,7,214.02,1310.43,71.18,1.0,0.4286,1702.4294,1.0,honest
Node050,0,7,5,0.00261,0.2857,0.5714,0.0,2.2359,7,105.69,1307.29,38.1,1.0,0.1429,801.1868,1.0,honest
Node011_HighSybil00,5,2,5,0.00256,0.4286,0.4286,0.0,2.1281,7,81.49,1546.57,32.33,1.0,0.2857,1638.9801,1.0,high
Node011_HighSybil00,7,0,4,0.00037,0.4286,0.8571,0.0,1.8424,7,2.47,1004.14,6.85,1.0,0.0,7.7343,1.0,high
Node011_HighSybil00,3,4,6,0.00389,0.2857,0.5714,0.0,2.5216,7,80.89,1003.43,32.74,1.0,0.2857,1649.6518,1.0,high
