node_id,sent_total,received_total,protocol_diversity,message_burstiness,dominant_protocol_ratio,mqtt_ratio,discovery_ratio,protocol_entropy,unique_peers,avg_latency,avg_msg_size,avg_energy,avg_enr_similarity,latency_spike_ratio,energy_variance,peer_overlap_ratio,severity
Node000,0,5,3,0.00571,0.6,0.8,0.0,1.371,5,76.74,911.2,23.75,1.0,0.2,1359.3792,1.0,honest
Node000,4,1,5,0.02942,0.2,0.2,0.4,2.3219,5,288.81,1065.6,98.49,1.0,0.8,0.9296,1.0,honest
Node000,5,0,4,0.0,0.4,0.2,0.2,1.9219,5,336.56,969.6,97.39,1.0,0.8,3.3299,1.0,honest
Node000,5,0,5,0.00043,0.2,0.0,0.2,2.3219,5,275.47,1512.8,97.78,1.0,0.6,4.2601,1.0,honest
Node000,1,4,5,0.00191,0.2,0.2,0.4,2.3219,5,143.54,1268.8,61.3,1.0,0.2,2029.2063,1.0,honest
Node000,0,5,4,0.00663,0.4,0.2,0.4,1.9219,5,171.81,773.6,60.87,1.0,0.4,1993.8298,1.0,honest
Node000,3,2,3,0.03209,0.4,0.8,0.0,1.5219,5,233.45,808.8,89.07,1.0,0.4,279.7465,1.0,honest
Node000,5,0,4,0.0,0.4,0.0,0.4,1.9219,5,281.94,1196.8,98.52,1.0,0.6,0.8346,1.0,honest
Node000,5,0,5,0.0,0.2,0.2,0.4,2.3219,5,299.89,1455.4,98.56,1.0,0.8,0.4696,1.0,honest
Node000,2,3,5,0.00332,0.2,0.4,0.0,2.3219,5,172.37,967.2,56.32,1.0,0.4,1347.9002,1.0,honest
Node000,0,5,4,0.00109,0.4,0.0,0.2,1.9219,5,145.62,618.6,71.03,1.0,0.0,1307.7883,1.0,honest
Node000,0,5,4,0.00121,0.4,0.8,0.0,1.9219,5,168.69,845.6,69.84,1.0,0.2,562.6983,1.0,honest
Node000,3,2,4,0.02579,0.4,0.0,0.6,1.9219,5,221.78,1060.8,74.64,1.0,0.4,810.5993,1.0,honest
Node000,5,0,5,0.0,0.2,0.2,0.4,2.3219,5,228.06,765.6,98.07,1.0,0.4,1.9113,1.0,honest
Node000,5,0,5,0.0,0.2,0.4,0.2,2.3219,5,190.04,1407.4,98.13,1.0,0.0,1.6202,1.0,honest
Node000,2,3,3,0.00183,0.6,0.0,0.2,1.371,5,197.67,1326.0,79.04,1.0,0.4,1403.8394,1.0,honest
Node000,0,5,5,0.00413,0.2,0.2,0.4,2.3219,5,164.54,1740.2,70.55,1.0,0.2,1398.429,1.0,honest
Node000,0,5,4,0.00788,0.4,0.2,0.0,1.9219,5,100.32,708.6,50.9,1.0,0.0,794.3167,1.0,honest
Node000,1,4,3,0.02998,0.6,0.2,0.6,1.371,5,104.06,1093.8,60.93,1.0,0.0,2003.4806,1.0,honest
Node000,5,0,5,0.0,0.2,0.2,0.2,2.3219,5,361.76,877.2,97.73,1.0,1.0,1.8483,1.0,honest
Node000,5,0,3,0.0,0.6,0.0,0.6,1.371,5,264.09,742.4,97.31,1.0,0.4,2.0247,1.0,honest
Node000,4,1,4,0.0147,0.4,0.0,0.2,1.9219,5,268.0,1394.4,89.44,1.0,0.6,238.0609,1.0,honest
Node000,0,5,5,0.00646,0.2,0.4,0.2,2.3219,5,150.8,1582.2,58.83,1.0,0.2,1228.1081,1.0,honest
Node000,0,5,5,0.00372,0.2,0.4,0.2,2.3219,5,121.1,800.6,48.05,1.0,0.2,1696.9592,1.0,honest
Node000,4,1,5,0.02551,0.2,0.4,0.2,2.3219,5,259.76,562.4,88.54,1.0,0.6,283.1831,1.0,honest
Node000,5,0,4,0.0,0.4,0.2,0.4,1.9219,5,304.66,863.4,97.65,1.0,0.6,0.9892,1.0,honest
Node000,5,0,4,0.0,0.4,0.2,0.2,1.9219,5,299.41,864.2,96.7,1.0,0.8,0.8029,1.0,honest
Node000,1,4,5,0.00574,0.2,0.6,0.2,2.3219,5,229.51,797.2,79.3,1.0,0.6,1398.3941,1.0,honest
Node000,2,3,4,0.02152,0.4,0.2,0.2,1.9219,5,245.31,1086.8,68.67,1.0,0.6,1275.594,1.0,honest
Node000,5,0,5,0.0,0.2,0.2,0.2,2.3219,5,305.88,557.6,97.6,1.0,1.0,0.8129,1.0,honest
Node000,5,0,5,0.0,0.2,0.0,0.2,2.3219,5,246.45,942.6,96.93,1.0,0.4,3.1254,1.0,honest
Node000,3,2,5,0.00645,0.2,0.4,0.0,2.3219,4,184.76,1391.0,69.75,1.0,0.4,1390.7864,0.8,honest
Node000,0,5,5,0.00529,0.2,0.4,0.0,2.3219,5,138.99,784.4,63.06,1.0,0.4,1199.4168,1.0,honest
Node000,0,5,5,0.00504,0.2,0.4,0.4,2.3219,4,135.82,1486.2,71.12,1.0,0.0,1311.5178,0.8,honest
Node000,4,1,3,0.02437,0.4,0.4,0.4,1.5219,5,225.15,653.2,80.26,1.0,0.6,1360.7633,1.0,honest
Node000,5,0,5,0.0,0.2,0.2,0.2,2.3219,5,307.04,1804.4,97.36,1.0,0.6,0.8562,1.0,honest
Node000,5,0,5,0.0,0.2,0.4,0.2,2.3219,5,294.42,986.4,97.87,1.0,0.8,2.6383,1.0,honest
Node000,1,4,4,0.0083,0.4,0.4,0.0,1.9219,5,92.67,996.0,51.31,1.0,0.0,1674.6812,1.0,honest
Node000,3,2,4,0.02873,0.4,0.2,0.6,1.9219,5,261.25,1407.4,84.44,1.0,0.8,633.0034,1.0,honest
Node000,5,0,5,0.0,0.2,0.2,0.4,2.3219,5,279.44,1347.0,98.47,1.0,0.6,2.4257,1.0,honest
Node000,5,0,4,0.0,0.4,0.0,0.2,1.9219,5,233.64,759.6,98.16,1.0,0.4,1.1566,1.0,honest
Node000,2,3,4,0.01169,0.4,0.4,0.2,1.9219,5,285.17,899.8,85.57,1.0,0.6,646.3955,1.0,honest
Node000,0,5,3,0.00368,0.4,0.0,0.6,1.5219,5,101.29,1206.8,36.63,1.0,0.2,1054.6882,1.0,honest
Node000,0,5,2,0.00319,0.6,0.6,0.4,0.971,5,20.54,1130.6,16.48,1.0,0.0,341.9434,1.0,honest
Node000,1,4,4,0.0295,0.4,0.8,0.2,1.9219,4,143.62,1169.4,77.27,1.0,0.0,595.2988,0.8,honest
Node000,5,0,4,0.0,0.4,0.0,0.4,1.9219,5,276.21,732.8,97.8,1.0,0.6,1.8642,1.0,honest
Node000,5,0,5,0.0,0.2,0.2,0.2,2.3219,5,323.63,1345.4,96.57,1.0,0.8,2.9672,1.0,honest
Node000,4,1,4,0.00454,0.4,0.2,0.2,1.9219,5,258.65,1432.8,97.03,1.0,0.4,3.3174,1.0,honest
Node000,0,5,5,0.00751,0.2,0.4,0.0,2.3219,5,137.82,787.4,52.47,1.0,0.4,1750.2976,1.0,honest
Node000,0,5,4,0.00448,0.4,0.4,0.6,1.9219,5,149.0,778.2,53.43,1.0,0.4,1730.5638,1.0,honest
Node000,2,3,4,0.02733,0.4,0.0,0.6,1.9219,5,147.14,885.6,50.93,1.0,0.4,1597.3135,1.0,honest
Node000,5,0,5,0.0,0.2,0.0,0.6,2.3219,5,271.44,888.6,96.9,1.0,0.6,0.5124,1.0,honest
Node000,5,0,4,0.0,0.4,0.0,0.2,1.9219,5,247.88,1210.6,97.38,1.0,0.4,2.2301,1.0,honest
Node000,3,2,5,0.00074,0.2,0.2,0.2,2.3219,5,192.92,1139.4,85.2,1.0,0.2,576.9369,1.0,honest
Node000,0,5,4,0.00328,0.4,0.2,0.2,1.9219,4,121.6,1168.4,56.27,1.0,0.2,1328.7655,0.8,honest
Node000,0,5,4,0.00449,0.4,0.2,0.4,1.9219,4,142.93,915.6,57.85,1.0,0.2,383.786,0.8,honest
Node000,0,5,3,0.00583,0.4,0.4,0.4,1.5219,4,90.49,1102.6,33.06,1.0,0.2,1396.3915,0.8,honest
Node000,5,0,4,0.0,0.4,0.6,0.0,1.9219,5,259.06,773.6,96.86,1.0,0.6,2.5153,1.0,honest
Node000,5,0,3,0.0,0.4,0.8,0.0,1.5219,5,285.42,615.8,98.04,1.0,0.6,2.4164,1.0,honest
Node000,5,0,5,0.0,0.2,0.0,0.8,2.3219,4,308.91,1139.0,96.16,1.0,0.6,0.9364,0.8,honest
Node000,0,5,4,0.00498,0.4,0.6,0.0,1.9219,5,112.9,827.0,41.67,1.0,0.2,958.028,1.0,honest
Node000,0,5,5,0.00192,0.2,0.4,0.2,2.3219,5,55.55,1501.2,32.29,1.0,0.0,540.6922,1.0,honest
Node000,0,5,5,0.00293,0.2,0.4,0.2,2.3219,5,149.89,1158.8,58.2,1.0,0.2,1267.9016,1.0,honest
Node074_HighSybil00,0,5,5,0.00594,0.2,0.4,0.2,2.3219,5,134.68,1234.4,50.56,1.0,0.6,1754.0105,1.0,high
Node074_HighSybil00,0,5,5,0.00649,0.2,0.4,0.2,2.3219,4,144.46,1117.2,51.67,1.0,0.6,1600.1096,0.8,high
Node074_HighSybil00,5,0,2,0.0,0.8,0.8,0.0,0.7219,5,3.66,1131.2,5.31,1.0,0.0,5.1175,1.0,high
Node074_HighSybil00,5,0,1,0.0,1.0,1.0,0.0,0.0,5,2.84,1151.4,7.07,1.0,0.0,3.9281,1.0,high
Node074_HighSybil00,5,0,1,0.0,1.0,1.0,0.0,0.0,5,2.81,873.2,7.6,1.0,0.0,2.5239,1.0,high
Node074_HighSybil00,0,5,4,0.00156,0.4,0.8,0.2,1.9219,5,105.04,1733.8,47.62,1.0,0.8,899.118,1.0,high
Node074_HighSybil00,0,5,4,0.00061,0.4,0.4,0.4,1.9219,5,99.84,1666.8,39.92,1.0,0.2,1145.9098,1.0,high
Node074_HighSybil00,0,5,5,0.00666,0.2,0.2,0.2,2.3219,5,162.84,803.2,57.66,1.0,0.8,1225.6082,1.0,high
Node074_HighSybil00,2,3,4,0.00327,0.4,0.4,0.2,1.9219,5,68.62,1316.2,31.44,1.0,0.4,1289.8801,1.0,high
Node074_HighSybil00,5,0,2,0.0,0.8,0.8,0.0,0.7219,4,1.96,1278.2,5.71,1.0,0.0,2.4192,0.8,high
Node074_HighSybil00,5,0,1,0.0,1.0,1.0,0.0,0.0,5,3.12,1063.0,6.12,1.0,0.0,1.1625,1.0,high
Node074_HighSybil00,3,2,4,0.03079,0.4,0.4,0.4,1.9219,5,23.0,941.0,12.88,1.0,0.2,177.0711,1.0,high
Node074_HighSybil00,0,5,3,0.00606,0.4,0.6,0.4,1.5219,5,88.76,906.4,50.42,1.0,0.4,903.2063,1.0,high
Node074_HighSybil00,3,2,3,0.00856,0.6,0.6,0.0,1.371,5,21.32,876.2,16.25,1.0,0.2,268.4015,1.0,high
Node074_HighSybil00,5,0,2,0.0,0.6,0.6,0.0,0.971,5,2.33,822.6,5.57,1.0,0.0,4.0703,1.0,high
Node074_HighSybil00,5,0,1,0.0,1.0,1.0,0.0,0.0,5,2.99,1132.2,4.45,1.0,0.0,0.4434,1.0,high
Node074_HighSybil00,2,3,4,0.02919,0.4,0.4,0.2,1.9219,5,88.68,1481.8,33.57,1.0,0.4,1291.3116,1.0,high
Node074_HighSybil00,0,5,3,0.00228,0.6,0.8,0.2,1.371,5,165.81,1118.0,57.19,1.0,0.4,1335.0781,1.0,high
Node074_HighSybil00,0,5,3,0.00303,0.6,0.6,0.0,1.371,5,74.5,1299.6,24.29,1.0,0.2,1350.4091,1.0,high
Node074_HighSybil00,0,5,3,0.00109,0.6,0.2,0.6,1.371,5,50.68,743.4,25.43,1.0,0.2,1322.1319,1.0,high
Node074_HighSybil00,5,0,2,0.0,0.8,0.8,0.2,0.7219,5,2.38,609.0,4.18,1.0,0.0,0.7975,1.0,high
Node074_HighSybil00,5,0,1,0.0,1.0,1.0,0.0,0.0,5,3.09,966.2,5.83,1.0,0.0,3.8137,1.0,high
Node074_HighSybil00,5,0,3,0.0,0.6,0.6,0.2,1.371,5,1.9,921.8,7.3,1.0,0.0,0.8701,1.0,high
Node074_HighSybil00,0,5,4,0.02888,0.4,0.4,0.4,1.9219,5,252.03,1308.0,81.04,1.0,0.8,436.1015,1.0,high
Node074_HighSybil00,0,5,4,0.00197,0.4,0.4,0.4,1.9219,5,106.34,1217.8,52.41,1.0,0.8,789.8893,1.0,high
Node074_HighSybil00,1,4,3,0.00437,0.6,0.6,0.2,1.371,5,70.52,1621.8,30.75,1.0,0.4,170.3962,1.0,high
Node074_HighSybil00,5,0,2,0.0,0.8,0.8,0.0,0.7219,5,2.95,1260.4,5.81,1.0,0.0,1.5158,1.0,high
Node074_HighSybil00,5,0,2,0.0,0.8,0.8,0.0,0.7219,5,2.44,1235.6,7.78,1.0,0.0,0.7202,1.0,high
Node074_HighSybil00,4,1,3,0.00174,0.6,0.6,0.0,1.371,5,46.02,1115.4,24.62,1.0,0.2,1387.5053,1.0,high
Node074_HighSybil00,0,5,4,0.02833,0.4,0.2,0.2,1.9219,5,162.62,830.4,75.92,1.0,0.8,739.9484,1.0,high
Node074_HighSybil00,0,5,4,0.00596,0.4,0.2,0.0,1.9219,5,103.59,1679.6,51.95,1.0,0.4,520.7095,1.0,high
Node074_HighSybil00,0,5,4,0.00593,0.4,0.2,0.2,1.9219,5,25.15,849.2,12.2,1.0,0.2,114.5778,1.0,high
Node074_HighSybil00,1,4,2,0.00353,0.8,0.8,0.2,0.7219,4,103.68,750.2,48.53,1.0,0.6,884.1133,0.8,high
Node074_HighSybil00,5,0,3,0.0,0.4,0.4,0.4,1.5219,5,3.05,1639.4,4.67,1.0,0.0,0.9812,1.0,high
Node074_HighSybil00,5,0,2,0.0,0.8,0.8,0.0,0.7219,5,1.74,907.8,5.68,1.0,0.0,1.2907,1.0,high
Node074_HighSybil00,4,1,1,0.00628,1.0,1.0,0.0,0.0,5,2.69,553.0,4.84,1.0,0.0,4.1119,1.0,high
Node074_HighSybil00,0,5,3,0.02456,0.4,0.2,0.0,1.5219,5,49.62,992.0,24.12,1.0,0.2,1327.3355,1.0,high
Node074_HighSybil00,1,4,4,0.00794,0.4,0.4,0.4,1.9219,5,127.29,938.0,42.97,1.0,0.4,1986.7765,1.0,high
Node074_HighSybil00,5,0,2,0.0,0.8,0.8,0.2,0.7219,5,3.14,1218.4,4.94,1.0,0.0,1.7518,1.0,high
Node074_HighSybil00,5,0,2,0.0,0.8,0.8,0.2,0.7219,5,1.65,1363.8,4.91,1.0,0.0,3.061,1.0,high
Node074_HighSybil00,4,1,3,0.0013,0.4,0.6,0.4,1.5219,5,75.88,1246.0,24.76,1.0,0.2,1379.9368,1.0,high
Node074_HighSybil00,0,5,4,0.02858,0.4,0.2,0.6,1.9219,5,115.04,1528.4,52.36,1.0,0.8,935.9985,1.0,high
Node074_HighSybil00,0,5,2,0.00507,0.6,1.0,0.0,0.971,5,87.07,815.4,49.05,1.0,0.6,846.9282,1.0,high
Node074_HighSybil00,3,2,4,0.00423,0.4,0.4,0.2,1.9219,5,97.07,742.6,42.03,1.0,0.4,1996.1557,1.0,high
Node074_HighSybil00,5,0,3,0.0,0.6,0.6,0.2,1.371,5,1.91,1065.4,8.34,1.0,0.0,3.0006,1.0,high
Node074_HighSybil00,5,0,3,0.0,0.6,0.6,0.2,1.371,5,1.81,978.0,6.19,1.0,0.0,3.1883,1.0,high
Node074_HighSybil00,2,3,3,0.03871,0.6,0.6,0.0,1.371,5,158.38,1010.6,47.36,1.0,0.6,1687.0083,1.0,high
Node074_HighSybil00,0,5,4,0.00121,0.4,0.8,0.0,1.9219,5,76.38,1190.6,35.08,1.0,0.6,246.8183,1.0,high
Node074_HighSybil00,0,5,4,0.00071,0.4,0.0,0.2,1.9219,5,275.12,844.2,97.32,1.0,1.0,1.4382,1.0,high
Node074_HighSybil00,5,0,2,0.00043,0.8,0.8,0.0,0.7219,5,1.44,1280.4,4.72,1.0,0.0,0.1752,1.0,high
Node074_HighSybil00,5,0,1,0.0,1.0,1.0,0.0,0.0,5,2.56,898.6,6.86,1.0,0.0,5.0197,1.0,high
Node074_HighSybil00,5,0,3,0.0,0.6,0.6,0.2,1.371,4,3.16,1010.2,6.83,1.0,0.0,3.3953,0.8,high
Node074_HighSybil00,0,5,2,0.02296,0.6,0.6,0.0,0.971,5,99.89,998.2,51.31,1.0,0.8,833.3876,1.0,high
Node074_HighSybil00,1,4,2,0.01068,0.8,0.8,0.0,0.7219,5,24.63,1028.4,16.19,1.0,0.2,449.1438,1.0,high
Node074_HighSybil00,5,0,1,0.0,1.0,1.0,0.0,0.0,5,2.89,1037.4,6.95,1.0,0.0,3.8184,1.0,high
Node074_HighSybil00,5,0,1,0.0,1.0,1.0,0.0,0.0,5,2.05,1135.0,7.09,1.0,0.0,3.7659,1.0,high
Node074_HighSybil00,4,1,2,0.00395,0.8,0.8,0.0,0.7219,5,2.01,1332.0,6.74,1.0,0.0,2.6123,1.0,high
Node074_HighSybil00,0,5,2,0.02708,0.8,0.8,0.2,0.7219,4,59.59,1336.6,28.71,1.0,0.4,354.3102,0.8,high
Node074_HighSybil00,0,5,4,0.00121,0.4,0.2,0.6,1.9219,5,135.56,1128.4,50.45,1.0,0.6,1632.9166,1.0,high
Node074_HighSybil00,1,4,3,0.00519,0.4,0.4,0.2,1.5219,5,103.95,1041.6,43.54,1.0,0.4,2080.417,1.0,high
Node074_HighSybil00,5,0,1,0.00043,1.0,1.0,0.0,0.0,5,2.2,1481.4,6.57,1.0,0.0,5.4425,1.0,high
Node074_HighSybil00,5,0,2,0.0,0.8,0.8,0.2,0.7219,5,2.25,1188.6,5.07,1.0,0.0,2.9605,1.0,high
Node074_HighSybil00,4,1,2,0.0013,0.8,0.8,0.2,0.7219,5,25.31,655.4,14.62,1.0,0.2,315.0051,1.0,high
Node074_HighSybil00,0,5,5,0.02862,0.2,0.2,0.4,2.3219,5,61.77,1197.2,34.1,1.0,0.2,1338.9199,1.0,high
Node074_HighSybil00,0,5,3,0.01371,0.4,0.4,0.2,1.5219,5,104.54,926.4,44.53,1.0,0.8,910.4176,1.0,high
Node074_HighSybil00,5,0,2,0.0,0.6,0.6,0.4,0.971,5,2.99,1452.0,6.92,1.0,0.0,5.1552,1.0,high
Node074_HighSybil00,5,0,3,0.0,0.6,0.6,0.2,1.371,5,1.2,1219.4,7.96,1.0,0.0,4.7091,1.0,high
Node074_HighSybil00,5,0,2,0.0,0.8,0.8,0.2,0.7219,5,2.47,1054.6,6.92,1.0,0.0,1.1635,1.0,high
Node074_HighSybil00,0,5,5,0.00217,0.2,0.2,0.2,2.3219,5,213.32,988.0,67.45,1.0,0.8,1486.9783,1.0,high
Node074_HighSybil00,0,5,4,0.03367,0.4,0.8,0.0,1.9219,5,92.95,1046.0,48.99,1.0,0.6,900.3837,1.0,high
Node074_HighSybil00,1,4,4,0.00171,0.4,0.4,0.4,1.9219,5,122.86,1060.4,60.71,1.0,0.6,1843.9649,1.0,high
Node074_HighSybil00,5,0,2,0.0,0.8,0.8,0.0,0.7219,5,2.58,1321.0,6.12,1.0,0.0,3.4879,1.0,high
Node074_HighSybil00,5,0,1,0.0,1.0,1.0,0.0,0.0,5,2.66,1504.4,6.7,1.0,0.0,4.4481,1.0,high
Node074_HighSybil00,4,1,2,0.00671,0.8,0.8,0.0,0.7219,5,39.93,951.2,24.13,1.0,0.2,1306.2944,1.0,high
Node074_HighSybil00,0,5,4,0.03121,0.4,0.6,0.0,1.9219,5,125.24,1343.0,46.76,1.0,0.6,911.6813,1.0,high
Node074_HighSybil00,0,5,3,0.00299,0.4,0.8,0.2,1.5219,5,130.44,632.4,50.0,1.0,0.6,1618.8691,1.0,high
Node074_HighSybil00,4,1,3,0.0013,0.6,0.6,0.2,1.371,5,58.53,1136.2,23.86,1.0,0.2,1300.2344,1.0,high
Node074_HighSybil00,5,0,2,0.0,0.8,0.8,0.2,0.7219,5,2.04,1058.6,7.42,1.0,0.0,5.4319,1.0,high
Node074_HighSybil00,5,0,1,0.0,1.0,1.0,0.0,0.0,5,2.19,980.6,8.41,1.0,0.0,4.3549,1.0,high
Node074_HighSybil00,1,4,5,0.0035,0.2,0.2,0.0,2.3219,5,93.75,1015.6,31.09,1.0,0.4,1296.7474,1.0,high
Node074_HighSybil00,0,5,3,0.00172,0.6,0.6,0.0,1.371,5,94.99,1064.2,32.89,1.0,0.4,1409.1797,1.0,high
Node074_HighSybil00,0,5,3,0.00305,0.4,0.8,0.2,1.5219,5,158.19,1071.2,61.32,1.0,0.6,2006.649,1.0,high
Node074_HighSybil00,3,2,3,0.00087,0.6,0.6,0.0,1.371,5,77.66,969.2,23.73,1.0,0.2,1284.4181,1.0,high
Node074_HighSybil00,5,0,1,0.0,1.0,1.0,0.0,0.0,5,3.55,1288.6,7.8,1.0,0.0,2.4297,1.0,high
Node074_HighSybil00,5,0,3,0.00043,0.6,0.6,0.2,1.371,5,2.69,693.2,5.94,1.0,0.0,2.8717,1.0,high
Node074_HighSybil00,2,3,4,0.00494,0.4,0.4,0.4,1.9219,5,137.14,964.6,52.59,1.0,0.6,1731.6661,1.0,high
Node081_LowSybil00,0,5,4,0.00229,0.4,0.4,0.2,1.9219,5,144.51,1012.4,48.28,1.0,0.4,1717.1678,1.0,low
Node081_LowSybil00,0,5,4,0.00639,0.4,0.6,0.2,1.9219,5,171.19,1458.6,69.92,1.0,0.6,1397.9039,1.0,low
Node081_LowSybil00,3,2,4,0.0018,0.4,0.6,0.2,1.9219,5,77.14,1369.6,45.63,1.0,0.0,409.501,1.0,low
Node081_LowSybil00,5,0,5,0.0,0.2,0.2,0.6,2.3219,5,95.2,1110.6,55.98,1.0,0.0,11.1502,1.0,low
Node081_LowSybil00,5,0,5,0.0,0.2,0.2,0.4,2.3219,5,93.52,1402.6,44.8,1.0,0.0,85.7954,1.0,low
Node081_LowSybil00,2,3,5,0.0022,0.2,0.2,0.2,2.3219,5,105.0,1215.2,48.91,1.0,0.2,958.3134,1.0,low
Node081_LowSybil00,0,5,5,0.00756,0.2,0.2,0.4,2.3219,5,106.51,928.2,42.23,1.0,0.2,1164.5535,1.0,low
Node081_LowSybil00,0,5,5,0.00145,0.2,0.4,0.2,2.3219,5,116.09,1201.2,57.12,1.0,0.2,433.5451,1.0,low
Node081_LowSybil00,1,4,4,0.00216,0.4,0.2,0.0,1.9219,5,237.61,794.6,80.06,1.0,0.6,523.6022,1.0,low
Node081_LowSybil00,5,0,4,0.0,0.4,0.4,0.0,1.9219,5,98.08,903.2,46.77,1.0,0.0,96.5783,1.0,low
Node081_LowSybil00,5,0,4,0.0,0.4,0.0,0.4,1.9219,5,104.42,790.4,41.83,1.0,0.0,14.863,1.0,low
Node081_LowSybil00,4,1,4,0.03284,0.4,0.0,0.2,1.9219,5,146.21,1059.4,56.14,1.0,0.2,446.5288,1.0,low
Node081_LowSybil00,0,5,5,0.00323,0.2,0.4,0.2,2.3219,5,131.39,1186.4,45.11,1.0,0.2,928.6326,1.0,low
Node081_LowSybil00,0,5,4,0.00389,0.4,0.6,0.0,1.9219,5,114.08,1422.2,40.7,1.0,0.2,1109.3362,1.0,low
Node081_LowSybil00,1,4,4,0.00446,0.4,0.8,0.2,1.9219,5,128.54,761.8,58.85,1.0,0.4,1350.3135,1.0,low
Node081_LowSybil00,5,0,5,0.0,0.2,0.2,0.2,2.3219,5,95.79,1103.6,47.54,1.0,0.0,76.7314,1.0,low
Node081_LowSybil00,5,0,5,0.0,0.2,0.4,0.2,2.3219,5,104.58,1426.2,46.0,1.0,0.0,51.6566,1.0,low
Node081_LowSybil00,4,1,5,0.00043,0.2,0.0,0.2,2.3219,5,92.38,1473.0,33.49,1.0,0.0,6.1548,1.0,low
Node081_LowSybil00,0,5,5,0.03053,0.2,0.4,0.0,2.3219,5,148.6,1054.8,61.31,1.0,0.4,1153.7355,1.0,low
Node081_LowSybil00,0,5,4,0.00309,0.4,0.4,0.0,1.9219,5,166.22,1221.0,70.92,1.0,0.6,1267.9846,1.0,low
Node081_LowSybil00,2,3,5,0.0037,0.2,0.2,0.2,2.3219,5,89.05,1001.8,47.32,1.0,0.2,833.0614,1.0,low
Node081_LowSybil00,5,0,5,0.0,0.2,0.0,0.2,2.3219,5,94.66,1022.6,39.19,1.0,0.0,44.3237,1.0,low
Node081_LowSybil00,5,0,5,0.0,0.2,0.0,0.4,2.3219,5,93.15,1320.8,45.78,1.0,0.0,57.6313,1.0,low
Node081_LowSybil00,3,2,5,0.00455,0.2,0.2,0.2,2.3219,5,82.11,1132.2,32.89,1.0,0.0,267.37,1.0,low
Node081_LowSybil00,0,5,5,0.00057,0.2,0.2,0.2,2.3219,5,248.01,964.6,85.08,1.0,0.8,642.0537,1.0,low
