node_id,sent_total,received_total,protocol_diversity,message_burstiness,dominant_protocol_ratio,mqtt_ratio,discovery_ratio,protocol_entropy,unique_peers,avg_latency,avg_msg_size,avg_energy,avg_enr_similarity,latency_spike_ratio,energy_variance,peer_overlap_ratio,is_sybil
Node020_Sybil00,0,5,5,0.00366,0.2,0.4,0.2,2.3219,5,102.97,1325.6,60.69,1.0,0.0,502.8321,1.0,True
Node003_Sybil01,0,5,4,0.00166,0.4,0.2,0.2,1.9219,5,57.47,1383.0,53.99,1.0,0.0,257.6822,1.0,True
Node027,5,0,4,0.0,0.4,0.6,0.2,1.9219,5,161.89,1555.8,87.58,1.0,0.0,138.9697,1.0,False
Node000_Sybil00,5,0,2,0.0,0.6,0.0,0.0,0.971,5,28.5,1261.6,50.24,1.0,0.0,95.8446,1.0,True
Node017,5,0,4,0.0,0.4,0.0,0.4,1.9219,5,166.89,821.4,78.59,1.0,0.0,92.9929,1.0,False
Node000_Sybil00,0,5,4,0.001,0.4,0.2,0.2,1.9219,5,149.97,947.0,74.54,1.0,0.4,171.7304,1.0,True
Node040_Sybil00,1,4,5,0.00227,0.2,0.4,0.4,2.3219,5,171.82,1030.2,61.75,1.0,0.4,203.3551,1.0,True
Node007,1,4,5,0.03452,0.2,0.2,0.2,2.3219,5,59.47,1153.4,58.74,1.0,0.0,338.5373,1.0,False
Node017,5,0,5,0.0,0.2,0.2,0.2,2.3219,5,247.7,378.6,80.54,1.0,0.6,101.2307,1.0,False
Node047,5,0,3,0.0,0.6,0.0,0.2,1.371,5,178.28,1246.0,86.03,1.0,0.4,142.6369,1.0,False
Node047,3,2,4,0.00415,0.4,0.2,0.2,1.9219,5,169.09,1315.0,71.32,1.0,0.6,253.2438,1.0,False
Node033_Sybil01,0,5,5,0.00198,0.2,0.4,0.4,2.3219,5,71.45,1153.2,57.61,1.0,0.0,484.9847,1.0,True
Node040_Sybil00,4,1,4,0.0,0.4,0.0,0.2,1.9219,5,59.34,780.6,60.12,1.0,0.0,159.2376,1.0,True
Node043_Sybil01,0,5,3,0.00359,0.6,0.2,0.2,1.371,5,65.76,477.4,54.99,1.0,0.0,203.8507,1.0,True
Node017,5,0,4,0.0,0.4,0.2,0.2,1.9219,5,216.11,1195.0,82.64,1.0,0.4,156.69,1.0,False
Node013_Sybil01,3,2,2,0.02718,0.8,0.8,0.0,0.7219,5,21.47,569.2,54.68,1.0,0.0,28.363,1.0,True
Node043_Sybil01,4,1,3,0.0,0.4,0.6,0.0,1.5219,5,48.45,1018.0,59.38,1.0,0.0,418.1439,1.0,True
Node020_Sybil00,4,1,3,0.0,0.4,0.2,0.4,1.5219,5,53.79,1185.8,62.69,1.0,0.0,16.168,1.0,True
Node000_Sybil00,4,1,3,0.02844,0.6,0.2,0.0,1.371,5,28.51,1134.8,45.99,1.0,0.0,165.5326,1.0,True
Node030_Sybil00,0,5,5,0.00263,0.2,0.2,0.2,2.3219,5,80.8,942.0,58.67,1.0,0.2,355.0077,1.0,True
Node047,5,0,3,0.0,0.4,0.0,0.4,1.5219,5,176.83,771.2,81.55,1.0,0.0,111.8994,1.0,False
Node027,4,1,4,0.0,0.4,0.0,0.2,1.9219,5,147.51,1327.6,73.11,1.0,0.0,144.5218,1.0,False
Node027,1,4,5,0.0,0.2,0.2,0.0,2.3219,5,170.21,799.6,81.92,1.0,0.0,98.189,1.0,False
Node043_Sybil01,0,5,4,0.00364,0.4,0.6,0.0,1.9219,5,28.38,725.4,53.58,1.0,0.0,104.4451,1.0,True
Node013_Sybil01,0,5,5,0.02315,0.2,0.0,0.6,2.3219,5,156.49,764.6,82.55,1.0,0.4,60.3499,1.0,True
Node040_Sybil00,2,3,2,0.00174,0.8,0.0,0.0,0.7219,5,68.75,1197.4,48.88,1.0,0.0,361.7395,1.0,True
Node007,3,2,5,0.00166,0.2,0.6,0.4,2.3219,4,180.74,1116.6,81.54,1.0,0.0,61.1766,0.8,False
Node000_Sybil00,3,2,3,0.00246,0.4,0.0,0.2,1.5219,5,33.8,555.4,61.67,1.0,0.0,39.0273,1.0,True
Node013_Sybil01,0,5,4,0.00087,0.4,0.2,0.0,1.9219,4,155.0,1201.2,78.33,1.0,0.0,649.4761,0.8,True
Node047,0,5,4,0.02243,0.4,0.6,0.2,1.9219,5,70.51,1202.4,61.77,1.0,0.0,63.3499,1.0,False
Node020_Sybil00,2,3,4,0.00255,0.4,0.4,0.2,1.9219,5,118.0,1025.0,63.67,1.0,0.2,134.495,1.0,True
Node027,2,3,5,0.00333,0.2,0.4,0.2,2.3219,5,129.9,909.0,73.29,1.0,0.2,263.2596,1.0,False
Node027,3,2,3,0.00197,0.6,0.2,0.6,1.371,5,197.85,726.8,75.68,1.0,0.4,46.4902,1.0,False
Node037,2,3,4,0.00366,0.4,0.0,0.2,1.9219,5,73.96,1490.6,58.23,1.0,0.0,231.4002,1.0,False
Node033_Sybil01,0,5,3,0.00327,0.4,0.4,0.0,1.5219,4,28.31,1186.2,38.85,1.0,0.0,11.0365,0.8,True
Node030_Sybil00,4,1,2,0.00351,0.6,0.0,0.4,0.971,5,25.32,1248.8,52.86,1.0,0.0,87.2918,1.0,True
Node010_Sybil00,4,1,4,0.00143,0.4,0.6,0.2,1.9219,5,27.88,1241.8,46.25,1.0,0.0,113.395,1.0,True
Node037,5,0,4,0.0,0.4,0.0,0.2,1.9219,4,216.79,529.8,82.43,1.0,0.2,80.1097,0.8,False
Node027,0,5,3,0.00166,0.6,0.0,0.0,1.371,5,68.09,771.8,61.08,1.0,0.0,297.2247,1.0,False
Node017,1,4,4,0.00363,0.4,0.6,0.2,1.9219,4,49.24,1054.0,60.07,1.0,0.0,283.3134,0.8,False
Node023_Sybil01,5,0,2,0.0,0.8,0.0,0.0,0.7219,5,27.91,1240.6,54.48,1.0,0.0,170.1764,1.0,True
Node047,5,0,5,0.0,0.2,0.2,0.4,2.3219,5,205.32,1021.8,81.54,1.0,0.2,192.478,1.0,False
Node043_Sybil01,4,1,3,0.0,0.6,0.6,0.0,1.371,5,28.79,1259.0,51.22,1.0,0.0,127.2748,1.0,True
Node030_Sybil00,3,2,3,0.0,0.6,0.0,0.2,1.371,5,39.71,873.6,53.25,1.0,0.0,156.3403,1.0,True
Node047,2,3,4,0.027,0.4,0.4,0.0,1.9219,5,130.64,940.4,68.59,1.0,0.2,109.5228,1.0,False
Node017,1,4,5,0.00265,0.2,0.2,0.4,2.3219,5,104.61,1231.4,57.66,1.0,0.0,75.8138,1.0,False
Node043_Sybil01,5,0,3,0.0,0.6,0.6,0.2,1.371,5,44.19,961.0,44.3,1.0,0.0,45.6237,1.0,True
Node037,5,0,3,0.0,0.4,0.0,0.0,1.5219,4,175.56,1391.4,78.67,1.0,0.2,177.2549,0.8,False
Node047,2,3,5,0.00118,0.2,0.2,0.2,2.3219,5,146.01,903.2,64.82,1.0,0.2,2.6367,1.0,False
Node017,5,0,5,0.0,0.2,0.0,0.2,2.3219,5,195.99,1088.6,70.65,1.0,0.2,55.9848,1.0,False
Node023_Sybil01,0,5,4,0.02934,0.4,0.2,0.4,1.9219,5,79.24,1313.2,57.24,1.0,0.0,475.603,1.0,True
Node023_Sybil01,0,5,4,0.00147,0.4,0.6,0.0,1.9219,5,82.99,1071.0,46.55,1.0,0.2,322.1973,1.0,True
Node037,5,0,5,0.0,0.2,0.2,0.2,2.3219,5,186.31,873.8,85.28,1.0,0.2,186.8447,1.0,False
Node007,5,0,5,0.0,0.2,0.0,0.4,2.3219,5,174.29,1177.0,72.36,1.0,0.0,89.7309,1.0,False
Node023_Sybil01,5,0,3,0.0,0.4,0.0,0.4,1.5219,5,16.17,1370.8,42.25,1.0,0.0,87.0697,1.0,True
Node000_Sybil00,5,0,2,0.0,0.6,0.0,0.6,0.971,5,25.67,1461.4,52.74,1.0,0.0,148.5147,1.0,True
Node017,5,0,4,0.0,0.4,0.4,0.0,1.9219,5,167.63,940.4,80.86,1.0,0.2,93.9693,1.0,False
Node043_Sybil01,5,0,1,0.0,1.0,1.0,0.0,0.0,5,29.45,1078.2,55.4,1.0,0.0,168.569,1.0,True
Node043_Sybil01,4,1,2,0.00435,0.6,0.4,0.0,0.971,5,54.43,1140.6,59.06,1.0,0.0,176.2081,1.0,True
Node020_Sybil00,0,5,2,0.02381,0.8,0.8,0.0,0.7219,5,147.89,999.2,69.29,1.0,0.0,346.8444,1.0,True
Node040_Sybil00,5,0,3,0.0,0.6,0.0,0.2,1.371,5,20.73,1309.0,59.54,1.0,0.0,65.3035,1.0,True
Node027,1,4,4,0.02807,0.4,0.6,0.0,1.9219,5,95.42,651.0,66.79,1.0,0.0,521.3701,1.0,False
Node047,0,5,4,0.00272,0.4,0.4,0.0,1.9219,5,39.92,819.2,57.41,1.0,0.0,67.5477,1.0,False
Node017,2,3,4,0.0,0.4,0.6,0.0,1.9219,5,172.74,1241.0,58.39,1.0,0.6,477.9259,1.0,False
Node003_Sybil01,5,0,3,0.0,0.4,0.0,0.4,1.5219,5,26.7,1264.6,47.59,1.0,0.0,64.7369,1.0,True
Node030_Sybil00,5,0,3,0.0,0.4,0.0,0.4,1.5219,5,28.26,1404.6,47.22,1.0,0.0,91.5498,1.0,True
Node000_Sybil00,0,5,3,0.00373,0.4,0.4,0.2,1.5219,5,25.92,1218.0,51.38,1.0,0.0,172.6716,1.0,True
Node033_Sybil01,2,3,3,0.0,0.4,0.4,0.0,1.5219,5,68.36,1413.6,58.05,1.0,0.0,330.3951,1.0,True
Node003_Sybil01,0,5,5,0.00359,0.2,0.2,0.0,2.3219,5,27.59,1003.2,54.63,1.0,0.0,107.5708,1.0,True
Node047,5,0,5,0.0,0.2,0.2,0.4,2.3219,5,217.0,1206.4,75.95,1.0,0.6,167.5239,1.0,False
Node043_Sybil01,5,0,1,0.0,1.0,1.0,0.0,0.0,5,33.47,683.4,49.67,1.0,0.0,110.1679,1.0,True
Node037,5,0,5,0.0,0.2,0.2,0.4,2.3219,4,256.27,1282.2,76.67,1.0,0.8,12.2772,0.8,False
Node027,0,5,5,0.0271,0.2,0.0,0.2,2.3219,5,99.57,1085.0,65.88,1.0,0.2,644.8711,1.0,False
Node007,2,3,5,0.0257,0.2,0.6,0.0,2.3219,5,102.46,1281.8,72.96,1.0,0.2,195.8308,1.0,False
Node007,0,5,4,0.0,0.4,0.2,0.4,1.9219,5,24.79,1236.6,46.26,1.0,0.0,60.7217,1.0,False
Node027,5,0,5,0.0,0.2,0.0,0.4,2.3219,5,208.8,845.2,86.93,1.0,0.2,35.441,1.0,False
Node023_Sybil01,5,0,2,0.0,0.6,0.0,0.0,0.971,5,14.74,908.8,54.32,1.0,0.0,115.7111,1.0,True
Node037,5,0,5,0.0,0.2,0.2,0.4,2.3219,5,151.08,1361.4,85.91,1.0,0.0,210.5564,1.0,False
Node033_Sybil01,4,1,3,0.0,0.6,0.4,0.6,1.371,5,50.93,989.8,44.98,1.0,0.0,147.605,1.0,True
Node033_Sybil01,1,4,4,0.00389,0.4,0.4,0.0,1.9219,5,79.73,898.2,57.67,1.0,0.2,68.5293,1.0,True
Node027,4,1,4,0.0,0.4,0.4,0.2,1.9219,5,198.82,1417.0,77.19,1.0,0.0,58.3163,1.0,False
Node033_Sybil01,5,0,2,0.0,0.6,0.6,0.0,0.971,5,29.93,729.6,57.79,1.0,0.0,81.4721,1.0,True
Node037,4,1,5,0.00087,0.2,0.4,0.2,2.3219,5,191.61,1378.0,79.18,1.0,0.0,111.9266,1.0,False
Node027,5,0,4,0.0,0.4,0.4,0.0,1.9219,5,195.06,1226.4,79.7,1.0,0.0,149.4507,1.0,False
Node040_Sybil00,0,5,4,0.00087,0.4,0.2,0.6,1.9219,5,155.49,1365.0,73.72,1.0,0.0,97.1423,1.0,True
Node037,1,4,4,0.00362,0.4,0.6,0.2,1.9219,5,78.28,1083.6,64.47,1.0,0.0,235.7504,1.0,False
Node027,0,5,4,0.00208,0.4,0.2,0.2,1.9219,5,64.08,1398.4,50.67,1.0,0.0,182.6553,1.0,False
Node030_Sybil00,4,1,3,0.0,0.4,0.0,0.4,1.5219,5,69.28,1382.6,51.56,1.0,0.0,272.6087,1.0,True
Node020_Sybil00,5,0,2,0.0,0.6,0.0,0.0,0.971,5,25.42,1126.4,45.16,1.0,0.0,121.8592,1.0,True
Node037,0,5,5,0.02765,0.2,0.6,0.2,2.3219,5,30.08,1079.2,45.43,1.0,0.0,66.9539,1.0,False
Node000_Sybil00,0,5,4,0.00437,0.4,0.4,0.0,1.9219,4,84.38,1297.2,60.29,1.0,0.0,471.9563,0.8,True
Node043_Sybil01,1,4,1,0.00162,1.0,1.0,0.0,0.0,5,28.89,1069.4,58.97,1.0,0.0,78.0273,1.0,True
Node007,4,1,4,0.0,0.4,0.2,0.4,1.9219,5,162.12,1334.2,75.6,1.0,0.2,214.6762,1.0,False
Node037,0,5,4,0.00348,0.4,0.4,0.2,1.9219,5,75.3,727.2,61.23,1.0,0.2,256.8021,1.0,False
Node013_Sybil01,4,1,3,0.00449,0.6,0.6,0.2,1.371,5,57.66,1386.2,59.22,1.0,0.0,146.3432,1.0,True
Node003_Sybil01,1,4,4,0.00515,0.4,0.4,0.4,1.9219,4,92.31,1173.0,76.23,1.0,0.2,231.5586,0.8,True
Node037,0,5,5,0.00268,0.2,0.0,0.2,2.3219,5,51.07,1205.4,58.0,1.0,0.0,438.6231,1.0,False
Node047,4,1,5,0.0,0.2,0.0,0.2,2.3219,5,184.78,1047.4,81.71,1.0,0.2,203.8871,1.0,False
Node020_Sybil00,1,4,4,0.02962,0.4,0.6,0.2,1.9219,5,33.83,764.2,51.6,1.0,0.0,65.8742,1.0,True
Node040_Sybil00,0,5,5,0.02333,0.2,0.2,0.4,2.3219,5,76.79,1183.8,65.13,1.0,0.0,159.7839,1.0,True
Node037,0,5,4,0.02605,0.4,0.2,0.6,1.9219,5,122.78,1228.0,79.02,1.0,0.0,225.4185,1.0,False
Node027,0,5,4,0.03057,0.4,0.2,0.4,1.9219,4,32.78,1284.0,57.34,1.0,0.0,32.3958,0.8,False
Node010_Sybil00,1,4,4,0.03099,0.4,0.2,0.0,1.9219,5,72.32,1076.6,65.24,1.0,0.0,368.7535,1.0,True
Node037,0,5,4,0.02752,0.4,0.6,0.2,1.9219,5,85.73,1217.6,68.01,1.0,0.0,238.9441,1.0,False
Node043_Sybil01,0,5,5,0.0236,0.2,0.0,0.4,2.3219,4,78.6,885.4,58.05,1.0,0.0,428.0363,0.8,True
Node027,0,5,4,0.00268,0.4,0.2,0.2,1.9219,5,60.86,1145.0,51.98,1.0,0.0,199.6294,1.0,False
Node010_Sybil00,4,1,4,0.0,0.4,0.4,0.0,1.9219,5,30.71,1095.4,53.8,1.0,0.0,123.7731,1.0,True
Node017,5,0,4,0.0,0.4,0.6,0.2,1.9219,5,232.19,1024.0,70.37,1.0,0.2,46.3016,1.0,False
Node033_Sybil01,3,2,3,0.00366,0.6,0.6,0.2,1.371,4,20.93,761.2,52.63,1.0,0.0,59.4251,0.8,True
Node027,2,3,5,0.00173,0.2,0.2,0.4,2.3219,5,94.07,835.6,66.48,1.0,0.2,291.8103,1.0,False
Node017,2,3,5,0.00279,0.2,0.2,0.2,2.3219,5,80.76,986.8,58.88,1.0,0.0,499.3315,1.0,False
Node010_Sybil00,4,1,5,0.02894,0.2,0.4,0.2,2.3219,5,68.63,892.6,51.78,1.0,0.0,196.6554,1.0,True
Node030_Sybil00,4,1,3,0.0,0.4,0.0,0.2,1.5219,5,59.04,1339.0,55.75,1.0,0.0,304.2685,1.0,True
Node047,0,5,5,0.0041,0.2,0.6,0.2,2.3219,5,119.09,1438.8,66.66,1.0,0.2,148.4369,1.0,False
Node017,3,2,5,0.00351,0.2,0.2,0.4,2.3219,5,145.36,989.6,54.43,1.0,0.2,343.5262,1.0,False
Node010_Sybil00,0,5,4,0.02624,0.4,0.0,0.4,1.9219,5,49.55,1169.6,59.12,1.0,0.0,224.5804,1.0,True
Node017,0,5,5,0.0236,0.2,0.2,0.2,2.3219,5,103.47,1177.2,57.66,1.0,0.0,522.9054,1.0,False
Node023_Sybil01,4,1,3,0.0,0.6,0.2,0.0,1.371,5,27.75,976.2,43.59,1.0,0.0,49.8407,1.0,True
Node007,1,4,5,0.00399,0.2,0.2,0.2,2.3219,5,114.8,1396.4,63.99,1.0,0.0,289.7812,1.0,False
Node037,5,0,3,0.0,0.4,0.0,0.4,1.5219,5,184.52,1151.0,86.29,1.0,0.2,67.691,1.0,False
Node007,5,0,4,0.0,0.4,0.4,0.2,1.9219,5,196.75,817.8,73.63,1.0,0.2,86.8019,1.0,False
Node037,0,5,4,0.0018,0.4,0.2,0.2,1.9219,5,25.15,1178.0,45.41,1.0,0.0,45.4819,1.0,False
Node027,0,5,4,0.02761,0.4,0.4,0.0,1.9219,5,52.97,804.8,54.66,1.0,0.0,440.6563,1.0,False
Node007,5,0,4,0.0,0.4,0.0,0.0,1.9219,4,210.29,983.2,72.59,1.0,0.4,136.7763,0.8,False
Node010_Sybil00,4,1,4,0.0,0.4,0.4,0.0,1.9219,5,15.65,886.6,47.14,1.0,0.0,212.2849,1.0,True
Node007,2,3,4,0.0026,0.4,0.2,0.4,1.9219,5,90.81,1059.2,73.19,1.0,0.0,355.9276,1.0,False
Node020_Sybil00,5,0,2,0.0,0.8,0.0,0.2,0.7219,5,33.16,906.2,55.36,1.0,0.0,75.5764,1.0,True
Node020_Sybil00,4,1,2,0.0,0.6,0.0,0.6,0.971,5,21.27,1162.6,51.85,1.0,0.0,50.591,1.0,True
Node013_Sybil01,4,1,4,0.0,0.4,0.4,0.2,1.9219,5,41.4,1147.6,62.48,1.0,0.0,224.4476,1.0,True
Node010_Sybil00,4,1,4,0.00087,0.4,0.6,0.0,1.9219,5,39.74,1297.6,50.15,1.0,0.0,126.0009,1.0,True
Node037,3,2,5,0.00351,0.2,0.2,0.4,2.3219,5,164.94,1079.4,72.37,1.0,0.4,404.5401,1.0,False
Node040_Sybil00,3,2,4,0.0,0.4,0.2,0.0,1.9219,4,40.57,713.4,52.99,1.0,0.0,232.6873,0.8,True
Node007,1,4,5,0.02722,0.2,0.4,0.2,2.3219,5,67.34,667.0,62.62,1.0,0.0,731.8019,1.0,False
Node017,4,1,4,0.00362,0.4,0.6,0.0,1.9219,5,177.48,1429.6,71.53,1.0,0.4,178.7739,1.0,False
Node013_Sybil01,4,1,1,0.0,1.0,1.0,0.0,0.0,5,25.86,1424.8,52.41,1.0,0.0,165.7076,1.0,True
Node000_Sybil00,0,5,5,0.00351,0.2,0.0,0.4,2.3219,5,105.39,1378.4,71.23,1.0,0.0,437.1127,1.0,True
Node017,5,0,4,0.0,0.4,0.2,0.0,1.9219,5,221.62,782.2,71.03,1.0,0.4,22.6584,1.0,False
Node010_Sybil00,4,1,4,0.0,0.4,0.4,0.0,1.9219,5,39.28,1010.6,51.61,1.0,0.0,163.6373,1.0,True
Node013_Sybil01,1,4,3,0.0244,0.4,0.4,0.4,1.5219,5,85.46,657.0,56.05,1.0,0.2,349.8017,1.0,True
